Plot Title: St33_Sonde_20Aug2017,,,,,,,,
#,"Date Time, GMT+00:00","Temp, °C (LGR S/N: 10517216, SEN S/N: 10517216, LBL: Temp)","Intensity, Lux (LGR S/N: 10517216, SEN S/N: 10517216, LBL: Light)",Coupler Detached (LGR S/N: 10517216),Coupler Attached (LGR S/N: 10517216),Host Connected (LGR S/N: 10517216),Stopped (LGR S/N: 10517216),End Of File (LGR S/N: 10517216)
307,2017-08-26 17:54:34,10.748,3272.2,,,,,
308,2017-08-26 18:24:34,10.553,3100,,,,,
309,2017-08-26 18:54:34,10.455,2325,,,,,
310,2017-08-26 19:24:34,10.259,1722.2,,,,,
311,2017-08-26 19:54:34,10.357,731.9,,,,,
312,2017-08-26 20:24:34,11.236,710.4,,,,,
313,2017-08-26 20:54:34,11.625,236.8,,,,,
314,2017-08-26 21:24:34,11.722,10.8,,,,,
315,2017-08-26 21:54:34,11.139,0,,,,,
316,2017-08-26 22:24:34,10.846,0,,,,,
317,2017-08-26 22:54:34,11.139,0,,,,,
318,2017-08-26 23:24:34,10.651,0,,,,,
319,2017-08-26 23:54:34,11.236,0,,,,,
320,2017-08-27 00:24:34,10.357,0,,,,,
321,2017-08-27 00:54:34,10.553,0,,,,,
322,2017-08-27 01:24:34,10.846,0,,,,,
323,2017-08-27 01:54:34,10.846,0,,,,,
324,2017-08-27 02:24:34,10.553,0,,,,,
325,2017-08-27 02:54:34,9.866,0,,,,,
326,2017-08-27 03:24:34,9.768,0,,,,,
327,2017-08-27 03:54:34,9.472,0,,,,,
328,2017-08-27 04:24:34,10.063,0,,,,,
329,2017-08-27 04:54:34,10.161,10.8,,,,,
330,2017-08-27 05:24:34,10.357,355.2,,,,,
331,2017-08-27 05:54:34,10.553,1894.5,,,,,
332,2017-08-27 06:24:34,11.041,2927.8,,,,,
333,2017-08-27 06:54:34,11.528,5166.7,,,,,
334,2017-08-27 07:24:34,14.804,9300.1,,,,,
335,2017-08-27 07:54:34,14.996,11022.3,,,,,
336,2017-08-27 08:24:34,15.569,14466.8,,,,,
337,2017-08-27 08:54:34,12.69,8611.2,,,,,
338,2017-08-27 09:24:34,18.616,88178.4,,,,,
339,2017-08-27 09:54:34,19.472,104711.8,,,,,
340,2017-08-27 10:24:34,15.473,38578,,,,,
341,2017-08-27 10:54:34,13.269,37200.2,,,,,
342,2017-08-27 11:24:34,11.041,18600.1,,,,,
343,2017-08-27 11:54:34,11.431,20666.8,,,,,
344,2017-08-27 12:24:34,12.787,44089.2,,,,,
345,2017-08-27 12:54:34,11.916,27555.7,,,,,
346,2017-08-27 13:24:34,11.916,28933.5,,,,,
347,2017-08-27 13:54:34,13.365,57867,,,,,
348,2017-08-27 14:24:34,14.996,82667.2,,,,,
349,2017-08-27 14:54:34,19.092,132267.5,,,,,
350,2017-08-27 15:24:34,16.713,115734.1,,,,,
351,2017-08-27 15:54:34,16.332,66133.8,,,,,
352,2017-08-27 16:24:34,14.709,24800.2,,,,,
353,2017-08-27 16:54:34,12.883,30311.3,,,,,
354,2017-08-27 17:24:34,13.269,22044.6,,,,,
355,2017-08-27 17:54:34,13.365,14466.8,,,,,
356,2017-08-27 18:24:34,12.594,10677.8,,,,,
357,2017-08-27 18:54:34,12.304,9300.1,,,,,
358,2017-08-27 19:24:34,12.497,5338.9,,,,,
359,2017-08-27 19:54:34,12.013,1636.1,,,,,
360,2017-08-27 20:24:34,11.722,1291.7,,,,,
361,2017-08-27 20:54:34,11.334,172.2,,,,,
362,2017-08-27 21:24:34,11.041,0,,,,,
363,2017-08-27 21:54:34,11.334,0,,,,,
364,2017-08-27 22:24:34,10.944,0,,,,,
365,2017-08-27 22:54:34,10.553,0,,,,,
366,2017-08-27 23:24:34,10.748,0,,,,,
367,2017-08-27 23:54:34,11.041,0,,,,,
368,2017-08-28 00:24:34,10.944,0,,,,,
369,2017-08-28 00:54:34,10.846,0,,,,,
370,2017-08-28 01:24:34,10.944,0,,,,,
371,2017-08-28 01:54:34,10.846,0,,,,,
372,2017-08-28 02:24:34,10.651,0,,,,,
373,2017-08-28 02:54:34,10.455,0,,,,,
374,2017-08-28 03:24:34,10.259,0,,,,,
375,2017-08-28 03:54:34,10.553,0,,,,,
376,2017-08-28 04:24:34,10.161,0,,,,,
377,2017-08-28 04:54:34,10.161,0,,,,,
378,2017-08-28 05:24:34,9.866,107.6,,,,,
379,2017-08-28 05:54:34,9.768,322.9,,,,,
380,2017-08-28 06:24:34,9.472,1980.6,,,,,
381,2017-08-28 06:54:34,9.669,2927.8,,,,,
382,2017-08-28 07:24:34,9.866,7233.4,,,,,
383,2017-08-28 07:54:34,10.846,16533.4,,,,,
384,2017-08-28 08:24:34,11.139,17911.2,,,,,
385,2017-08-28 08:54:34,11.334,19289,,,,,
386,2017-08-28 09:24:34,10.846,10677.8,,,,,
387,2017-08-28 09:54:34,11.041,15155.7,,,,,
388,2017-08-28 10:24:34,11.236,11711.2,,,,,
389,2017-08-28 10:54:34,11.236,12400.1,,,,,
390,2017-08-28 11:24:34,12.207,28933.5,,,,,
391,2017-08-28 11:54:34,11.916,18600.1,,,,,
392,2017-08-28 12:24:34,11.041,15155.7,,,,,
393,2017-08-28 12:54:34,11.431,22044.6,,,,,
394,2017-08-28 13:24:34,10.944,14466.8,,,,,
395,2017-08-28 13:54:34,10.748,13777.9,,,,,
396,2017-08-28 14:24:34,10.846,12400.1,,,,,
397,2017-08-28 14:54:34,10.455,10677.8,,,,,
398,2017-08-28 15:24:34,10.651,11711.2,,,,,
399,2017-08-28 15:54:34,10.651,9644.5,,,,,
400,2017-08-28 16:24:34,10.748,12400.1,,,,,
401,2017-08-28 16:54:34,10.553,7577.8,,,,,
402,2017-08-28 17:24:34,10.063,5166.7,,,,,
403,2017-08-28 17:54:34,9.768,3444.5,,,,,
404,2017-08-28 18:24:34,9.571,2927.8,,,,,
405,2017-08-28 18:54:34,9.373,2669.5,,,,,
406,2017-08-28 19:24:34,9.176,2066.7,,,,,
407,2017-08-28 19:54:34,8.879,742.7,,,,,
408,2017-08-28 20:24:34,8.68,183,,,,,
409,2017-08-28 20:54:34,8.581,10.8,,,,,
410,2017-08-28 21:24:34,8.581,0,,,,,
411,2017-08-28 21:54:34,8.481,0,,,,,
412,2017-08-28 22:24:34,8.581,0,,,,,
413,2017-08-28 22:54:34,8.481,0,,,,,
414,2017-08-28 23:24:34,8.481,0,,,,,
415,2017-08-28 23:54:34,8.182,0,,,,,
416,2017-08-29 00:24:34,8.182,0,,,,,
417,2017-08-29 00:54:34,8.282,0,,,,,
418,2017-08-29 01:24:34,8.282,0,,,,,
419,2017-08-29 01:54:34,8.182,0,,,,,
420,2017-08-29 02:24:34,8.282,0,,,,,
421,2017-08-29 02:54:34,8.182,0,,,,,
422,2017-08-29 03:24:34,8.182,0,,,,,
423,2017-08-29 03:54:34,8.182,0,,,,,
424,2017-08-29 04:24:34,8.082,0,,,,,
425,2017-08-29 04:54:34,8.082,0,,,,,
426,2017-08-29 05:24:34,8.082,86.1,,,,,
427,2017-08-29 05:54:34,8.082,527.4,,,,,
428,2017-08-29 06:24:34,8.082,2066.7,,,,,
429,2017-08-29 06:54:34,8.282,5166.7,,,,,
430,2017-08-29 07:24:34,8.481,8266.7,,,,,
431,2017-08-29 07:54:34,8.182,2755.6,,,,,
432,2017-08-29 08:24:34,8.282,4305.6,,,,,
433,2017-08-29 08:54:34,8.481,8266.7,,,,,
434,2017-08-29 09:24:34,8.581,11022.3,,,,,
435,2017-08-29 09:54:34,8.779,13089,,,,,
436,2017-08-29 10:24:34,8.978,14466.8,,,,,
437,2017-08-29 10:54:34,8.481,8266.7,,,,,
438,2017-08-29 11:24:34,8.581,11022.3,,,,,
439,2017-08-29 11:54:34,8.481,10677.8,,,,,
440,2017-08-29 12:24:34,8.581,10677.8,,,,,
441,2017-08-29 12:54:34,8.779,12400.1,,,,,
442,2017-08-29 13:24:34,8.779,14466.8,,,,,
443,2017-08-29 13:54:34,9.472,19289,,,,,
444,2017-08-29 14:24:34,8.779,12400.1,,,,,
445,2017-08-29 14:54:34,9.373,22044.6,,,,,
446,2017-08-29 15:24:34,9.472,17911.2,,,,,
447,2017-08-29 15:54:34,9.768,21355.7,,,,,
448,2017-08-29 16:24:34,12.98,41333.6,,,,,
449,2017-08-29 16:54:34,12.013,30311.3,,,,,
450,2017-08-29 17:24:34,14.038,52355.9,,,,,
451,2017-08-29 17:54:34,14.134,63378.2,,,,,
452,2017-08-29 18:24:34,13.173,46844.8,,,,,
453,2017-08-29 18:54:34,11.625,16533.4,,,,,
454,2017-08-29 19:24:34,8.082,4822.3,,,,,
455,2017-08-29 19:54:34,6.978,2497.2,,,,,
456,2017-08-29 20:24:34,6.37,1550,,,,,
457,2017-08-29 20:54:34,5.655,290.6,,,,,
458,2017-08-29 21:24:34,5.552,10.8,,,,,
459,2017-08-29 21:54:34,5.45,0,,,,,
460,2017-08-29 22:24:34,5.655,0,,,,,
461,2017-08-29 22:54:34,5.655,0,,,,,
462,2017-08-29 23:24:34,5.552,0,,,,,
463,2017-08-29 23:54:34,5.757,0,,,,,
464,2017-08-30 00:24:34,5.037,0,,,,,
465,2017-08-30 00:54:34,5.655,0,,,,,
466,2017-08-30 01:24:34,5.552,0,,,,,
467,2017-08-30 01:54:34,4.102,0,,,,,
468,2017-08-30 02:24:34,4.831,0,,,,,
469,2017-08-30 02:54:34,4.727,0,,,,,
470,2017-08-30 03:24:34,5.141,0,,,,,
471,2017-08-30 03:54:34,4.102,0,,,,,
