Date,Time,Temp,pH,SpCond,TurbSC,LDO%,LDO,PCYV,IBatt
M/D/YYYY,HH:MM:SS,?C,Units,?S/cm,NTU,Sat,mg/l,Volts,%Left
8/1/2013,21:30:00,12.12,7.47,178,0.9,96.2,9.99,0.0552,63
8/1/2013,22:00:00,12.07,7.47,179,0.4,96.3,10.01,0.034,58
8/1/2013,22:30:00,12.02,7.47,179,0.1,95.8,9.97,0.0338,52
8/1/2013,23:00:00,11.97,7.48,180,0.1,95.2,9.92,0.0322,54
8/1/2013,23:30:00,11.95,7.46,180,1.2,94.5,9.85,0.0337,64
8/2/2013,0:00:00,11.9,7.47,180,0,94.4,9.85,0.0315,66
8/2/2013,0:30:00,11.86,7.47,180,0,93.6,9.78,0.0777,66
8/2/2013,1:00:00,11.83,7.47,179,0.5,94.1,9.84,0.0331,66
8/2/2013,1:30:00,11.78,7.47,179,0,94.2,9.86,0.0319,66
8/2/2013,2:00:00,11.77,7.47,178,0,94.1,9.85,0.0292,66
8/2/2013,2:30:00,11.78,7.47,177,0,93.6,9.8,0.0273,66
8/2/2013,3:00:00,11.75,7.47,178,0,94.2,9.86,0.046,66
8/2/2013,3:30:00,11.8,7.47,179,0,93.7,9.8,0.0329,66
8/2/2013,4:00:00,11.81,7.47,179,0,94.2,9.85,0.0321,66
8/2/2013,4:30:00,11.83,7.47,180,5.4,94.2,9.85,0.0325,66
8/2/2013,5:00:00,11.83,7.47,180,0,94,9.82,0.031,66
8/2/2013,5:30:00,11.8,7.47,180,0,93.9,9.83,0.0331,63
8/2/2013,6:00:00,11.76,7.47,181,0,91.6,9.59,0.0338,57
8/2/2013,6:30:00,11.73,7.47,181,0,91.2,9.55,0.0273,63
8/2/2013,7:00:00,11.71,7.47,181,0,90.8,9.51,0.0327,68
8/2/2013,7:30:00,11.78,7.47,180,0,91.7,9.59,0.0273,68
8/2/2013,8:00:00,11.78,7.47,180,0,91.6,9.58,0.0321,68
8/2/2013,8:30:00,11.79,7.47,179,0,92,9.62,0.0337,68
8/2/2013,9:00:00,11.79,7.47,179,0,92,9.63,0.0335,68
8/2/2013,9:30:00,11.82,7.47,179,0,92,9.62,0.0324,68
8/2/2013,10:00:00,11.8,7.47,179,0,91.9,9.61,0.0331,68
8/2/2013,10:30:00,11.81,7.47,178,0,92.4,9.66,0.0303,68
8/2/2013,11:00:00,11.82,7.47,178,0,93.6,9.79,0.0306,68
8/2/2013,11:30:00,11.86,7.47,178,0,93.3,9.75,0.034,66
8/2/2013,12:00:00,11.92,7.47,176,0,94.2,9.83,0.0354,66
8/2/2013,12:30:00,11.84,7.47,178,0,94.1,9.83,0.0311,66
8/2/2013,13:00:00,11.88,7.47,179,0.2,93.6,9.77,0.0314,61
8/2/2013,13:30:00,11.9,7.47,178,0,93.3,9.74,0.033,64
8/2/2013,14:00:00,11.89,7.47,179,0,93.9,9.8,0.0319,66
8/2/2013,14:30:00,11.87,7.47,179,0,93.8,9.8,0.0325,63
8/2/2013,15:00:00,11.89,7.48,178,0,93.5,9.76,0.0335,55
8/2/2013,15:30:00,11.86,7.47,178,3.4,94.6,9.88,0.0322,58
8/2/2013,16:00:00,11.82,7.47,178,0,94.7,9.9,0.0319,51
8/2/2013,16:30:00,11.74,7.47,178,0,94.8,9.93,0.0357,61
8/2/2013,17:00:00,11.72,7.48,178,0,95.9,10.05,0.0328,58
8/2/2013,17:30:00,11.69,7.47,178,0,95.7,10.04,0.0322,69
8/2/2013,18:00:00,11.67,7.47,177,0,96.4,10.12,0.0329,63
8/2/2013,18:30:00,11.66,7.47,178,0,96.5,10.12,0.0281,64
8/2/2013,19:00:00,11.65,7.47,177,0,96.9,10.17,0.0316,61
8/2/2013,19:30:00,11.64,7.47,178,0,97.2,10.2,0.0311,61
8/2/2013,20:00:00,11.62,7.47,178,0,96.9,10.18,0.0309,60
8/2/2013,20:30:00,11.6,7.47,177,0,97.1,10.21,0.0317,63
8/2/2013,21:00:00,11.58,7.47,178,0,97,10.2,0.0312,60
8/2/2013,21:30:00,11.56,7.47,178,0,96.2,10.12,0.0311,52
8/2/2013,22:00:00,11.55,7.47,178,0,95.8,10.07,0.0297,55
8/2/2013,22:30:00,11.54,7.48,178,0,95.6,10.06,0.03,52
8/2/2013,23:00:00,11.54,7.47,178,0,95.2,10.01,0.0307,60
8/2/2013,23:30:00,11.52,7.48,178,0,94.6,9.96,0.0309,60
8/3/2013,0:00:00,11.51,7.47,178,0,94.3,9.93,0.0305,58
8/3/2013,0:30:00,11.49,7.48,178,0,94.1,9.92,0.0314,55
8/3/2013,1:00:00,11.49,7.47,179,0,93.6,9.86,0.0308,61
8/3/2013,1:30:00,11.47,7.47,178,0,92.9,9.8,0.0302,61
8/3/2013,2:00:00,11.46,7.47,179,0,92.4,9.74,0.0316,60
8/3/2013,2:30:00,11.44,7.48,179,0,92.2,9.72,0.0309,60
8/3/2013,3:00:00,11.42,7.48,178,0,91.6,9.67,0.0317,60
8/3/2013,3:30:00,11.43,7.48,179,0,90.6,9.56,0.0339,50
8/3/2013,4:00:00,11.41,7.47,178,0,90.2,9.52,0.0297,58
8/3/2013,4:30:00,11.4,7.48,179,0.1,89.8,9.48,0.0309,47
8/3/2013,5:00:00,11.39,7.48,178,0,89.1,9.41,0.2818,51
8/3/2013,5:30:00,11.39,7.48,179,0,88.2,9.31,0.0307,44
8/3/2013,6:00:00,11.37,7.48,178,0,89,9.4,0.0311,60
8/3/2013,6:30:00,11.36,7.48,179,0,88.1,9.31,0.0309,50
8/3/2013,7:00:00,11.37,7.48,179,0.1,87.7,9.27,0.0307,50
8/3/2013,7:30:00,11.36,7.48,179,0,87.6,9.25,0.0309,51
8/3/2013,8:00:00,11.35,7.49,178,0,87.3,9.22,0.0316,44
8/3/2013,8:30:00,11.36,7.48,179,0,87.4,9.24,0.0309,54
8/3/2013,9:00:00,11.36,7.47,179,0,87.9,9.28,0.0307,51
8/3/2013,9:30:00,11.34,7.47,179,0,87.9,9.3,0.0245,57
8/3/2013,10:00:00,11.23,7.48,179,0.2,89.1,9.44,0.0317,52
8/3/2013,10:30:00,11.12,7.49,178,0,90.3,9.59,0.0328,60
8/3/2013,11:00:00,11.03,7.48,177,0,90.8,9.67,0.0328,47
8/3/2013,11:30:00,10.94,7.48,177,0,92.3,9.84,0.0327,51
8/3/2013,12:00:00,10.86,7.48,175,0.4,94.1,10.06,0.032,57
8/3/2013,12:30:00,10.75,7.48,174,0,94.9,10.17,0.0364,57
8/3/2013,13:00:00,10.62,7.47,171,0,95.5,10.26,0.0326,60
8/3/2013,13:30:00,10.52,7.47,169,1.7,95.8,10.32,0.0316,48
8/3/2013,14:00:00,10.35,7.47,166,0.4,96.1,10.39,0.0323,52
8/3/2013,14:30:00,10.27,7.47,164,0,97,10.51,0.0316,61
8/3/2013,15:00:00,10.16,7.48,163,0.5,96.9,10.53,0.0299,55
8/3/2013,15:30:00,10.12,7.49,162,0.6,96.9,10.54,0.0306,60
8/3/2013,16:00:00,10.09,7.47,162,0,97.5,10.61,0.0311,55
8/3/2013,16:30:00,10.09,7.48,162,0.6,97.2,10.58,0.0315,52
8/3/2013,17:00:00,10.08,7.49,162,0,97.5,10.62,0.0307,60
8/3/2013,17:30:00,10.09,7.48,162,0.3,97.2,10.58,0.0315,48
8/3/2013,18:00:00,10.07,7.49,162,0.2,97.5,10.62,0.0308,60
8/3/2013,18:30:00,10.06,7.48,162,0.6,96.5,10.51,0.031,58
8/3/2013,19:00:00,10.05,7.47,162,0.6,96.3,10.49,0.0312,68
8/3/2013,19:30:00,10.05,7.48,162,0.9,96,10.46,0.0316,61
8/3/2013,20:00:00,10.09,7.47,163,1.1,96,10.45,0.0328,60
8/3/2013,20:30:00,10.11,7.48,164,1.3,96,10.44,0.0329,58
8/3/2013,21:00:00,10.11,7.48,164,0.7,95.6,10.41,0.0308,61
8/3/2013,21:30:00,10.14,7.49,165,0.2,95.4,10.37,0.0402,61
8/3/2013,22:00:00,10.13,7.49,166,0,95,10.33,0.0313,55
8/3/2013,22:30:00,10.15,7.49,166,0.3,94.8,10.31,0.0307,54
8/3/2013,23:00:00,10.16,7.49,167,0,94.1,10.23,0.0301,55
8/3/2013,23:30:00,10.13,7.48,166,0.7,93.7,10.18,0.0261,61
8/4/2013,0:00:00,10.14,7.48,167,0,93.7,10.18,0.0302,55
8/4/2013,0:30:00,10.1,7.48,166,0,93.2,10.15,0.0305,55
8/4/2013,1:00:00,10.1,7.49,167,1,92.9,10.11,0.029,47
8/4/2013,1:30:00,10.1,7.48,168,0.9,92.1,10.02,0.0295,52
8/4/2013,2:00:00,10.11,7.49,169,2.2,92,10.01,0.0483,50
8/4/2013,2:30:00,10.12,7.49,169,0.5,92.2,10.03,0.0302,51
8/4/2013,3:00:00,10.12,7.49,170,1.3,91.8,9.98,0.0307,47
8/4/2013,3:30:00,9.94,7.5,167,0.5,92.4,10.09,0.0239,41
8/4/2013,4:00:00,10.07,7.48,170,0.9,91.1,9.92,0.0298,54
8/4/2013,4:30:00,10.05,7.49,170,0,90.4,9.85,0.0303,45
8/4/2013,5:00:00,10.01,7.49,168,0,90.2,9.84,0.0296,41
8/4/2013,5:30:00,9.96,7.48,167,0.6,90.2,9.85,0.053,50
8/4/2013,6:00:00,9.92,7.48,167,0,89.6,9.79,0.0348,41
8/4/2013,6:30:00,9.82,7.49,165,0.1,89.9,9.85,0.0293,48
8/4/2013,7:00:00,9.79,7.49,165,0.6,89.2,9.77,0.0305,41
8/4/2013,7:30:00,10.04,7.49,170,1.1,88.7,9.66,0.0311,48
8/4/2013,8:00:00,10.15,7.49,172,0.4,87.7,9.53,0.0311,44
8/4/2013,8:30:00,10.08,7.49,171,0.5,88.4,9.62,0.0379,47
8/4/2013,9:00:00,9.99,7.5,170,0.2,88.5,9.65,0.0302,45
8/4/2013,9:30:00,9.72,7.49,165,0,89.3,9.8,0.0303,54
8/4/2013,10:00:00,9.92,7.49,170,0.6,90,9.84,0.0316,51
8/4/2013,10:30:00,10.2,7.48,176,2.3,90.3,9.81,0.0331,45
8/4/2013,11:00:00,10.18,7.51,176,7.6,90.9,9.88,0.0373,44
8/4/2013,11:30:00,10.12,7.49,175,1.3,92.1,10.02,0.0353,42
8/4/2013,12:00:00,10.03,7.5,175,1.1,93.7,10.22,0.0396,47
8/4/2013,12:30:00,9.98,7.5,175,1.8,94.4,10.3,0.0333,45
8/4/2013,13:00:00,9.95,7.5,175,10.2,95.3,10.41,0.0348,40
8/4/2013,13:30:00,9.87,7.49,174,0.8,95.2,10.41,0.0352,50
8/4/2013,14:00:00,9.58,7.49,169,1.6,96,10.58,0.0372,60
8/4/2013,14:30:00,9.34,7.49,164,2.1,96.8,10.73,0.0341,44
8/4/2013,15:00:00,9.26,7.48,162,1.3,96.7,10.73,0.034,45
8/4/2013,15:30:00,9.45,7.49,165,1.7,96.1,10.62,0.0291,48
8/4/2013,16:00:00,9.84,7.49,170,3.2,95.1,10.41,0.0325,54
8/4/2013,16:30:00,10.13,7.49,171,2.4,95.3,10.36,0.0324,51
8/4/2013,17:00:00,10.27,7.5,171,1.6,95.3,10.33,0.0341,30
8/4/2013,17:30:00,10.31,7.49,171,1.4,95.6,10.35,0.033,52
8/4/2013,18:00:00,10.34,7.5,171,2.2,95.8,10.37,0.028,51
8/4/2013,18:30:00,10.34,7.49,171,0.7,96.2,10.41,0.033,52
8/4/2013,19:00:00,10.33,7.5,171,1.3,96.8,10.47,0.0329,36
8/4/2013,19:30:00,10.31,7.5,171,2.2,96.7,10.47,0.0334,54
8/4/2013,20:00:00,10.26,7.5,171,3.1,96.5,10.46,0.0329,50
8/4/2013,20:30:00,10.21,7.5,171,1.6,96.7,10.49,0.032,40
8/4/2013,21:00:00,10.15,7.5,171,1.7,96.7,10.51,0.0318,42
8/4/2013,21:30:00,9.98,7.5,170,2,96.8,10.56,0.0327,47
8/4/2013,22:00:00,9.79,7.5,169,2.4,96.5,10.58,0.033,45
8/4/2013,22:30:00,9.92,7.5,170,2.8,96,10.49,0.0333,47
8/4/2013,23:00:00,10.04,7.49,171,2.4,95,10.36,0.0325,44
8/4/2013,23:30:00,10.04,7.49,171,1.3,94.9,10.34,0.0414,45
8/5/2013,0:00:00,10.01,7.5,171,0.8,94.2,10.27,0.0298,38
8/5/2013,0:30:00,9.98,7.49,171,0.6,94.1,10.27,0.0293,60
8/5/2013,1:00:00,9.94,7.5,171,0.8,94.9,10.36,0.029,38
8/5/2013,1:30:00,9.92,7.5,171,0,94.1,10.28,0.0286,45
8/5/2013,2:00:00,9.9,7.5,171,0.5,94.1,10.28,0.0291,40
8/5/2013,2:30:00,9.87,7.5,171,1,93.5,10.23,0.0288,40
8/5/2013,3:00:00,9.85,7.49,171,0.5,92.9,10.17,0.0289,44
8/5/2013,3:30:00,9.83,7.51,171,1.3,92.6,10.14,0.029,41
8/5/2013,4:00:00,9.82,7.5,171,0.5,92.4,10.13,0.028,41
8/5/2013,4:30:00,9.79,7.51,171,1,92,10.08,0.028,36
8/5/2013,5:00:00,9.75,7.5,171,1.4,91.6,10.04,0.0283,42
8/5/2013,5:30:00,9.72,7.5,171,0.4,91.1,10,0.028,33
8/5/2013,6:00:00,9.67,7.5,170,0,90.9,10,0.0279,40
8/5/2013,6:30:00,9.66,7.5,170,0.2,91.1,10.01,0.0267,41
8/5/2013,7:00:00,9.67,7.49,171,0.1,90.8,9.98,0.0297,37
8/5/2013,7:30:00,9.66,7.49,171,0,89.9,9.89,0.0266,50
8/5/2013,8:00:00,9.64,7.5,171,0,90.4,9.95,0.0263,41
8/5/2013,8:30:00,9.59,7.51,170,0.3,90.4,9.96,0.026,38
8/5/2013,9:00:00,9.53,7.49,170,0.3,91.2,10.06,0.0264,42
8/5/2013,9:30:00,9.44,7.5,169,0,91.9,10.16,0.0254,50
8/5/2013,10:00:00,9.32,7.49,168,0.1,91.8,10.18,0.0258,50
8/5/2013,10:30:00,9.29,7.5,168,0,92.3,10.24,0.0261,37
8/5/2013,11:00:00,9.28,7.5,167,0,92.3,10.24,0.0259,51
8/5/2013,11:30:00,9.3,7.5,167,0,92.8,10.29,0.026,44
8/5/2013,12:00:00,9.31,7.5,168,0,93,10.31,0.0258,38
8/5/2013,12:30:00,9.31,7.51,168,0,93.4,10.36,0.0259,44
8/5/2013,13:00:00,9.32,7.5,168,0,93.6,10.37,0.0258,44
8/5/2013,13:30:00,9.33,7.49,168,0.3,93.6,10.38,0.0257,52
8/5/2013,14:00:00,9.33,7.5,168,1,93.6,10.38,0.0256,48
8/5/2013,14:30:00,9.31,7.51,168,0,93.8,10.4,0.025,45
8/5/2013,15:00:00,9.3,7.5,168,0,94.1,10.44,0.0256,38
8/5/2013,15:30:00,9.28,7.5,168,0,94.2,10.45,0.0252,50
8/5/2013,16:00:00,9.27,7.5,167,0,94.6,10.49,0.0248,45
8/5/2013,16:30:00,9.25,7.5,167,0,94.8,10.52,0.025,34
8/5/2013,17:00:00,9.23,7.51,167,0,95.5,10.61,0.0252,45
8/5/2013,17:30:00,9.21,7.51,167,0,95.2,10.59,0.025,54
8/5/2013,18:00:00,9.18,7.5,167,0,95.7,10.65,0.026,44
8/5/2013,18:30:00,9.15,7.49,167,0,95.9,10.67,0.026,54
8/5/2013,19:00:00,9.14,7.5,167,0.2,96.4,10.73,0.0249,50
8/5/2013,19:30:00,9.13,7.5,166,0,96.6,10.76,0.0249,40
8/5/2013,20:00:00,9.08,7.5,166,3.7,96.9,10.8,0.0262,47
8/5/2013,20:30:00,9.05,7.5,166,0,97.2,10.85,0.0251,44
8/5/2013,21:00:00,9.01,7.51,166,0,97.1,10.85,0.0243,42
8/5/2013,21:30:00,8.94,7.5,165,0,97.3,10.89,0.0243,47
8/5/2013,22:00:00,8.87,7.5,165,0,97.4,10.92,0.0243,34
8/5/2013,22:30:00,8.79,7.5,164,0,97.9,10.99,0.0239,41
8/5/2013,23:00:00,8.73,7.5,164,0,97.7,10.98,0.0237,44
8/5/2013,23:30:00,8.66,7.5,163,4.9,97.5,10.98,0.0236,44
8/6/2013,0:00:00,8.61,7.5,163,0,97.2,10.96,0.0242,48
8/6/2013,0:30:00,8.66,7.49,164,0,96.4,10.86,0.0239,41
8/6/2013,1:00:00,8.66,7.5,164,0,95.7,10.78,0.0214,41
8/6/2013,1:30:00,8.68,7.5,165,0,96.2,10.82,0.0239,40
8/6/2013,2:00:00,8.69,7.5,165,0,95.8,10.78,0.0247,40
8/6/2013,2:30:00,8.7,7.49,165,0.2,96,10.8,0.0238,52
8/6/2013,3:00:00,8.7,7.5,166,0,95.2,10.72,0.0241,44
8/6/2013,3:30:00,8.67,7.51,165,0,95.2,10.72,0.0286,29
8/6/2013,4:00:00,8.59,7.5,165,0.2,95,10.71,0.025,54
8/6/2013,4:30:00,8.46,7.51,165,0.6,95.1,10.76,0.0244,47
8/6/2013,5:00:00,8.34,7.5,164,0.1,94.8,10.76,0.0246,47
8/6/2013,5:30:00,8.3,7.51,164,0.2,94.3,10.72,0.0264,36
8/6/2013,6:00:00,8.33,7.5,164,0,94.6,10.74,0.0248,55
8/6/2013,6:30:00,8.37,7.5,165,0,94.4,10.7,0.0249,34
8/6/2013,7:00:00,8.43,7.51,166,0,94.3,10.67,0.0258,44
8/6/2013,7:30:00,8.46,7.51,166,0,93.8,10.62,0.0256,29
8/6/2013,8:00:00,8.5,7.51,166,0,94.2,10.65,0.0256,37
8/6/2013,8:30:00,8.52,7.51,166,0,94.1,10.63,0.0248,37
8/6/2013,9:00:00,8.49,7.5,166,0,94.5,10.68,0.0239,41
8/6/2013,9:30:00,8.5,7.51,166,0,94.7,10.7,0.0209,47
8/6/2013,10:00:00,8.51,7.51,166,0,94.9,10.73,0.0216,34
8/6/2013,10:30:00,8.55,7.51,166,0,95.2,10.75,0.0211,38
8/6/2013,11:00:00,8.57,7.5,165,0,95.5,10.79,0.0196,38
8/6/2013,11:30:00,8.61,7.51,166,0,96.2,10.85,0.0221,41
8/6/2013,12:00:00,8.62,7.5,166,0,96.4,10.87,0.0212,50
8/6/2013,12:30:00,8.62,7.51,165,0,96.7,10.9,0.0207,40
8/6/2013,13:00:00,8.66,7.51,165,0,97.5,10.97,0.0188,34
8/6/2013,13:30:00,8.71,7.5,165,0,98.2,11.04,0.017,48
8/6/2013,14:00:00,8.75,7.51,165,0,98.7,11.09,0.0145,40
8/6/2013,14:30:00,8.81,7.51,165,0,99.1,11.12,0.0174,37
8/6/2013,15:00:00,8.84,7.5,164,0,100.1,11.22,0.0184,37
8/6/2013,15:30:00,8.88,7.51,165,0,100.2,11.23,0.0175,36
8/6/2013,16:00:00,8.92,7.51,165,0,100.5,11.24,0.018,42
8/6/2013,16:30:00,9,7.5,165,0,101.3,11.31,0.0177,41
8/6/2013,17:00:00,8.99,7.49,164,0,101.2,11.31,0.0189,51
8/6/2013,17:30:00,8.92,7.49,164,0,101.6,11.37,0.0177,50
8/6/2013,18:00:00,9.11,7.5,165,0,102,11.37,0.0205,48
8/6/2013,18:30:00,9.17,7.49,165,0,102,11.34,0.0228,58
8/6/2013,19:00:00,9.16,7.49,165,1.8,103,11.46,0.0222,60
8/6/2013,19:30:00,9.22,7.49,166,0,102.8,11.42,0.022,60
8/6/2013,20:00:00,9.19,7.5,166,0,102.8,11.43,0.0232,55
8/6/2013,20:30:00,9.13,7.5,165,0,103.1,11.48,0.0227,50
8/6/2013,21:00:00,9.08,7.5,165,0,102.9,11.48,0.0224,44
8/6/2013,21:30:00,9.04,7.5,165,0,103.4,11.54,0.0229,51
8/6/2013,22:00:00,9,7.5,164,0,103.7,11.58,0.0221,40
8/6/2013,22:30:00,9.04,7.49,165,0,103.4,11.54,0.0221,41
8/6/2013,23:00:00,9.04,7.5,165,0,102.9,11.48,0.0217,44
8/6/2013,23:30:00,9.08,7.5,166,0,102.2,11.39,0.0224,48
8/7/2013,0:00:00,9.09,7.48,167,0,102.3,11.4,0.0227,54
8/7/2013,0:30:00,9.03,7.49,165,0,101.6,11.34,0.0226,60
8/7/2013,1:00:00,9.08,7.49,166,0,101.7,11.34,0.0228,60
8/7/2013,1:30:00,8.99,7.49,165,0,100.9,11.27,0.0224,58
8/7/2013,2:00:00,8.96,7.5,165,0,100.3,11.21,0.0236,58
8/7/2013,2:30:00,8.9,7.49,165,0,101.3,11.35,0.0228,60
8/7/2013,3:00:00,8.91,7.49,166,0,102,11.41,0.0235,60
8/7/2013,3:30:00,8.9,7.49,166,0,101.7,11.39,0.0232,54
8/7/2013,4:00:00,8.91,7.49,166,0,100,11.2,0.0177,60
8/7/2013,4:30:00,8.9,7.47,165,0,100.3,11.24,0.023,60
8/7/2013,5:00:00,8.9,7.51,167,0,100.2,11.22,0.0226,37
8/7/2013,5:30:00,8.91,7.52,167,0,99.8,11.18,0.023,37
8/7/2013,6:00:00,8.89,7.51,167,0,99.9,11.18,0.0243,38
8/7/2013,6:30:00,8.91,7.51,167,0,99.3,11.12,0.0245,50
8/7/2013,7:00:00,8.9,7.5,168,0,99.2,11.11,0.023,41
8/7/2013,7:30:00,8.9,7.51,167,0,99.2,11.1,0.0211,37
8/7/2013,8:00:00,8.92,7.5,167,0,99.5,11.13,0.019,54
8/7/2013,8:30:00,8.92,7.51,168,0,99.6,11.15,0.0194,44
8/7/2013,9:00:00,8.94,7.51,167,0,99.9,11.17,0.02,40
8/7/2013,9:30:00,8.95,7.51,167,0,100.2,11.2,0.0164,37
8/7/2013,10:00:00,8.97,7.51,167,0,100.8,11.27,0.0181,41
8/7/2013,10:30:00,9.04,7.51,166,0,100.5,11.22,0.0165,32
8/7/2013,11:00:00,9.07,7.49,167,0,101.2,11.29,0.0167,50
8/7/2013,11:30:00,9.1,7.49,166,0.2,102.1,11.38,0.0177,60
8/7/2013,12:00:00,9.15,7.49,166,0,102.6,11.42,0.0168,60
8/7/2013,12:30:00,11.64,7.08,0,0,0,0,0.0018,63
8/7/2013,13:00:00,9.3,7.5,166,0.4,107.3,11.9,0.0158,57
8/7/2013,13:30:00,9.29,7.5,167,0,106.2,11.78,0.0166,58
8/7/2013,14:00:00,9.35,7.48,168,0,103.9,11.51,0.0176,57
8/7/2013,14:30:00,9.36,7.49,168,0,104.9,11.62,0.0159,57
8/7/2013,15:00:00,9.36,7.49,167,23.1,107.4,11.9,0.017,57
8/7/2013,15:30:00,9.41,7.49,168,0,106.9,11.82,0.0175,57
8/7/2013,16:00:00,9.41,7.49,167,0,108.9,12.05,0.0177,58
8/7/2013,16:30:00,9.44,7.49,167,0,110.7,12.23,0.0208,58
8/7/2013,17:00:00,9.47,7.49,168,0,104.9,11.58,0.0218,57
8/7/2013,17:30:00,9.45,7.49,167,0,104.9,11.59,0.0222,58
8/7/2013,18:00:00,9.46,7.5,167,0,104.8,11.58,0.0213,57
8/7/2013,18:30:00,9.47,7.49,167,0,104.6,11.55,0.0212,57
8/7/2013,19:00:00,9.48,7.49,167,0,105.8,11.69,0.0229,57
8/7/2013,19:30:00,9.47,7.49,167,0,105.4,11.64,0.0222,55
8/7/2013,20:00:00,9.48,7.5,167,0,105.7,11.67,0.0217,51
8/7/2013,20:30:00,9.49,7.5,167,0,105.4,11.63,0.0224,52
8/7/2013,21:00:00,9.74,7.5,167,0,105.6,11.59,0.0229,45
8/7/2013,21:30:00,9.8,7.5,167,0,105.9,11.6,0.0218,44
8/7/2013,22:00:00,9.71,7.5,168,0,106,11.65,0.0221,38
8/7/2013,22:30:00,9.76,7.51,168,0,105.2,11.54,0.0223,37
8/7/2013,23:00:00,9.74,7.5,167,0,105.4,11.57,0.0211,45
8/7/2013,23:30:00,9.8,7.51,167,0,105.3,11.54,0.0217,40
8/8/2013,0:00:00,9.78,7.49,168,0,104.2,11.42,0.021,54
8/8/2013,0:30:00,9.78,7.49,168,0,103.8,11.38,0.0229,55
8/8/2013,1:00:00,9.79,7.49,168,0,102.3,11.21,0.0226,54
8/8/2013,1:30:00,9.8,7.49,168,0,101.6,11.14,0.0217,55
8/8/2013,2:00:00,9.79,7.49,168,0,102.7,11.26,0.0218,55
8/8/2013,2:30:00,9.72,7.5,167,0,103.7,11.39,0.0219,36
8/8/2013,3:00:00,9.69,7.52,167,0,103.8,11.4,0.0226,19
8/8/2013,3:30:00,9.59,7.51,166,0,103.9,11.45,0.0231,42
8/8/2013,4:00:00,9.55,7.51,166,0,103.6,11.42,0.0224,34
8/8/2013,4:30:00,9.52,7.52,166,0,102.8,11.34,0.0219,38
8/8/2013,5:00:00,9.49,7.52,165,0,102.6,11.33,0.0223,41
8/8/2013,5:30:00,9.47,7.51,165,0,102.2,11.28,0.0225,38
8/8/2013,6:00:00,9.45,7.51,165,0,102.4,11.32,0.0226,34
8/8/2013,6:30:00,9.41,7.51,165,0,102.7,11.36,0.022,38
8/8/2013,7:00:00,9.39,7.51,165,0,102.8,11.37,0.0222,36
8/8/2013,7:30:00,9.39,7.52,165,0,102.6,11.35,0.0232,29
8/8/2013,8:00:00,9.41,7.51,165,0,103.1,11.41,0.0214,38
8/8/2013,8:30:00,9.47,7.51,166,0,101,11.15,0.0283,33
8/8/2013,9:00:00,9.48,7.52,165,0,100.1,11.05,0.0199,28
8/8/2013,9:30:00,9.51,7.5,166,0,101.2,11.17,0.0203,40
8/8/2013,10:00:00,9.49,7.5,166,0,102.5,11.31,0.02,44
8/8/2013,10:30:00,9.43,7.5,165,0,103.6,11.45,0.0204,48
8/8/2013,11:00:00,9.44,7.5,165,0,104.3,11.53,0.0185,52
8/8/2013,11:30:00,9.46,7.51,165,0,103.6,11.45,0.0181,44
8/8/2013,12:00:00,9.45,7.51,165,0,103.3,11.42,0.0236,28
8/8/2013,12:30:00,9.5,7.51,169,0,103.9,11.46,0.0207,40
8/8/2013,13:00:00,9.54,7.51,173,0,104.7,11.54,0.0211,37
8/8/2013,13:30:00,9.68,7.51,173,0,105.6,11.6,0.0187,33
8/8/2013,14:00:00,9.74,7.51,177,0.2,105.7,11.6,0.0203,34
8/8/2013,14:30:00,9.81,7.51,179,0,106.6,11.67,0.0229,30
8/8/2013,15:00:00,9.89,7.51,182,0,106.5,11.64,0.0177,45
8/8/2013,15:30:00,9.93,7.51,184,0,106.9,11.67,0.0223,47
8/8/2013,16:00:00,9.97,7.5,185,0,107,11.67,0.0246,33
8/8/2013,16:30:00,10.03,7.5,186,0.4,107.2,11.69,0.0242,34
8/8/2013,17:00:00,10.04,7.5,187,0,106.8,11.64,0.0244,41
8/8/2013,17:30:00,10.08,7.51,187,0,106.7,11.61,0.0232,40
8/8/2013,18:00:00,10.1,7.5,188,0,107.4,11.68,0.0265,37
8/8/2013,18:30:00,10.11,7.51,188,0,107.4,11.69,0.0324,37
8/8/2013,19:00:00,10.11,7.5,188,0,107,11.64,0.0315,41
8/8/2013,19:30:00,10.1,7.51,189,0,107.3,11.68,0.0271,37
8/8/2013,20:00:00,10.08,7.5,188,0,106.6,11.6,0.0291,40
8/8/2013,20:30:00,10.06,7.51,188,0.1,106.7,11.62,0.0259,42
8/8/2013,21:00:00,10.04,7.51,188,0.1,106.6,11.61,0.0303,37
8/8/2013,21:30:00,10.03,7.5,188,0,105.5,11.49,0.0283,42
8/8/2013,22:00:00,10.04,7.5,187,0.9,106.7,11.62,0.0242,44
8/8/2013,22:30:00,10.03,7.51,185,2.5,105.9,11.54,0.024,41
8/8/2013,23:00:00,10.01,7.5,184,0,105.9,11.55,0.0255,47
8/8/2013,23:30:00,9.97,7.51,183,8.4,106.6,11.64,0.0305,34
8/9/2013,0:00:00,9.99,7.51,185,0,105,11.46,0.2333,41
8/9/2013,0:30:00,9.97,7.5,185,0.3,103.9,11.33,0.0256,34
8/9/2013,1:00:00,9.94,7.5,186,0.4,103,11.25,0.0286,33
8/9/2013,1:30:00,9.92,7.51,187,0.1,102.7,11.23,0.0256,40
