day,hour,beta0,alpha,rho,o2,o2_pred,year,month,yday,par,wspeed,temp,do_eq,sch_conv,nhour,T_S,proc_err,gamma_1,gamma_2,k0,k1,k2,sig_obs,temp_ref,z,do,type,seed,D_M
36,21,450.53510608426325,1.4723243994977024,121.79919694586495,9525.440300400147,9501.298741812228,2012,7,204,57.48608056438644,1.2,14.16,9397.013416477828,0.3814164110397953,24,3,-83.91541414884523,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10267.60911180727,fixed_none,5,36
36,22,450.53510608426325,1.4723243994977024,121.79919694586495,9554.420975538409,9527.947707877882,2012,7,204,53.4738005889452,2.5,14.155000000000001,9398.209503565606,0.3814623250909512,24,3,53.12223372618064,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10201.190561863214,fixed_none,5,36
36,23,450.53510608426325,1.4723243994977024,121.79919694586495,9516.072059542395,9480.09584968875,2012,7,204,32.41746244085725,1,14.135000000000002,9402.996269678932,0.3816461064621884,24,3,-11.875648335486403,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10203.818611945973,fixed_none,5,36
36,24,450.53510608426325,1.4723243994977024,121.79919694586495,9554.128453324374,9507.813311405873,2012,7,204,9.693049810988759,2.2,14.135000000000002,9402.996269678932,0.3816461064621884,24,3,74.03260363562367,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10211.65499534809,fixed_none,5,36
37,1,455.3166246891488,1.471146080004242,125.23223215223805,9505.574515347389,9454.424895378947,2012,7,205,0.37729019314060186,3.3,14.125,9405.391104306684,0.38173807230268375,24,3,-2.2387960584837856,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10186.930810818683,fixed_none,5,37
37,2,455.3166246891488,1.471146080004242,125.23223215223805,9554.183369847859,9501.062942949313,2012,7,205,0.37167082372506793,5,14.085,9414.980132164703,0.3821064374300666,24,3,99.75847446891203,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10100.181894029918,fixed_none,5,37
37,3,455.3166246891488,1.471146080004242,125.23223215223805,9524.854701825945,9473.99392163436,2012,7,205,0.380401741373848,3.7,14.055,9422.182091540928,0.3823832390099804,24,3,23.79175887663223,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10079.995975307822,fixed_none,5,37
37,4,455.3166246891488,1.471146080004242,125.23223215223805,9514.207895242245,9463.21416361634,2012,7,205,0.37679763533683214,4.2,14.02,9430.595435900248,0.3827067471530615,24,3,40.213973607886146,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10055.609791700077,fixed_none,5,37
37,5,455.3166246891488,1.471146080004242,125.23223215223805,9459.510473241378,9411.390635375323,2012,7,205,0.7350768936635269,2.9,13.98,9440.225296746587,0.38307722796273663,24,3,-3.7036903749612975,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10087.939101051947,fixed_none,5,37
37,6,455.3166246891488,1.471146080004242,125.23223215223805,9301.6224602726,9264.16159109369,2012,7,205,19.020938605806613,3,13.965,9443.840518877936,0.3832163668925131,24,3,-109.76817510272303,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,10085.132956839749,fixed_none,5,37
37,7,455.3166246891488,1.471146080004242,125.23223215223805,9250.114964765944,9221.737820518894,2012,7,205,38.089823037960016,3.7,13.945,9448.664234242398,0.3834020627587831,24,3,-14.046626327746708,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,9913.517762080393,fixed_none,5,37
37,8,455.3166246891488,1.471146080004242,125.23223215223805,9206.423851090189,9177.692460143218,2012,7,205,33.49791868635958,3.9,13.955,9446.251887884562,0.38330918948483556,24,3,-15.313969428705605,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,9911.760683444467,fixed_none,5,37
37,9,455.3166246891488,1.471146080004242,125.23223215223805,9259.357080770376,9236.72156332276,2012,7,205,46.653172155326644,4.4,13.915,9455.907142718448,0.383680986987643,24,3,81.664620627158,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,9978.663813558598,fixed_none,5,37
37,10,455.3166246891488,1.471146080004242,125.23223215223805,9290.540547084373,9281.171970361047,2012,7,205,79.25969525089555,5.4,13.9,9459.531901771627,0.38382062052750515,24,3,53.81898376161189,1.0937947726031934,1.1317781367267294,9.019064648527742,0.7732925424763992,1.7,10,12,3.3,9974.773308149584,fixed_none,5,37
