Date_Time,temp,wdir,wspeed,wspeedbw,gust,RADGL
2010-05-17T05:00:00Z,-0.1,298,1.8,1.8,2.3,11.2
2010-05-17T06:00:00Z,0.2,297,1.5,2.1,2.5,25.45
2010-05-17T07:00:00Z,1.1,283,2.1,2.1,3.2,82.48
2010-05-17T08:00:00Z,1.4,307,1.7,1.8,2.8,154.25
2010-05-17T09:00:00Z,2.2,279,1,1.4,2.5,150.87
2010-05-17T10:00:00Z,3.8,300,1.5,1.5,3.1,176.42
2010-05-17T11:00:00Z,3.9,296,2.7,3.3,4.8,353.75
2010-05-17T12:00:00Z,3.8,317,3.9,4.2,6.5,320.23
2010-05-17T13:00:00Z,4.1,316,3,4.1,6.1,278.82
2010-05-17T14:00:00Z,4,311,3.7,3.7,5.3,231.3
2010-05-17T15:00:00Z,4.3,313,4.7,4.7,6.5,286.28
2010-05-17T16:00:00Z,3.7,323,5.6,5.7,7.5,294.52
2010-05-17T17:00:00Z,2.8,313,6.1,6.5,8.3,273.42
2010-05-17T18:00:00Z,1.8,330,6.6,6.8,9.4,143.73
2010-05-17T19:00:00Z,0.9,337,4.9,7.3,9.5,70.7
2010-05-17T20:00:00Z,0.4,335,4.9,6,7.6,49.43
2010-05-17T21:00:00Z,0.4,330,2.4,4.7,6.1,23.78
2010-05-17T22:00:00Z,0.4,304,1.5,2.4,3.6,8.92
2010-05-17T23:00:00Z,0.3,106,2.1,2.1,3,1.9
2010-05-18T00:00:00Z,0.3,93,2.4,2.7,4.4,0
2010-05-18T01:00:00Z,0.3,237,1.4,2.2,2.8,0
2010-05-18T02:00:00Z,0.1,208,0.9,1.8,2.5,0
2010-05-18T03:00:00Z,0,123,2.6,2.6,3.1,0
2010-05-18T04:00:00Z,0.2,82,2.2,3.2,3.8,2.32
2010-05-18T05:00:00Z,3.3,183,9.7,9.7,11.7,21.4
2010-05-18T06:00:00Z,4.3,183,9,9.7,11.7,64.25
2010-05-18T07:00:00Z,5.4,182,7.9,9.2,11.2,162.2
2010-05-18T08:00:00Z,5.7,175,6.5,8,9.6,304.4
2010-05-18T09:00:00Z,7.2,181,6.3,6.4,8.3,423.13
2010-05-18T10:00:00Z,7.9,175,5.9,7.4,9.2,471.37
2010-05-18T11:00:00Z,7.2,173,7.8,8.4,10.9,662.82
2010-05-18T12:00:00Z,7.6,186,3.4,7.5,9.1,686.97
2010-05-18T13:00:00Z,8.5,220,4.8,4.8,7.5,397.23
2010-05-18T14:00:00Z,8.6,212,4.5,5,7.1,465.92
2010-05-18T15:00:00Z,9.6,193,2.3,3.7,5.2,562.42
2010-05-18T16:00:00Z,9.5,187,1.5,2.5,3.4,469.92
2010-05-18T17:00:00Z,10.5,204,1.4,2.1,2.9,381.92
2010-05-18T18:00:00Z,9.9,235,1,1.5,2.6,431
2010-05-18T19:00:00Z,7.5,23,5.8,5.8,8,202.03
2010-05-18T20:00:00Z,7.4,24,4.4,5.9,7.9,80.92
2010-05-18T21:00:00Z,7.7,109,1.4,3.6,5.2,36.67
2010-05-18T22:00:00Z,5.9,111,1.3,1.8,2.5,8.35
2010-05-18T23:00:00Z,6.4,88,3.5,4.1,5.6,0
2010-05-19T00:00:00Z,6.3,79,3.8,4.5,6,0
2010-05-19T01:00:00Z,6.7,91,5.8,5.8,8.5,0
2010-05-19T02:00:00Z,6.7,89,5.6,8.7,10.9,0
2010-05-19T03:00:00Z,6.7,56,2.7,5.4,8.4,0
2010-05-19T04:00:00Z,7.4,99,8.8,8.8,11.7,0
2010-05-19T05:00:00Z,7.5,81,2.9,7.7,11.4,2.75
2010-05-19T06:00:00Z,7.7,117,6.6,7.3,11.5,11.43
2010-05-19T07:00:00Z,9.2,169,2.1,6.4,8.7,43.07
2010-05-19T08:00:00Z,10.4,172,6.8,6.9,9.2,104.82
2010-05-19T09:00:00Z,11.9,208,2.6,5.5,6.9,297.47
2010-05-19T10:00:00Z,12.8,145,5.6,9.6,12.3,539.18
2010-05-19T11:00:00Z,12.1,177,8.1,8.2,11.2,535.52
2010-05-19T12:00:00Z,12.8,177,7.4,8,11.4,416.88
2010-05-19T13:00:00Z,12.1,174,8.9,11,14.4,266.6
2010-05-19T14:00:00Z,11.6,189,9.3,11.8,15.4,275.6
2010-05-19T15:00:00Z,11,186,12.5,14.3,17.6,176.45
2010-05-19T16:00:00Z,11.1,196,14.6,14.6,18.2,228.15
2010-05-19T17:00:00Z,11.3,196,13.4,16.1,20.9,252.87
2010-05-19T18:00:00Z,10.3,194,14.7,14.9,19.4,304.53
2010-05-19T19:00:00Z,9.7,199,8.5,13.8,16.4,199.4
2010-05-19T20:00:00Z,9.1,191,8.4,10.5,13.4,127.6
2010-05-19T21:00:00Z,8.8,192,11.2,12.1,14.5,29.6
2010-05-19T22:00:00Z,7.7,186,4.6,10.1,12.5,20.12
2010-05-19T23:00:00Z,7.9,186,8.5,8.5,11.8,3.73
2010-05-20T00:00:00Z,8.2,195,12.9,12.9,16.3,0
2010-05-20T01:00:00Z,7.4,183,10.3,13.9,16.5,0
2010-05-20T02:00:00Z,7.4,176,8.4,11.8,15.2,0
2010-05-20T03:00:00Z,7.6,185,8.4,9.2,11.1,0
2010-05-20T04:00:00Z,7.5,185,11.3,11.8,14.5,3.85
2010-05-20T05:00:00Z,8.2,178,10.6,10.8,17.2,41.18
2010-05-20T06:00:00Z,8.1,181,6.1,8.9,10.7,71.7
2010-05-20T07:00:00Z,7.7,179,5.7,8.2,9.6,68.58
2010-05-20T08:00:00Z,7.7,188,3.3,4,5.7,67.7
2010-05-20T09:00:00Z,7.7,173,5.8,6.3,8.2,80.22
2010-05-20T10:00:00Z,8.2,194,4,5.6,6.8,89.67
2010-05-20T11:00:00Z,8.4,251,1.9,2.6,3.5,119.13
2010-05-20T12:00:00Z,8.9,311,2,2,3.1,187.67
2010-05-20T13:00:00Z,8.9,294,3.6,3.6,5.6,233.13
2010-05-20T14:00:00Z,8.4,297,3.8,4.4,6.7,424.02
2010-05-20T15:00:00Z,8,7,3.3,5.5,7.8,392.18
2010-05-20T16:00:00Z,6.9,24,3.2,3.5,4.9,293.13
2010-05-20T17:00:00Z,7.5,9,1.2,2.9,4.2,104.53
2010-05-20T18:00:00Z,6.2,304,3.1,3.6,5.1,117.15
2010-05-20T19:00:00Z,5.2,310,4.4,4.5,6.1,81.6
2010-05-20T20:00:00Z,4.1,316,5.8,6,7.4,38.47
2010-05-20T21:00:00Z,3.8,292,3.2,5.8,7.2,16.88
2010-05-20T22:00:00Z,3.8,293,2.7,3.6,5.4,6.82
2010-05-20T23:00:00Z,4,257,1.6,2.9,4.5,2.23
2010-05-21T00:00:00Z,3.7,253,1.2,2.4,3,0.45
2010-05-21T01:00:00Z,3.9,175,1.2,1.2,1.9,0
2010-05-21T02:00:00Z,3.9,130,1.4,1.6,2.3,0
2010-05-21T03:00:00Z,4.1,65,1.7,1.7,2.2,0.1
2010-05-21T04:00:00Z,4.7,66,1.8,2.1,2.3,1.95
2010-05-21T05:00:00Z,5.9,10,0.7,1.6,1.9,16.07
2010-05-21T06:00:00Z,6.6,77,1.3,1.3,2.2,39.67
2010-05-21T07:00:00Z,8.7,92,0.5,2,2.8,68.07
2010-05-21T08:00:00Z,9.7,207,0.9,1.4,2.5,170.05
2010-05-21T09:00:00Z,11.9,227,0.7,0.7,2.3,382.23
2010-05-21T10:00:00Z,10.5,281,3.8,4.4,5.7,466.45
2010-05-21T11:00:00Z,11.4,291,3,3.9,5.3,333.03
2010-05-21T12:00:00Z,11.6,302,4.4,4.4,6.3,478.67
2010-05-21T13:00:00Z,10.1,281,6.5,6.5,8.4,489.68
2010-05-21T14:00:00Z,11.7,301,4.1,6,8.1,639.98
2010-05-21T15:00:00Z,11.6,298,4.3,4.5,7.2,682.35
2010-05-21T16:00:00Z,11,306,3.5,4,6,612.35
2010-05-21T17:00:00Z,10.5,311,4.4,4.4,6.1,406.55
2010-05-21T18:00:00Z,9.7,300,4.1,5,6.9,222.87
2010-05-21T19:00:00Z,9.2,289,3.6,4.5,6.6,128.78
2010-05-21T20:00:00Z,8.1,16,2.6,4.4,6.5,113.82
2010-05-21T21:00:00Z,6.5,291,3,3,4.6,57.52
2010-05-21T22:00:00Z,6.1,292,2.5,3.1,4.6,22.62
2010-05-21T23:00:00Z,5.5,295,2,2.5,4.3,4.22
2010-05-22T00:00:00Z,4.5,293,2,3.3,4.4,0.62
2010-05-22T01:00:00Z,4.7,208,1.8,2.1,2.8,0
2010-05-22T02:00:00Z,4.8,255,0.1,1.5,2.5,0
2010-05-22T03:00:00Z,4.8,338,1.1,1.1,1.8,0.72
2010-05-22T04:00:00Z,5.2,296,1.2,1.2,2.3,4.27
2010-05-22T05:00:00Z,5.3,311,0.9,1.4,2.3,18.55
2010-05-22T06:00:00Z,5.7,150,1.7,1.7,3,28.1
2010-05-22T07:00:00Z,6.5,86,2.8,3.3,4.7,54.03
2010-05-22T08:00:00Z,7.9,112,0.9,2.7,3.8,112.52
2010-05-22T09:00:00Z,10.5,77,1.2,1.8,3.5,255.28
2010-05-22T10:00:00Z,12.5,209,1.6,1.6,2.5,532.37
2010-05-22T11:00:00Z,12.7,187,1.8,2.1,3.2,636.48
2010-05-22T12:00:00Z,14.5,28,1.6,2.2,4.2,707.85
2010-05-22T13:00:00Z,14.8,82,2.1,2.1,4.4,737.98
2010-05-22T14:00:00Z,14.9,313,2.2,2.4,4.9,787.75
2010-05-22T15:00:00Z,15,280,4.2,4.2,7.4,724.08
2010-05-22T16:00:00Z,14.2,314,3.7,4.7,7,641.85
2010-05-22T17:00:00Z,13.9,295,3.9,3.9,6.6,505.47
2010-05-22T18:00:00Z,12.5,301,3.9,4.8,6.8,383.73
2010-05-22T19:00:00Z,10.4,326,4.6,5.2,6.5,310.2
2010-05-22T20:00:00Z,8.9,89,3,4.7,5.8,192.28
2010-05-22T21:00:00Z,8,74,1.1,3.7,4.8,85.62
2010-05-22T22:00:00Z,5,291,2.6,2.6,4.5,37.5
2010-05-22T23:00:00Z,3.5,307,2.9,3.4,4.9,11.07
2010-05-23T00:00:00Z,2.1,318,1.9,3,3.6,0.1
2010-05-23T01:00:00Z,3.1,310,1.3,1.7,2,0
2010-05-23T02:00:00Z,1.6,358,1.1,1.1,1.7,0
2010-05-23T03:00:00Z,2.9,154,0.5,1.1,1.7,0.25
2010-05-23T04:00:00Z,2.8,176,0,0.8,1.6,5.68
2010-05-23T05:00:00Z,2.8,287,0.8,0.8,1.9,21.48
2010-05-23T06:00:00Z,2.3,273,0.8,1.7,2.7,45.08
2010-05-23T07:00:00Z,4.3,60,0.8,1.9,2.7,89.5
2010-05-23T08:00:00Z,5.6,172,1.4,2.4,3.7,247.33
2010-05-23T09:00:00Z,5.9,320,4.3,5.1,7.7,266.85
2010-05-23T10:00:00Z,5.3,315,4.3,4.8,7.5,307.27
2010-05-23T11:00:00Z,5.7,310,5.9,5.9,8.3,332.55
2010-05-23T12:00:00Z,5.8,306,6.1,6.4,9.5,313.12
2010-05-23T13:00:00Z,6.8,305,4.9,6.7,9.5,429.6
2010-05-23T14:00:00Z,7.3,327,6,6,9.2,633.47
2010-05-23T15:00:00Z,8.3,316,5.3,6.1,9.8,613.82
2010-05-23T16:00:00Z,8.2,324,5.6,6.2,8.8,572.65
2010-05-23T17:00:00Z,8.3,317,4.5,5.7,8.2,578.72
2010-05-23T18:00:00Z,5.9,351,3.3,5.2,6.9,472.38
2010-05-23T19:00:00Z,4.3,276,5.6,5.6,7.9,325.57
2010-05-23T20:00:00Z,3.1,292,4.7,6.3,7.6,230.12
2010-05-23T21:00:00Z,1.9,301,4.4,5,6.9,138.53
2010-05-23T22:00:00Z,0.6,290,3.7,4.2,5.9,58.88
2010-05-23T23:00:00Z,0.2,303,3.5,4.5,6.3,14.25
2010-05-24T00:00:00Z,0,293,3.2,3.9,5.3,1.12
2010-05-24T01:00:00Z,-0.2,310,3.8,4.3,6,0
2010-05-24T02:00:00Z,-0.4,306,3.1,4.6,6.1,0
2010-05-24T03:00:00Z,-0.6,290,3,3.1,4,0.63
2010-05-24T04:00:00Z,-0.8,345,1.7,2.5,3.8,4.83
2010-05-24T05:00:00Z,-1,311,2.9,2.9,4.4,16.4
2010-05-24T06:00:00Z,-1.2,322,2.3,3.8,5,46.95
2010-05-24T07:00:00Z,0.4,245,1.3,1.8,3.6,95.62
2010-05-24T08:00:00Z,2.4,221,1.8,2.2,3.7,200.33
2010-05-24T09:00:00Z,4.3,1,5.4,5.4,7.9,337.93
2010-05-24T10:00:00Z,5.1,343,5,6,9,531.22
2010-05-24T11:00:00Z,5.4,345,5.5,6.4,9.3,662.68
2010-05-24T12:00:00Z,6.1,353,6.3,6.3,9.8,739.52
2010-05-24T13:00:00Z,5.4,6,5.9,5.9,9.5,744.87
2010-05-24T14:00:00Z,6.2,345,4.6,6.6,9.5,764.03
2010-05-24T15:00:00Z,5.5,358,4.4,5.4,8.6,733.38
2010-05-24T16:00:00Z,5.5,2,4.1,5,8.5,672
2010-05-24T17:00:00Z,5.4,342,4.6,4.7,7.5,584.78
2010-05-24T18:00:00Z,4.6,314,6,6,8.5,458.7
2010-05-24T19:00:00Z,3.6,308,4.9,6.2,7.9,365.38
2010-05-24T20:00:00Z,2.7,326,4.3,5.1,6.8,251.92
2010-05-24T21:00:00Z,0.6,344,3.8,4.6,5.8,147.4
2010-05-24T22:00:00Z,-1.5,328,3.9,4.4,5.3,62.63
2010-05-24T23:00:00Z,-2,344,2.9,4,4.6,12.4
2010-05-25T00:00:00Z,-1.9,337,3.3,3.3,4.2,1.1
2010-05-25T01:00:00Z,-2.3,357,3.1,4,4.9,0.03
2010-05-25T02:00:00Z,-1.9,325,2.2,2.9,4.8,0
2010-05-25T03:00:00Z,-2,349,2.5,3.4,4.6,0.77
2010-05-25T04:00:00Z,-2,356,3.4,4,5.7,3.93
2010-05-25T05:00:00Z,-1.4,345,1.6,3.9,5.2,10.92
2010-05-25T06:00:00Z,-0.3,326,3.9,4.3,6,37.08
2010-05-25T07:00:00Z,0.2,344,4.3,4.3,6,104.65
2010-05-25T08:00:00Z,0.4,348,5.2,6,7.7,159.52
2010-05-25T09:00:00Z,0.6,328,4.9,5.2,7.4,167.45
2010-05-25T10:00:00Z,1.2,345,5.5,5.5,8.7,176.22
2010-05-25T11:00:00Z,0.7,340,5.2,6.5,8,248.85
2010-05-25T12:00:00Z,0.9,354,5.1,5.1,7.4,219.78
2010-05-25T13:00:00Z,1.1,346,4.1,6.1,8.8,193.18
2010-05-25T14:00:00Z,1.1,337,3.3,6.1,8.6,174.73
2010-05-25T15:00:00Z,2.3,1,2.6,4.3,6.3,203.9
2010-05-25T16:00:00Z,2,19,3.3,4.2,7.7,211.65
2010-05-25T17:00:00Z,2.1,339,3.9,4.1,6.5,147.18
2010-05-25T18:00:00Z,1.5,5,5,5.3,7.2,155.65
2010-05-25T19:00:00Z,1.4,324,4.2,4.8,6.4,86.37
2010-05-25T20:00:00Z,0.8,315,5.6,5.9,8.6,52.92
2010-05-25T21:00:00Z,-0.1,316,2.5,6,8.2,33.97
2010-05-25T22:00:00Z,-0.2,340,3.3,3.3,5.1,19.38
2010-05-25T23:00:00Z,-0.3,341,4.2,4.2,5.8,5.22
2010-05-26T00:00:00Z,-0.9,337,3,4.5,5.7,0.92
2010-05-26T01:00:00Z,-1.1,318,2.2,2.4,4,0
2010-05-26T02:00:00Z,-1.1,308,1.6,2.8,3.5,0
2010-05-26T03:00:00Z,-0.7,294,2.3,2.4,3.7,0.78
2010-05-26T04:00:00Z,-0.7,300,2.7,3.7,5.6,5.88
2010-05-26T05:00:00Z,-0.5,293,2.8,3.4,5.3,20.5
2010-05-26T06:00:00Z,-0.1,331,3.5,4.6,6.3,55.75
2010-05-26T07:00:00Z,0.3,293,4.1,4.6,6.6,114.48
2010-05-26T08:00:00Z,1.2,313,5.2,5.2,7.9,120.92
2010-05-26T09:00:00Z,1.5,307,5.9,5.9,10,247.85
2010-05-26T10:00:00Z,2.3,309,6.3,6.7,9.7,335.25
2010-05-26T11:00:00Z,2.5,317,6.8,7.7,10.6,476.23
2010-05-26T12:00:00Z,1.9,326,7.9,8.1,10.7,424.2
2010-05-26T13:00:00Z,1.9,315,6.1,7.6,9.8,316.8
2010-05-26T14:00:00Z,1.4,319,7,7.4,9.5,175.15
2010-05-26T15:00:00Z,1.3,301,6.9,7.5,10,95.07
2010-05-26T16:00:00Z,1.5,360,5.8,6.5,8.9,104.8
2010-05-26T17:00:00Z,1,345,5.2,5.7,7.5,128.45
2010-05-26T18:00:00Z,0.6,314,7.6,7.6,9.8,60.77
2010-05-26T19:00:00Z,0.4,310,5.8,6.9,8.7,44.53
2010-05-26T20:00:00Z,0.1,326,5.1,5.4,7.5,18.37
2010-05-26T21:00:00Z,0,323,5.1,5.9,7.9,22.42
2010-05-26T22:00:00Z,-0.1,328,4.9,5.8,7.7,11.18
2010-05-26T23:00:00Z,-0.1,318,4.5,5.5,7.4,3.95
2010-05-27T00:00:00Z,-0.2,330,4.9,5,6.9,1.42
2010-05-27T01:00:00Z,-0.3,327,4.1,4.9,6.8,0.25
2010-05-27T02:00:00Z,-0.2,312,3.3,4.1,5.9,0.1
2010-05-27T03:00:00Z,-0.2,312,4.1,4.4,5.6,0.95
2010-05-27T04:00:00Z,-0.1,314,4.4,4.7,6.4,4.47
2010-05-27T05:00:00Z,-0.1,328,4.5,4.5,6,19.95
2010-05-27T06:00:00Z,0.3,321,2.5,4,5.1,54.12
2010-05-27T07:00:00Z,0.5,326,3.5,4.9,6.8,126.78
2010-05-27T08:00:00Z,0.6,317,4.6,5.3,6.7,153.37
2010-05-27T09:00:00Z,1.8,319,5.8,5.8,7.6,156.32
2010-05-27T10:00:00Z,2,329,4.7,6.1,8.2,238.22
2010-05-27T11:00:00Z,2.1,295,4.6,5.5,7.3,261.9
2010-05-27T12:00:00Z,1.6,315,5.7,5.7,7.8,187.87
2010-05-27T13:00:00Z,2.3,314,6.7,6.7,9,233.77
2010-05-27T14:00:00Z,2.8,312,6.3,6.3,8.6,407.88
2010-05-27T15:00:00Z,3.4,342,4.7,5.5,7.3,374.6
2010-05-27T16:00:00Z,2.6,356,5.7,5.7,9.5,285.88
2010-05-27T17:00:00Z,2.7,6,3.5,5.6,7.3,284.43
2010-05-27T18:00:00Z,2.9,25,3.6,4.4,6.3,180.13
2010-05-27T19:00:00Z,2.2,31,4.5,4.8,6.3,219.8
2010-05-27T20:00:00Z,1.8,24,4.5,4.8,6.3,136.15
2010-05-27T21:00:00Z,1.4,24,4.2,4.2,5.6,53.13
2010-05-27T22:00:00Z,0.9,338,3.1,4.4,5.5,31.08
2010-05-27T23:00:00Z,0.6,18,3.5,3.9,4.9,17.9
2010-05-28T00:00:00Z,0.6,31,3.1,3.9,5,3.05
2010-05-28T01:00:00Z,0.5,52,2.7,3,4.1,0.13
2010-05-28T02:00:00Z,0.4,51,2.6,2.8,3.6,0.08
2010-05-28T03:00:00Z,0.5,55,2.2,3.1,3.9,1.15
2010-05-28T04:00:00Z,0.8,55,2.2,2.2,3.1,6.37
2010-05-28T05:00:00Z,0.9,63,3.2,3.2,4.8,32.82
2010-05-28T06:00:00Z,1.3,32,1.9,3.1,4.6,71.28
2010-05-28T07:00:00Z,2.2,55,2.5,2.5,4.2,91.22
2010-05-28T08:00:00Z,3.5,65,3.5,3.5,5.1,114.92
2010-05-28T09:00:00Z,3.7,79,3.7,3.8,5.7,240.35
2010-05-28T10:00:00Z,4.4,92,3.1,3.1,4.7,267.3
2010-05-28T11:00:00Z,4.9,58,2.6,3.2,6,251.65
2010-05-28T12:00:00Z,6.1,82,1.6,3.5,5.9,361
2010-05-28T13:00:00Z,6.4,56,1.5,3.1,5.5,322.5
2010-05-28T14:00:00Z,7.6,19,0.9,1.8,3.2,317.95
2010-05-28T15:00:00Z,7.8,253,2.6,2.8,4.6,350.97
2010-05-28T16:00:00Z,8.8,232,1.2,1.5,2.4,381.33
2010-05-28T17:00:00Z,8.9,267,1.3,2,3.4,274.52
2010-05-28T18:00:00Z,8.8,134,1.9,1.9,3.8,238.78
2010-05-28T19:00:00Z,8.6,90,3.1,3.8,7.7,220.98
2010-05-28T20:00:00Z,8,109,3.7,3.7,5.5,285.4
2010-05-28T21:00:00Z,6.8,108,2.8,3.3,4.7,155.7
2010-05-28T22:00:00Z,5.2,80,4.7,4.7,5.9,72.17
2010-05-28T23:00:00Z,3.5,78,3.9,4.6,5.9,17.08
2010-05-29T00:00:00Z,3.1,89,3.3,4.1,4.9,1.28
2010-05-29T01:00:00Z,2.2,91,2.8,3.6,4.5,0
2010-05-29T02:00:00Z,2.4,95,3.1,3.3,4.1,0
2010-05-29T03:00:00Z,2.4,88,3,3.5,4.6,0.78
2010-05-29T04:00:00Z,4.2,63,0.7,2.2,2.7,12.48
2010-05-29T05:00:00Z,5.4,73,1.3,1.3,1.8,60.45
2010-05-29T06:00:00Z,6.7,159,0.8,1.4,1.9,139.33
2010-05-29T07:00:00Z,6.9,258,1.7,1.7,2.4,259.07
2010-05-29T08:00:00Z,7.1,308,3.5,3.5,4.9,127.77
2010-05-29T09:00:00Z,9,270,4.2,4.2,5.8,203.05
2010-05-29T10:00:00Z,9,283,4.3,4.6,6.6,428.07
2010-05-29T11:00:00Z,9.4,291,4,4.8,6.6,443.88
2010-05-29T12:00:00Z,10.5,280,4.6,4.6,7,580.9
2010-05-29T13:00:00Z,11,284,3.8,4.5,7.2,547.82
2010-05-29T14:00:00Z,10.8,284,3.4,3.8,8.2,421.82
2010-05-29T15:00:00Z,11.2,272,3.7,3.7,6.9,461.6
2010-05-29T16:00:00Z,11,322,3.6,3.6,6.1,433.03
2010-05-29T17:00:00Z,11,296,4,4,6.5,495.3
2010-05-29T18:00:00Z,10,317,3.1,4.5,7.4,489.18
2010-05-29T19:00:00Z,9.6,290,1.9,3.1,4.5,221.33
2010-05-29T20:00:00Z,7.3,280,3.7,4,5.3,99
2010-05-29T21:00:00Z,5.2,290,4.1,4.9,7.7,63.78
2010-05-29T22:00:00Z,5.3,296,3.2,4.3,6.2,26.83
2010-05-29T23:00:00Z,3.8,287,2.8,2.8,4.9,6.9
2010-05-30T00:00:00Z,3.4,302,1.6,2.6,4.4,1.32
2010-05-30T01:00:00Z,4.1,193,0.8,1.1,2.4,0.12
2010-05-30T02:00:00Z,4.1,185,2.1,2.9,3.9,0.28
2010-05-30T03:00:00Z,3.2,137,1.2,2.6,4.2,0.97
2010-05-30T04:00:00Z,4.2,89,0.2,1.1,1.8,7.02
2010-05-30T05:00:00Z,6.5,53,0.9,1.1,1.8,30.12
2010-05-30T06:00:00Z,7.8,135,0.1,0.5,1.7,142.55
2010-05-30T07:00:00Z,9.1,21,0.1,1.1,1.7,190.85
2010-05-30T08:00:00Z,10.8,265,0.9,0.9,2.1,180.45
2010-05-30T09:00:00Z,10.1,288,3.8,3.8,5.4,242.12
2010-05-30T10:00:00Z,10.8,276,2.6,4.1,6.6,247.62
2010-05-30T11:00:00Z,10.4,299,3.2,3.6,6,350.63
2010-05-30T12:00:00Z,10.4,293,3.8,4.5,7.8,365.82
2010-05-30T13:00:00Z,11.1,338,3.6,4.3,7,278.62
2010-05-30T14:00:00Z,11.3,285,2.8,3.8,6,347.57
2010-05-30T15:00:00Z,11,271,3.4,4.2,5.9,417.93
2010-05-30T16:00:00Z,11.1,339,3.8,3.8,6.1,269.85
2010-05-30T17:00:00Z,12.2,260,1.1,3.8,5.5,486.58
2010-05-30T18:00:00Z,12.5,172,1.2,3.4,5.5,449.15
2010-05-30T19:00:00Z,10.6,14,4.6,4.8,6.5,369.73
2010-05-30T20:00:00Z,8.3,30,4.7,4.8,6.3,256.4
2010-05-30T21:00:00Z,7.8,20,2.8,5,6.5,153.9
2010-05-30T22:00:00Z,5.7,288,2.4,4,5.9,77.45
2010-05-30T23:00:00Z,5.3,293,2.9,3.9,5.6,16.57
2010-05-31T00:00:00Z,5,292,1.4,2.8,4.1,0.98
2010-05-31T01:00:00Z,4.5,130,1.8,1.8,2.7,0
2010-05-31T02:00:00Z,4.3,276,0.6,2.5,3.6,0
2010-05-31T03:00:00Z,4.7,208,2.2,2.2,3.2,0.87
2010-05-31T04:00:00Z,3.9,158,0.8,1.5,2.6,5.65
2010-05-31T05:00:00Z,4.1,63,0.2,1.3,2,31.27
2010-05-31T06:00:00Z,6.8,160,0.3,0.8,1.4,49.43
2010-05-31T07:00:00Z,8.7,189,1,1,1.9,216.93
2010-05-31T08:00:00Z,10.3,126,2.3,2.3,3.7,325.65
2010-05-31T09:00:00Z,11.4,202,1.6,2.1,3.8,418.95
2010-05-31T10:00:00Z,12.4,188,1.7,2.4,3.7,555.6
2010-05-31T11:00:00Z,12.3,198,4.3,6.1,7.4,581.42
2010-05-31T12:00:00Z,13.3,192,3.9,3.9,5.9,616.45
2010-05-31T13:00:00Z,15.5,229,0.9,3.2,4.4,752.6
2010-05-31T14:00:00Z,14.8,203,1.9,3.9,5.4,726.15
2010-05-31T15:00:00Z,14.2,224,4.9,6.3,8.6,693.43
2010-05-31T16:00:00Z,12.8,204,6.3,6.6,8.6,492.58
2010-05-31T17:00:00Z,12.9,203,3.2,5.7,7.6,483.18
2010-05-31T18:00:00Z,12.5,229,5.7,5.7,6.9,185.55
2010-05-31T19:00:00Z,12.2,210,5.1,5.4,7.4,240.35
2010-05-31T20:00:00Z,10.5,230,3.7,5.3,6.8,246.38
2010-05-31T21:00:00Z,8.7,281,2.4,3.1,3.8,75.47
2010-05-31T22:00:00Z,7.5,301,2.6,2.8,3.6,49.3
2010-05-31T23:00:00Z,5.2,329,1.5,2,3.7,9.3
2010-06-01T00:00:00Z,3.9,295,1.9,3.9,5.4,0.98
2010-06-01T01:00:00Z,3.7,313,2.3,2.3,4.1,0
2010-06-01T02:00:00Z,3.9,329,1.6,2.5,3.4,0.52
2010-06-01T03:00:00Z,3.9,309,1.1,1.5,2.5,1.7
2010-06-01T04:00:00Z,3.7,293,2.5,2.5,4.1,4.7
2010-06-01T05:00:00Z,3.9,289,2,3.3,4.6,13.87
2010-06-01T06:00:00Z,4,298,2.9,3.2,4.4,30.58
2010-06-01T07:00:00Z,4.3,292,3.1,3.1,4.9,55.03
2010-06-01T08:00:00Z,5.3,287,3.1,3.6,5.6,84.45
2010-06-01T09:00:00Z,5.5,296,4.5,4.6,7,120.4
2010-06-01T10:00:00Z,5.6,291,4.8,5.4,7.4,162.5
2010-06-01T11:00:00Z,6.6,300,6.1,6.1,8,248.13
2010-06-01T12:00:00Z,8.1,314,6.9,6.9,9,436.43
2010-06-01T13:00:00Z,7.7,305,7.4,7.4,9.9,536.22
2010-06-01T14:00:00Z,8.5,342,5.6,7.9,10.1,440.42
2010-06-01T15:00:00Z,8.3,25,3.6,4.4,6,250.87
2010-06-01T16:00:00Z,6.7,345,4.7,5.4,8.7,184.5
2010-06-01T17:00:00Z,5,1,5,5,6.8,110.98
2010-06-01T18:00:00Z,4.8,331,4.2,4.7,6.2,47.2
2010-06-01T19:00:00Z,4.2,317,4.9,4.9,5.9,33.02
2010-06-01T20:00:00Z,4.2,329,3.2,4.9,6,31.7
2010-06-01T21:00:00Z,3.8,348,2.8,4.9,6.3,19.03
2010-06-01T22:00:00Z,3,329,5.3,5.5,7.1,8.3
2010-06-01T23:00:00Z,2.9,329,4.6,5.3,6.7,3.58
2010-06-02T00:00:00Z,2.7,318,4.2,4.4,5.6,0.7
2010-06-02T01:00:00Z,2.5,330,3.9,4.8,5.9,0.37
2010-06-02T02:00:00Z,2.5,347,2.7,4.6,6.1,0.4
2010-06-02T03:00:00Z,2.4,325,3.1,3.8,5.1,0.93
2010-06-02T04:00:00Z,2,316,3.3,3.7,4.8,2.67
2010-06-02T05:00:00Z,1.9,321,3.5,4.7,5.7,7.73
