STOD	TIMI	AR	MAN	DAGUR	KLST	T	D	F	FX	FG
4300	2018-03-21 00:00:00	2018	3	20	24	1.3	185	6.9	8.3	9.6
4300	2018-03-21 01:00:00	2018	3	21	1	1.5	184	4.3	6.2	7.4
4300	2018-03-21 02:00:00	2018	3	21	2	0.9	136	2.4	4.4	5.7
4300	2018-03-21 03:00:00	2018	3	21	3	0.9	173	1.9	3.1	4.6
4300	2018-03-21 04:00:00	2018	3	21	4	0.9	174	2.9	4.1	5.0
4300	2018-03-21 05:00:00	2018	3	21	5	0.5	61	0.5	2.9	4.3
4300	2018-03-21 06:00:00	2018	3	21	6	0.3	243	0.0	1.9	2.6
4300	2018-03-21 07:00:00	2018	3	21	7	-0.1	339	0.3	0.4	0.8
4300	2018-03-21 08:00:00	2018	3	21	8	-0.1	196	1.0	1.0	1.7
4300	2018-03-21 09:00:00	2018	3	21	9	-0.9	174	2.3	2.3	3.1
4300	2018-03-21 10:00:00	2018	3	21	10	1.3	187	0.7	2.0	2.5
4300	2018-03-21 11:00:00	2018	3	21	11	2.1	146	3.0	4.3	5.6
4300	2018-03-21 12:00:00	2018	3	21	12	2.8	164	1.8	2.6	3.9
4300	2018-03-21 13:00:00	2018	3	21	13	2.0	182	4.3	4.3	6.8
4300	2018-03-21 14:00:00	2018	3	21	14	2.3	179	6.7	7.6	9.9
4300	2018-03-21 15:00:00	2018	3	21	15	2.7	178	7.9	7.9	10.5
4300	2018-03-21 16:00:00	2018	3	21	16	3.6	195	10.8	11.4	14.1
4300	2018-03-21 17:00:00	2018	3	21	17	3.5	199	10.6	10.6	13.0
4300	2018-03-21 18:00:00	2018	3	21	18	3.0	200	11.5	13.2	15.3
4300	2018-03-21 19:00:00	2018	3	21	19	2.3	197	12.2	12.2	13.6
4300	2018-03-21 20:00:00	2018	3	21	20	2.0	177	7.8	12.7	14.6
4300	2018-03-21 21:00:00	2018	3	21	21	2.4	199	9.1	11.2	13.7
4300	2018-03-21 22:00:00	2018	3	21	22	2.3	195	10.2	11.8	15.1
4300	2018-03-21 23:00:00	2018	3	21	23	2.1	189	9.0	9.3	10.5
4300	2018-03-22 00:00:00	2018	3	21	24	2.2	186	8.9	8.9	10.8
4300	2018-03-22 01:00:00	2018	3	22	1	2.6	189	5.3	9.1	11.3
4300	2018-03-22 02:00:00	2018	3	22	2	2.2	173	3.2	5.6	6.4
4300	2018-03-22 03:00:00	2018	3	22	3	1.7	115	0.9	4.6	6.0
4300	2018-03-22 04:00:00	2018	3	22	4	0.6	87	2.8	3.2	4.4
4300	2018-03-22 05:00:00	2018	3	22	5	0.5	48	1.4	2.3	3.3
4300	2018-03-22 06:00:00	2018	3	22	6	1.1	77	4.3	4.3	6.3
4300	2018-03-22 07:00:00	2018	3	22	7	1.4	84	6.1	6.3	9.7
4300	2018-03-22 08:00:00	2018	3	22	8	1.5	85	4.0	4.6	6.7
4300	2018-03-22 09:00:00	2018	3	22	9	1.7	69	2.2	3.3	4.7
4300	2018-03-22 10:00:00	2018	3	22	10	2.3	88	1.5	1.5	2.4
4300	2018-03-22 11:00:00	2018	3	22	11	2.8	92	3.1	3.4	5.0
4300	2018-03-22 12:00:00	2018	3	22	12	3.4	161	1.6	3.5	4.6
4300	2018-03-22 13:00:00	2018	3	22	13	2.1	180	2.9	4.1	5.3
4300	2018-03-22 14:00:00	2018	3	22	14	3.5	146	1.1	2.1	2.9
4300	2018-03-22 15:00:00	2018	3	22	15	4.8	193	0.8	1.7	2.9
4300	2018-03-22 16:00:00	2018	3	22	16	2.8	186	9.7	9.7	11.2
4300	2018-03-22 17:00:00	2018	3	22	17	2.5	187	8.5	8.6	10.4
4300	2018-03-22 18:00:00	2018	3	22	18	1.9	190	5.6	8.7	10.1
4300	2018-03-22 19:00:00	2018	3	22	19	1.2	207	8.3	8.4	9.6
4300	2018-03-22 20:00:00	2018	3	22	20	1.0	207	4.2	7.1	7.9
4300	2018-03-22 21:00:00	2018	3	22	21	0.9	177	3.9	3.9	5.3
4300	2018-03-22 22:00:00	2018	3	22	22	0.8	182	5.9	7.3	9.7
4300	2018-03-22 23:00:00	2018	3	22	23	0.5	180	10.1	10.1	11.6
4300	2018-03-23 00:00:00	2018	3	22	24	0.5	173	8.0	9.4	10.8
4300	2018-03-23 01:00:00	2018	3	23	1	0.4	180	6.9	8.4	10.2
4300	2018-03-23 02:00:00	2018	3	23	2	0.5	180	7.8	9.8	11.1
4300	2018-03-23 03:00:00	2018	3	23	3	0.5	184	9.3	9.3	11.1
4300	2018-03-23 04:00:00	2018	3	23	4	0.0	186	7.6	8.7	10.3
4300	2018-03-23 05:00:00	2018	3	23	5	-0.3	190	9.0	9.2	10.8
4300	2018-03-23 06:00:00	2018	3	23	6	-0.7	180	7.5	8.0	9.4
4300	2018-03-23 07:00:00	2018	3	23	7	-0.1	177	9.1	9.1	10.8
4300	2018-03-23 08:00:00	2018	3	23	8	-0.2	179	9.6	10.4	12.0
4300	2018-03-23 09:00:00	2018	3	23	9	-0.1	184	9.7	9.7	11.4
4300	2018-03-23 10:00:00	2018	3	23	10	0.3	181	8.7	9.5	11.6
4300	2018-03-23 11:00:00	2018	3	23	11	0.6	186	8.7	9.1	11.1
4300	2018-03-23 12:00:00	2018	3	23	12	1.3	191	5.9	8.4	10.7
4300	2018-03-23 13:00:00	2018	3	23	13	1.6	189	5.5	6.7	8.7
4300	2018-03-23 14:00:00	2018	3	23	14	2.5	188	3.7	6.0	10.0
4300	2018-03-23 15:00:00	2018	3	23	15	2.9	209	1.3	3.1	4.5
4300	2018-03-23 16:00:00	2018	3	23	16	2.9	237	1.2	1.6	2.3
4300	2018-03-23 17:00:00	2018	3	23	17	1.2	327	4.4	4.4	6.1
4300	2018-03-23 18:00:00	2018	3	23	18	0.6	313	3.6	3.9	5.2
4300	2018-03-23 19:00:00	2018	3	23	19	0.3	357	1.4	2.9	3.8
4300	2018-03-23 20:00:00	2018	3	23	20	-0.3	74	1.4	1.4	2.8
4300	2018-03-23 21:00:00	2018	3	23	21	-0.8	63	0.5	2.6	3.6
4300	2018-03-23 22:00:00	2018	3	23	22	-1.1	80	0.3	0.3	1.8
4300	2018-03-23 23:00:00	2018	3	23	23	-1.3	20	1.7	2.5	3.4
4300	2018-03-24 00:00:00	2018	3	23	24	-1.7	173	5.0	5.0	6.9
4300	2018-03-24 01:00:00	2018	3	24	1	-2.0	176	4.4	5.8	7.0
4300	2018-03-24 02:00:00	2018	3	24	2	-3.0	138	0.1	4.6	6.0
4300	2018-03-24 03:00:00	2018	3	24	3	-4.1	206	1.9	3.9	6.3
4300	2018-03-24 04:00:00	2018	3	24	4	-4.6	175	2.2	2.9	3.9
4300	2018-03-24 05:00:00	2018	3	24	5	-6.1	221	2.3	2.9	4.0
4300	2018-03-24 06:00:00	2018	3	24	6	-6.3	233	2.7	4.1	4.7
4300	2018-03-24 07:00:00	2018	3	24	7	-7.0	254	0.0	2.8	3.4
4300	2018-03-24 08:00:00	2018	3	24	8	-4.8	141	0.3	0.6	1.9
4300	2018-03-24 09:00:00	2018	3	24	9	-4.4	181	0.3	0.4	0.8
4300	2018-03-24 10:00:00	2018	3	24	10	-1.4	221	1.0	1.0	1.2
4300	2018-03-24 11:00:00	2018	3	24	11	-0.3	208	0.5	0.9	1.5
4300	2018-03-24 12:00:00	2018	3	24	12	-1.3	162	0.6	0.8	1.1
4300	2018-03-24 13:00:00	2018	3	24	13	-0.7	182	0.7	0.8	1.2
4300	2018-03-24 14:00:00	2018	3	24	14	-0.7	197	1.1	1.1	1.6
4300	2018-03-24 15:00:00	2018	3	24	15	-0.6	202	1.4	2.1	2.5
4300	2018-03-24 16:00:00	2018	3	24	16	0.3	236	2.7	2.9	4.3
4300	2018-03-24 17:00:00	2018	3	24	17	-0.2	275	3.3	3.3	5.1
4300	2018-03-24 18:00:00	2018	3	24	18	-0.2	270	2.2	3.5	5.1
4300	2018-03-24 19:00:00	2018	3	24	19	-1.2	270	0.8	2.2	3.2
4300	2018-03-24 20:00:00	2018	3	24	20	-4.0	187	1.4	1.5	1.8
4300	2018-03-24 21:00:00	2018	3	24	21	-5.4	182	3.2	4.0	4.8
4300	2018-03-24 22:00:00	2018	3	24	22	-3.9	169	1.0	3.0	3.3
4300	2018-03-24 23:00:00	2018	3	24	23	-4.4	134	0.0	0.3	1.2
4300	2018-03-25 00:00:00	2018	3	24	24	-7.2	19	0.6	0.6	1.1
4300	2018-03-25 01:00:00	2018	3	25	1	-6.0	176	0.0	1.0	1.3
4300	2018-03-25 02:00:00	2018	3	25	2	-5.9	110	0.9	0.9	1.8
4300	2018-03-25 03:00:00	2018	3	25	3	-4.7	90	1.9	2.4	3.0
4300	2018-03-25 04:00:00	2018	3	25	4	-4.5	138	1.2	2.2	2.5
4300	2018-03-25 05:00:00	2018	3	25	5	-4.7	186	0.3	2.2	2.8
4300	2018-03-25 06:00:00	2018	3	25	6	-6.4	12	0.1	0.6	1.4
4300	2018-03-25 07:00:00	2018	3	25	7	-5.4	78	0.6	0.6	0.9
4300	2018-03-25 08:00:00	2018	3	25	8	-2.2	107	1.0	2.4	3.5
4300	2018-03-25 09:00:00	2018	3	25	9	-1.5	181	0.6	1.0	1.6
4300	2018-03-25 10:00:00	2018	3	25	10	0.7	142	0.4	1.5	2.5
4300	2018-03-25 11:00:00	2018	3	25	11	-0.1	136	1.8	1.8	2.8
4300	2018-03-25 12:00:00	2018	3	25	12	0.9	84	1.8	2.5	3.5
4300	2018-03-25 13:00:00	2018	3	25	13	1.6	87	2.0	2.1	3.7
4300	2018-03-25 14:00:00	2018	3	25	14	2.2	185	1.1	1.7	2.5
4300	2018-03-25 15:00:00	2018	3	25	15	1.9	161	1.7	3.4	4.8
4300	2018-03-25 16:00:00	2018	3	25	16	0.9	191	1.7	3.2	5.1
4300	2018-03-25 17:00:00	2018	3	25	17	0.5	200	2.3	3.7	5.1
4300	2018-03-25 18:00:00	2018	3	25	18	-1.8	129	0.3	3.0	3.6
4300	2018-03-25 19:00:00	2018	3	25	19	0.2	106	4.1	4.2	5.9
4300	2018-03-25 20:00:00	2018	3	25	20	-1.3	108	2.5	3.0	4.0
4300	2018-03-25 21:00:00	2018	3	25	21	-0.4	91	5.1	5.1	6.6
4300	2018-03-25 22:00:00	2018	3	25	22	0.4	118	5.4	5.4	8.5
4300	2018-03-25 23:00:00	2018	3	25	23	0.4	107	6.6	6.9	9.6
4300	2018-03-26 00:00:00	2018	3	25	24	0.6	94	6.3	7.0	9.5
4300	2018-03-26 01:00:00	2018	3	26	1	0.5	101	7.3	8.0	10.3
4300	2018-03-26 02:00:00	2018	3	26	2	0.1	90	7.7	8.1	12.2
4300	2018-03-26 03:00:00	2018	3	26	3	0.1	90	7.3	8.5	11.0
4300	2018-03-26 04:00:00	2018	3	26	4	0.2	101	8.1	8.1	11.4
4300	2018-03-26 05:00:00	2018	3	26	5	0.1	110	6.9	7.0	11.1
4300	2018-03-26 06:00:00	2018	3	26	6	0.0	81	5.9	7.9	11.8
4300	2018-03-26 07:00:00	2018	3	26	7	-0.2	110	5.5	7.3	10.8
4300	2018-03-26 08:00:00	2018	3	26	8	0.1	109	7.9	8.8	12.3
4300	2018-03-26 09:00:00	2018	3	26	9	0.6	117	5.9	6.7	9.9
4300	2018-03-26 10:00:00	2018	3	26	10	1.2	95	7.3	8.7	11.9
4300	2018-03-26 11:00:00	2018	3	26	11	1.2	108	10.8	10.8	15.2
4300	2018-03-26 12:00:00	2018	3	26	12	1.5	115	8.6	11.3	15.9
4300	2018-03-26 13:00:00	2018	3	26	13	1.7	118	10.4	10.8	16.2
4300	2018-03-26 14:00:00	2018	3	26	14	1.9	108	8.3	9.8	15.1
4300	2018-03-26 15:00:00	2018	3	26	15	1.8	102	10.5	10.5	15.1
4300	2018-03-26 16:00:00	2018	3	26	16	1.8	102	11.8	11.8	17.6
4300	2018-03-26 17:00:00	2018	3	26	17	1.8	102	11.8	13.1	21.6
4300	2018-03-26 18:00:00	2018	3	26	18	1.4	92	8.4	13.6	19.5
4300	2018-03-26 19:00:00	2018	3	26	19	1.5	99	11.4	12.9	17.7
4300	2018-03-26 20:00:00	2018	3	26	20	0.9	106	13.7	15.0	20.1
4300	2018-03-26 21:00:00	2018	3	26	21	0.9	112	13.5	14.8	20.6
4300	2018-03-26 22:00:00	2018	3	26	22	0.7	96	8.8	11.2	16.9
4300	2018-03-26 23:00:00	2018	3	26	23	1.0	103	8.8	9.8	16.1
4300	2018-03-27 00:00:00	2018	3	26	24	0.7	103	9.3	10.5	14.9
4300	2018-03-27 01:00:00	2018	3	27	1	1.1	100	10.8	12.9	17.2
4300	2018-03-27 02:00:00	2018	3	27	2	1.2	103	10.1	10.5	16.5
4300	2018-03-27 03:00:00	2018	3	27	3	0.7	103	10.5	10.6	16.8
4300	2018-03-27 04:00:00	2018	3	27	4	0.5	106	9.5	10.5	16.4
4300	2018-03-27 05:00:00	2018	3	27	5	0.0	107	8.8	9.5	14.9
4300	2018-03-27 06:00:00	2018	3	27	6	-0.2	108	9.7	9.8	15.7
4300	2018-03-27 07:00:00	2018	3	27	7	-0.2	101	10.3	10.3	15.2
4300	2018-03-27 08:00:00	2018	3	27	8	0.2	107	9.6	10.7	15.7
4300	2018-03-27 09:00:00	2018	3	27	9	0.2	105	7.9	9.7	14.7
4300	2018-03-27 10:00:00	2018	3	27	10	0.8	106	6.3	7.7	11.7
4300	2018-03-27 11:00:00	2018	3	27	11	0.6	106	7.2	8.5	12.0
4300	2018-03-27 12:00:00	2018	3	27	12	0.9	99	8.6	8.8	12.3
4300	2018-03-27 13:00:00	2018	3	27	13	1.7	111	8.9	10.6	15.2
4300	2018-03-27 14:00:00	2018	3	27	14	1.6	95	10.3	10.3	14.3
4300	2018-03-27 15:00:00	2018	3	27	15	1.8	100	11.3	11.3	15.3
4300	2018-03-27 16:00:00	2018	3	27	16	1.7	97	10.5	11.7	15.3
4300	2018-03-27 17:00:00	2018	3	27	17	0.7	107	9.7	10.6	15.1
4300	2018-03-27 18:00:00	2018	3	27	18	0.3	103	7.5	9.8	14.2
4300	2018-03-27 19:00:00	2018	3	27	19	-0.4	85	8.6	9.3	12.3
4300	2018-03-27 20:00:00	2018	3	27	20	-0.8	90	7.8	9.3	12.3
4300	2018-03-27 21:00:00	2018	3	27	21	-1.5	69	5.8	7.1	10.0
4300	2018-03-27 22:00:00	2018	3	27	22	-1.2	84	5.8	6.2	8.7
4300	2018-03-27 23:00:00	2018	3	27	23	-1.2	76	5.2	5.9	8.4
4300	2018-03-28 00:00:00	2018	3	27	24	-1.0	47	3.8	5.2	7.6
4300	2018-03-28 01:00:00	2018	3	28	1	-0.6	60	5.7	5.7	8.5
4300	2018-03-28 02:00:00	2018	3	28	2	-0.7	62	3.7	5.9	8.4
4300	2018-03-28 03:00:00	2018	3	28	3	-0.4	68	3.9	4.8	7.2
4300	2018-03-28 04:00:00	2018	3	28	4	-0.4	70	7.4	8.0	11.8
4300	2018-03-28 05:00:00	2018	3	28	5	-0.2	65	5.8	7.7	10.8
4300	2018-03-28 06:00:00	2018	3	28	6	-0.3	63	6.9	6.9	9.9
4300	2018-03-28 07:00:00	2018	3	28	7	0.0	66	5.4	6.3	9.5
4300	2018-03-28 08:00:00	2018	3	28	8	0.6	78	6.8	6.9	10.3
4300	2018-03-28 09:00:00	2018	3	28	9	1.4	71	8.6	8.7	13.1
4300	2018-03-28 10:00:00	2018	3	28	10	1.9	62	10.9	10.9	15.8
4300	2018-03-28 11:00:00	2018	3	28	11	2.5	70	11.5	13.4	18.4
4300	2018-03-28 12:00:00	2018	3	28	12	1.9	66	12.0	13.4	18.5
4300	2018-03-28 13:00:00	2018	3	28	13	1.8	67	13.1	13.5	18.6
4300	2018-03-28 14:00:00	2018	3	28	14	2.0	67	13.2	13.9	19.1
4300	2018-03-28 15:00:00	2018	3	28	15	2.0	67	13.3	13.6	18.2
4300	2018-03-28 16:00:00	2018	3	28	16	2.2	77	10.5	11.7	16.3
4300	2018-03-28 17:00:00	2018	3	28	17	2.2	77	9.7	10.9	16.6
4300	2018-03-28 18:00:00	2018	3	28	18	2.2	83	11.3	11.8	16.2
4300	2018-03-28 19:00:00	2018	3	28	19	2.0	81	10.7	12.2	17.1
4300	2018-03-28 20:00:00	2018	3	28	20	1.7	75	8.5	10.9	14.9
4300	2018-03-28 21:00:00	2018	3	28	21	1.2	75	5.2	7.7	10.6
4300	2018-03-28 22:00:00	2018	3	28	22	1.0	77	7.2	7.2	9.9
4300	2018-03-28 23:00:00	2018	3	28	23	1.0	84	6.8	8.2	11.3
4300	2018-03-29 00:00:00	2018	3	28	24	1.3	83	4.9	5.4	8.0
4300	2018-03-29 01:00:00	2018	3	29	1	1.4	87	5.5	6.0	8.7
4300	2018-03-29 02:00:00	2018	3	29	2	1.4	75	7.1	7.1	9.0
4300	2018-03-29 03:00:00	2018	3	29	3	1.2	62	4.5	6.5	8.6
4300	2018-03-29 04:00:00	2018	3	29	4	0.9	69	4.0	4.2	5.6
4300	2018-03-29 05:00:00	2018	3	29	5	0.9	80	3.7	3.7	5.3
4300	2018-03-29 06:00:00	2018	3	29	6	0.6	73	3.5	4.1	5.7
4300	2018-03-29 07:00:00	2018	3	29	7	-0.2	85	3.8	3.9	5.7
4300	2018-03-29 08:00:00	2018	3	29	8	-0.5	69	1.5	4.0	5.2
4300	2018-03-29 09:00:00	2018	3	29	9	1.2	87	2.0	2.6	3.2
4300	2018-03-29 10:00:00	2018	3	29	10	2.3	94	3.4	3.8	5.2
4300	2018-03-29 11:00:00	2018	3	29	11	2.9	87	2.0	2.9	3.8
4300	2018-03-29 12:00:00	2018	3	29	12	2.9	65	3.1	3.2	5.0
4300	2018-03-29 13:00:00	2018	3	29	13	2.8	73	1.1	2.5	3.9
4300	2018-03-29 14:00:00	2018	3	29	14	2.5	84	2.6	2.6	3.6
4300	2018-03-29 15:00:00	2018	3	29	15	2.9	89	2.2	2.7	3.8
4300	2018-03-29 16:00:00	2018	3	29	16	2.5	101	2.8	3.4	4.6
4300	2018-03-29 17:00:00	2018	3	29	17	2.5	129	2.6	3.1	4.3
4300	2018-03-29 18:00:00	2018	3	29	18	2.9	133	1.1	2.6	3.5
4300	2018-03-29 19:00:00	2018	3	29	19	1.7	174	2.3	2.6	3.3
4300	2018-03-29 20:00:00	2018	3	29	20	1.0	180	2.3	2.8	3.3
4300	2018-03-29 21:00:00	2018	3	29	21	0.8	233	2.2	3.0	3.5
4300	2018-03-29 22:00:00	2018	3	29	22	-0.5	199	0.0	1.5	2.2
4300	2018-03-29 23:00:00	2018	3	29	23	-0.5	134	0.0	0.1	0.5
4300	2018-03-30 00:00:00	2018	3	29	24	-2.3	276	0.3	0.8	1.1
4300	2018-03-30 01:00:00	2018	3	30	1	-2.1	220	2.6	2.7	3.4
4300	2018-03-30 02:00:00	2018	3	30	2	-2.7	0	0.0	2.3	3.3
4300	2018-03-30 03:00:00	2018	3	30	3	-1.5	216	1.6	1.6	2.1
4300	2018-03-30 04:00:00	2018	3	30	4	-0.9	244	2.6	2.6	3.4
4300	2018-03-30 05:00:00	2018	3	30	5	-1.0	287	2.3	2.3	3.3
4300	2018-03-30 06:00:00	2018	3	30	6	-1.0	318	2.0	3.1	4.5
4300	2018-03-30 07:00:00	2018	3	30	7	-1.2	312	1.0	1.3	2.3
4300	2018-03-30 08:00:00	2018	3	30	8	-0.8	311	0.2	1.6	2.2
4300	2018-03-30 09:00:00	2018	3	30	9	-0.5	304	1.4	1.4	2.3
4300	2018-03-30 10:00:00	2018	3	30	10	0.2	318	2.1	2.1	3.1
4300	2018-03-30 11:00:00	2018	3	30	11	0.4	319	2.8	2.8	4.5
4300	2018-03-30 12:00:00	2018	3	30	12	0.8	321	4.1	4.3	5.8
4300	2018-03-30 13:00:00	2018	3	30	13	0.7	323	3.2	4.5	5.8
4300	2018-03-30 14:00:00	2018	3	30	14	0.8	316	4.1	4.2	5.7
4300	2018-03-30 15:00:00	2018	3	30	15	0.9	325	4.1	4.6	5.8
4300	2018-03-30 16:00:00	2018	3	30	16	1.1	320	3.8	4.6	6.0
4300	2018-03-30 17:00:00	2018	3	30	17	0.8	35	3.6	3.7	5.3
4300	2018-03-30 18:00:00	2018	3	30	18	0.2	46	3.2	4.4	5.9
4300	2018-03-30 19:00:00	2018	3	30	19	-0.1	46	1.7	3.7	5.4
4300	2018-03-30 20:00:00	2018	3	30	20	-1.0	45	4.9	4.9	7.0
4300	2018-03-30 21:00:00	2018	3	30	21	-1.6	54	5.9	6.3	8.8
4300	2018-03-30 22:00:00	2018	3	30	22	-2.0	40	5.2	5.5	7.4
4300	2018-03-30 23:00:00	2018	3	30	23	-2.6	26	3.9	6.0	7.3
4300	2018-03-31 00:00:00	2018	3	30	24	-2.6	30	2.7	4.6	6.6
4300	2018-03-31 01:00:00	2018	3	31	1	-2.7	35	5.2	5.2	7.0
4300	2018-03-31 02:00:00	2018	3	31	2	-3.1	48	4.4	4.7	6.5
4300	2018-03-31 03:00:00	2018	3	31	3	-3.5	52	3.1	4.7	6.3
4300	2018-03-31 04:00:00	2018	3	31	4	-3.7	58	5.2	5.2	6.7
4300	2018-03-31 05:00:00	2018	3	31	5	-3.9	70	4.7	5.3	6.7
4300	2018-03-31 06:00:00	2018	3	31	6	-4.0	74	4.6	4.7	6.7
4300	2018-03-31 07:00:00	2018	3	31	7	-4.2	64	3.9	4.4	6.1
4300	2018-03-31 08:00:00	2018	3	31	8	-4.2	55	4.1	4.5	5.7
4300	2018-03-31 09:00:00	2018	3	31	9	-4.0	71	4.3	4.6	5.7
4300	2018-03-31 10:00:00	2018	3	31	10	-3.7	58	3.8	4.4	5.9
4300	2018-03-31 11:00:00	2018	3	31	11	-3.8	63	4.1	4.1	5.9
4300	2018-03-31 12:00:00	2018	3	31	12	-3.6	60	4.3	4.8	6.2
4300	2018-03-31 13:00:00	2018	3	31	13	-2.8	41	2.9	4.0	5.9
4300	2018-03-31 14:00:00	2018	3	31	14	-3.1	78	3.2	3.4	6.3
4300	2018-03-31 15:00:00	2018	3	31	15	-3.0	54	2.9	3.3	8.2
4300	2018-03-31 16:00:00	2018	3	31	16	-3.1	45	2.7	3.3	5.3
4300	2018-03-31 17:00:00	2018	3	31	17	-3.3	53	1.7	2.5	4.8
4300	2018-03-31 18:00:00	2018	3	31	18	-3.9	60	3.5	4.0	5.7
4300	2018-03-31 19:00:00	2018	3	31	19	-4.2	61	3.3	3.8	5.7
4300	2018-03-31 20:00:00	2018	3	31	20	-4.9	84	2.9	4.0	5.2
4300	2018-03-31 21:00:00	2018	3	31	21	-5.0	93	3.5	4.0	5.0
4300	2018-03-31 22:00:00	2018	3	31	22	-5.6	99	3.4	4.2	5.7
4300	2018-03-31 23:00:00	2018	3	31	23	-7.1	97	2.0	3.2	4.1
4300	2018-04-01 00:00:00	2018	3	31	24	-7.5	83	3.2	3.2	4.2
4300	2018-04-01 01:00:00	2018	4	1	1	-7.8	79	3.3	3.7	4.7
4300	2018-04-01 02:00:00	2018	4	1	2	-8.1	85	2.8	3.6	4.7
4300	2018-04-01 03:00:00	2018	4	1	3	-8.6	87	2.3	3.4	4.4
4300	2018-04-01 04:00:00	2018	4	1	4	-8.3	84	3.0	3.1	4.5
4300	2018-04-01 05:00:00	2018	4	1	5	-8.8	90	2.3	3.1	3.8
4300	2018-04-01 06:00:00	2018	4	1	6	-9.0	90	2.4	2.8	3.7
4300	2018-04-01 07:00:00	2018	4	1	7	-8.4	79	2.7	2.7	3.5
4300	2018-04-01 08:00:00	2018	4	1	8	-6.7	74	2.3	2.4	3.5
4300	2018-04-01 09:00:00	2018	4	1	9	-5.7	86	3.0	3.0	3.9
4300	2018-04-01 10:00:00	2018	4	1	10	-4.8	85	2.8	3.1	3.9
4300	2018-04-01 11:00:00	2018	4	1	11	-3.7	97	1.9	2.3	3.5
4300	2018-04-01 12:00:00	2018	4	1	12	-2.3	90	0.6	1.3	2.8
4300	2018-04-01 13:00:00	2018	4	1	13	-0.9	225	1.2	1.9	3.0
4300	2018-04-01 14:00:00	2018	4	1	14	-0.7	213	1.0	1.5	2.3
4300	2018-04-01 15:00:00	2018	4	1	15	-0.1	342	0.3	1.2	2.2
4300	2018-04-01 16:00:00	2018	4	1	16	-0.8	191	1.3	1.6	5.0
4300	2018-04-01 17:00:00	2018	4	1	17	-1.7	75	3.0	3.0	4.2
4300	2018-04-01 18:00:00	2018	4	1	18	-2.0	70	3.8	3.8	5.3
4300	2018-04-01 19:00:00	2018	4	1	19	-3.3	66	5.4	5.4	7.1
4300	2018-04-01 20:00:00	2018	4	1	20	-3.9	67	5.7	5.9	7.6
4300	2018-04-01 21:00:00	2018	4	1	21	-4.3	72	5.7	5.7	7.3
4300	2018-04-01 22:00:00	2018	4	1	22	-4.6	79	5.6	5.8	8.2
4300	2018-04-01 23:00:00	2018	4	1	23	-4.7	75	6.0	6.7	8.7
4300	2018-04-02 00:00:00	2018	4	1	24	-4.6	86	6.3	6.8	9.2
4300	2018-04-02 01:00:00	2018	4	2	1	-4.2	104	5.8	6.3	8.8
4300	2018-04-02 02:00:00	2018	4	2	2	-4.5	98	5.2	5.5	7.2
4300	2018-04-02 03:00:00	2018	4	2	3	-4.6	94	6.2	6.6	8.4
4300	2018-04-02 04:00:00	2018	4	2	4	-5.1	91	6.6	6.9	9.2
4300	2018-04-02 05:00:00	2018	4	2	5	-5.3	89	7.0	7.2	9.6
4300	2018-04-02 06:00:00	2018	4	2	6	-5.4	102	7.5	7.5	10.4
4300	2018-04-02 07:00:00	2018	4	2	7	-5.3	99	5.9	7.8	10.8
4300	2018-04-02 08:00:00	2018	4	2	8	-5.3	99	5.7	6.2	8.8
4300	2018-04-02 09:00:00	2018	4	2	9	-4.8	104	6.4	6.7	9.4
4300	2018-04-02 10:00:00	2018	4	2	10	-4.2	93	5.6	6.4	9.2
4300	2018-04-02 11:00:00	2018	4	2	11	-4.2	94	6.1	6.5	8.7
4300	2018-04-02 12:00:00	2018	4	2	12	-2.4	106	4.2	5.6	7.5
4300	2018-04-02 13:00:00	2018	4	2	13	-2.8	125	3.5	4.2	7.9
4300	2018-04-02 14:00:00	2018	4	2	14	-2.3	128	3.0	4.0	5.9
4300	2018-04-02 15:00:00	2018	4	2	15	-2.4	99	1.9	3.2	6.9
4300	2018-04-02 16:00:00	2018	4	2	16	-2.4	99	2.1	2.6	4.3
4300	2018-04-02 17:00:00	2018	4	2	17	-3.2	28	1.3	2.8	3.9
4300	2018-04-02 18:00:00	2018	4	2	18	-3.5	38	1.4	2.6	3.3
4300	2018-04-02 19:00:00	2018	4	2	19	-3.9	3	3.4	3.4	5.6
4300	2018-04-02 20:00:00	2018	4	2	20	-5.8	17	4.7	4.8	6.6
4300	2018-04-02 21:00:00	2018	4	2	21	-6.3	21	5.9	5.9	7.9
4300	2018-04-02 22:00:00	2018	4	2	22	-6.5	11	4.3	5.5	7.3
4300	2018-04-02 23:00:00	2018	4	2	23	-7.6	20	3.1	4.7	6.6
4300	2018-04-03 00:00:00	2018	4	2	24	-7.3	356	2.2	3.2	4.4
4300	2018-04-03 01:00:00	2018	4	3	1	-7.7	304	1.2	1.2	3.0
4300	2018-04-03 02:00:00	2018	4	3	2	-7.4	354	4.9	4.9	7.0
4300	2018-04-03 03:00:00	2018	4	3	3	-7.3	348	3.0	4.8	6.6
4300	2018-04-03 04:00:00	2018	4	3	4	-7.8	352	2.6	3.4	4.9
4300	2018-04-03 05:00:00	2018	4	3	5	-7.5	360	2.6	3.4	5.3
4300	2018-04-03 06:00:00	2018	4	3	6	-7.4	346	1.6	4.6	6.3
4300	2018-04-03 07:00:00	2018	4	3	7	-7.5	265	2.2	2.3	3.9
