STOD	TIMI	T	D	F	FX	FG
4300	2015-03-10 18:00:00	-0,6	112	11,7	12,1	15,8
4300	2015-03-10 19:00:00	-0,2	82	12,1	13	18,8
4300	2015-03-10 20:00:00	2,6	138	22,5	22,5	31,8
4300	2015-03-10 21:00:00	2,8	142	19,2	22,2	30,5
4300	2015-03-10 22:00:00	1,3	175	12,3	19,6	26,4
4300	2015-03-10 23:00:00	1,5	179	11	12,2	15,4
4300	2015-03-11 00:00:00	0,6	168	9,6	13,5	17
4300	2015-03-11 01:00:00	0,2	180	8	8,9	11,5
4300	2015-03-11 02:00:00	0,3	160	9	10,3	12,6
4300	2015-03-11 03:00:00	-0,3	164	8	10,8	12,9
4300	2015-03-11 04:00:00	0	162	5	6,8	8,5
4300	2015-03-11 05:00:00	0,1	140	3,3	6,4	7,7
4300	2015-03-11 06:00:00	0,7	129	3,6	4	5
4300	2015-03-11 07:00:00	-0,7	206	5,4	5,4	7,2
4300	2015-03-11 08:00:00	-0,6	172	5,7	5,9	7,9
4300	2015-03-11 09:00:00	-0,7	161	6,4	6,4	7,9
4300	2015-03-11 10:00:00	-1,6	185	7,8	9,1	10,9
4300	2015-03-11 11:00:00	-1,1	224	6,1	6,4	8,6
4300	2015-03-11 12:00:00	-1,4	219	5,1	5,9	7,4
4300	2015-03-11 13:00:00	-2,4	201	6,4	7,5	9,1
4300	2015-03-11 14:00:00	-2,7	181	4	7,2	9,6
4300	2015-03-11 15:00:00	-2,5	193	5,5	5,5	7,1
4300	2015-03-11 16:00:00	-2,3	197	6,6	7,9	9,2
4300	2015-03-11 17:00:00	-2,7	230	6,6	8,1	10,2
4300	2015-03-11 18:00:00	-5,1	183	8,1	8,1	9,1
4300	2015-03-11 19:00:00	-6,2	187	9,1	9,1	11,1
4300	2015-03-11 20:00:00	-7,3	190	11,9	11,9	13,8
4300	2015-03-11 21:00:00	-6,4	162	8,3	10,7	12,8
4300	2015-03-11 22:00:00	-5,5	177	8,3	9	11,4
4300	2015-03-11 23:00:00	-6,3	190	4,6	8,3	10,7
4300	2015-03-12 00:00:00	-5,8	177	6,9	7,4	9,7
4300	2015-03-12 01:00:00	-4,7	174	9,2	9,4	11,8
4300	2015-03-12 02:00:00	-5,9	176	5	9,3	11,1
4300	2015-03-12 03:00:00	-4,6	127	2,6	3,2	4,7
4300	2015-03-12 04:00:00	-4,8	171	8,4	8,4	9,6
4300	2015-03-12 05:00:00	-4	161	7,6	7,6	9,3
4300	2015-03-12 06:00:00	-5,1	126	2,9	6,1	7,3
4300	2015-03-12 07:00:00	-4,4	79	4,9	5,7	6,8
4300	2015-03-12 08:00:00	-3,5	79	6,7	6,7	8,9
4300	2015-03-12 09:00:00	-1,2	91	8,4	8,4	10,7
4300	2015-03-12 10:00:00	1,2	132	6,9	9,2	11,8
4300	2015-03-12 11:00:00	1,4	115	6,1	10,1	13,4
4300	2015-03-12 12:00:00	1,9	108	5	9,3	11,9
4300	2015-03-12 13:00:00	1,1	104	11,9	12,4	16,5
4300	2015-03-12 14:00:00	0,7	75	8,9	12,4	16,5
4300	2015-03-12 15:00:00	0,6	84	9,8	10,1	13,5
4300	2015-03-12 16:00:00	0,6	89	10,1	10,2	16,5
4300	2015-03-12 17:00:00	0,1	72	10,6	10,9	14,4
4300	2015-03-12 18:00:00	0,2	80	10,8	11,5	15,4
4300	2015-03-12 19:00:00	0,6	79	7,5	9,1	11,6
4300	2015-03-12 20:00:00	0,8	88	6,5	9,7	12,8
4300	2015-03-12 21:00:00	1,5	103	6,7	8,6	11,5
4300	2015-03-12 22:00:00	0,7	86	3,6	6,5	8,9
4300	2015-03-12 23:00:00	-1	282	3,6	3,6	4,8
4300	2015-03-13 00:00:00	-0,3	272	4,7	5	6
4300	2015-03-13 01:00:00	-2,1	182	4,2	4,2	5,4
4300	2015-03-13 02:00:00	-0,2	225	2,8	4,2	5,3
4300	2015-03-13 03:00:00	0,8	232	8,7	9	11,6
4300	2015-03-13 04:00:00	1,7	236	11,4	13,9	17,2
4300	2015-03-13 05:00:00	0,2	241	11,9	13,2	16
4300	2015-03-13 06:00:00	-1,3	208	12,1	12,6	15,6
4300	2015-03-13 07:00:00	-2,1	181	13,6	13,6	16,6
4300	2015-03-13 08:00:00	-3	209	12,6	16,5	19,6
4300	2015-03-13 09:00:00	-2,7	196	15,7	15,7	19,6
4300	2015-03-13 10:00:00	-2,7	174	6,5	16,3	19,6
4300	2015-03-13 11:00:00	-1,8	193	11,5	11,5	13,8
4300	2015-03-13 12:00:00	-0,3	172	9,1	13	15,8
4300	2015-03-13 13:00:00	-0,4	174	7,3	7,3	9,6
4300	2015-03-13 14:00:00	1	87	2,4	8	9,5
4300	2015-03-13 15:00:00	1,7	132	5,7	6	7,8
4300	2015-03-13 16:00:00	3,1	141	12,7	12,7	15,8
4300	2015-03-13 17:00:00	4,5	134	16,1	16,1	21,5
4300	2015-03-13 18:00:00	3,9	123	9,8	12,3	18,8
4300	2015-03-13 19:00:00	4,5	145	12,4	16,5	20,2
4300	2015-03-13 20:00:00	6,2	153	12,8	15,7	21
4300	2015-03-13 21:00:00	5,6	155	11,7	13,9	20,2
4300	2015-03-13 22:00:00	5,9	223	5,2	11,1	16,6
4300	2015-03-13 23:00:00	5,1	201	9,6	10,5	14,6
4300	2015-03-14 00:00:00	6,2	189	17,4	17,4	26,9
4300	2015-03-14 01:00:00	5,2	169	14,5	18,6	25,2
4300	2015-03-14 02:00:00	5,9	110	5	9,5	12,5
4300	2015-03-14 03:00:00	8,1	98	3,7	7,4	12,1
4300	2015-03-14 04:00:00	6,3	94	10,9	10,9	15,5
4300	2015-03-14 05:00:00	6,5	95	8,5	13,4	17,8
4300	2015-03-14 06:00:00	6,3	147	13,1	14,6	22,7
4300	2015-03-14 07:00:00	6,4	136	16,5	18,2	24,3
4300	2015-03-14 08:00:00	6,2	146	25,6	25,6	36,6
4300	2015-03-14 09:00:00	6,2	150	24	29	38,5
4300	2015-03-14 10:00:00	5,9	153	26,1	28,7	35,8
4300	2015-03-14 11:00:00	6,5	171	21,2	26,6	33,9
4300	2015-03-14 12:00:00	5,2	176	20,7	21,5	27,4
4300	2015-03-14 13:00:00	4,5	176	24	24	29,6
4300	2015-03-14 14:00:00	3,8	186	20,9	23,2	27,9
4300	2015-03-14 15:00:00	3,9	187	16,2	18,3	22,3
4300	2015-03-14 16:00:00	2,6	187	14,6	19	22,7
4300	2015-03-14 17:00:00	2,6	185	15,9	17,2	21,1
4300	2015-03-14 18:00:00	2,3	194	12,3	17,5	21,1
4300	2015-03-14 19:00:00	2,2	198	9	10,6	14,1
4300	2015-03-14 20:00:00	2,7	181	11,6	12	14,1
4300	2015-03-14 21:00:00	2,9	158	8,5	13,3	16,3
4300	2015-03-14 22:00:00	2,4	185	3,9	8,7	10,7
4300	2015-03-14 23:00:00	3,5	171	10,4	10,4	13,3
4300	2015-03-15 00:00:00	3	178	11	14,6	17,6
4300	2015-03-15 01:00:00	3	172	11,8	13,5	15,8
4300	2015-03-15 02:00:00	3,8	179	15,3	15,3	18,9
4300	2015-03-15 03:00:00	2,2	192	12,2	18,3	23,7
4300	2015-03-15 04:00:00	1,7	162	11,1	11,1	13,5
4300	2015-03-15 05:00:00	1,4	191	10,3	12,7	14,7
4300	2015-03-15 06:00:00	1,2	193	12,9	15,5	19,1
4300	2015-03-15 07:00:00	0,7	191	11,2	11,3	13,3
4300	2015-03-15 08:00:00	1	204	12,3	12,3	14,9
4300	2015-03-15 09:00:00	0,7	204	12,1	12,7	15
4300	2015-03-15 10:00:00	0,9	199	9	10,5	12,7
4300	2015-03-15 11:00:00	1	194	9,3	9,3	11,2
4300	2015-03-15 12:00:00	1,1	185	7,1	9,1	10,6
4300	2015-03-15 13:00:00	1,3	176	6,9	7,2	8,2
4300	2015-03-15 14:00:00	1,6	131	2,2	4,8	6,1
4300	2015-03-15 15:00:00	1,9	68	4,7	5,6	6,9
4300	2015-03-15 16:00:00	0,9	105	4,8	8	10,8
4300	2015-03-15 17:00:00	-0,2	75	6,8	6,8	10,6
4300	2015-03-15 18:00:00	-0,2	61	7,9	8,1	10,3
4300	2015-03-15 19:00:00	-0,2	66	6,8	8,6	11,9
4300	2015-03-15 20:00:00	-0,1	82	6	8,8	11,8
4300	2015-03-15 21:00:00	0,6	84	8,4	8,4	11,3
4300	2015-03-15 22:00:00	4	152	11,2	11,2	18,9
4300	2015-03-15 23:00:00	4	162	2,9	8,7	14,3
4300	2015-03-16 00:00:00	6,7	150	7,1	7,1	13,3
4300	2015-03-16 01:00:00	6,2	174	10,3	12,3	16,2
4300	2015-03-16 02:00:00	4,4	175	18,1	18,1	24,2
4300	2015-03-16 03:00:00	4,3	172	12,6	15,8	19,9
4300	2015-03-16 04:00:00	2,9	253	3,8	15,1	20,1
4300	2015-03-16 05:00:00	4	182	8,6	12,2	15,8
4300	2015-03-16 06:00:00	3,2	186	14,6	14,6	19,1
4300	2015-03-16 07:00:00	2,5	185	14,3	15,5	21,9
4300	2015-03-16 08:00:00	2,3	191	16,5	19,9	24,5
4300	2015-03-16 09:00:00	2,8	182	16,8	22,1	25,5
4300	2015-03-16 10:00:00	3,3	184	17,3	18,3	23,4
4300	2015-03-16 11:00:00	3,1	189	21	21	25,9
4300	2015-03-16 12:00:00	3,1	192	14	18,1	23,3
4300	2015-03-16 13:00:00	2,9	196	13,6	15,3	18,9
4300	2015-03-16 14:00:00	2,8	197	15,1	15,1	18,2
4300	2015-03-16 15:00:00	3	191	15,1	15,3	21,3
4300	2015-03-16 16:00:00	2,8	192	14,1	14,7	20,7
4300	2015-03-16 17:00:00	2,6	190	17,2	17,2	21
4300	2015-03-16 18:00:00	2,2	197	13,1	17,4	22
4300	2015-03-16 19:00:00	1,4	197	10,8	13	15,5
4300	2015-03-16 20:00:00	1	188	14	14	17
4300	2015-03-16 21:00:00	0,5	197	7,7	12,8	15,3
4300	2015-03-16 22:00:00	0,6	197	10,3	10,3	12,7
4300	2015-03-16 23:00:00	0,2	194	10,1	10,2	13,1
4300	2015-03-17 00:00:00	0,1	202	10,1	11,1	12,6
4300	2015-03-17 01:00:00	0,3	191	8,7	10,4	11,9
4300	2015-03-17 02:00:00	-0,1	191	9,8	10,2	12
4300	2015-03-17 03:00:00	-0,3	182	5,6	8,5	10,4
4300	2015-03-17 04:00:00	-0,2	174	7,4	7,4	9,8
4300	2015-03-17 05:00:00	-0,2	181	6,7	7,8	9,4
4300	2015-03-17 06:00:00	-0,4	195	7,2	7,6	9
4300	2015-03-17 07:00:00	-0,1	191	7,3	7,3	8,1
4300	2015-03-17 08:00:00	-0,3	183	4	6,8	8,3
4300	2015-03-17 09:00:00	0,8	177	3	3,7	5
4300	2015-03-17 10:00:00	0,1	204	3	3,4	3,9
4300	2015-03-17 11:00:00	0,8	215	3,1	4	4,6
4300	2015-03-17 12:00:00	1,6	228	2,1	3,4	3,8
4300	2015-03-17 13:00:00	1,2	196	1,1	2,4	2,9
4300	2015-03-17 14:00:00	1,8	212	1,4	1,7	2,4
4300	2015-03-17 15:00:00	1,5	147	0,7	0,8	1,4
4300	2015-03-17 16:00:00	1,6	129	0,5	0,6	1
4300	2015-03-17 17:00:00	1	172	0,7	1,9	2
4300	2015-03-17 18:00:00	0,9	0	0	1	1,3
4300	2015-03-17 19:00:00	0,5	153	0,8	0,8	1,1
4300	2015-03-17 20:00:00	0,1	87	2,1	2,7	3,4
4300	2015-03-17 21:00:00	-0,5	248	1,7	3	3,8
4300	2015-03-17 22:00:00	-1	190	0,3	1,4	1,8
4300	2015-03-17 23:00:00	-1,5	135	1,1	1,1	1,3
4300	2015-03-18 00:00:00	-1,8	158	0,5	1,4	1,6
4300	2015-03-18 01:00:00	-2,2	239	0,6	1	1,1
4300	2015-03-18 02:00:00	-2,1	214	0,7	1,2	1,5
4300	2015-03-18 03:00:00	-2,6	269	0,5	1	1,2
4300	2015-03-18 04:00:00	-3,4	158	1,1	1,1	1,7
4300	2015-03-18 05:00:00	-3,4	174	0,2	1,4	1,9
4300	2015-03-18 06:00:00	-5,1	252	0,5	1,5	2,2
4300	2015-03-18 07:00:00	-5,7	6	0	1,9	2,4
4300	2015-03-18 08:00:00	-3,5	199	0,4	1,6	2,2
4300	2015-03-18 09:00:00	-3,1	169	0,5	1,9	2,4
4300	2015-03-18 10:00:00	-2,5	193	1	2,3	2,8
4300	2015-03-18 11:00:00	-2,2	172	1,5	1,5	2
4300	2015-03-18 12:00:00	-1,7	190	2,4	2,4	2,8
4300	2015-03-18 13:00:00	0,4	204	1,3	2,2	2,6
4300	2015-03-18 14:00:00	0,1	116	4,8	5,1	6,6
4300	2015-03-18 15:00:00	-0,1	99	5,2	5,7	7,3
4300	2015-03-18 16:00:00	-0,4	102	6,2	6,9	8,5
4300	2015-03-18 17:00:00	-0,6	113	6,8	7	9,5
4300	2015-03-18 18:00:00	-0,5	110	6,2	6,3	8,8
4300	2015-03-18 19:00:00	-0,7	113	6,5	6,5	8,9
4300	2015-03-18 20:00:00	-0,7	110	7,1	7,1	10,2
4300	2015-03-18 21:00:00	-0,7	99	9	9,3	13,1
4300	2015-03-18 22:00:00	-0,8	90	9,3	9,3	13,2
4300	2015-03-18 23:00:00	-0,7	91	8,7	9,8	14,9
4300	2015-03-19 00:00:00	-1,1	97	9,2	9,4	13,1
4300	2015-03-19 01:00:00	-1,1	86	8,1	9,3	13,7
4300	2015-03-19 02:00:00	-0,9	98	8,8	8,9	13,2
4300	2015-03-19 03:00:00	-0,7	96	10,8	10,9	15,6
4300	2015-03-19 04:00:00	-1	92	9,2	11	14,7
4300	2015-03-19 05:00:00	-0,3	87	11,6	11,7	15,6
4300	2015-03-19 06:00:00	0	84	11,9	12,1	16,7
4300	2015-03-19 07:00:00	0,1	81	11,5	13,1	18,3
4300	2015-03-19 08:00:00	0,2	90	10,2	11,7	16,6
4300	2015-03-19 09:00:00	0,5	92	9,2	10	14,1
4300	2015-03-19 10:00:00	0,6	89	8,5	9,6	12,8
4300	2015-03-19 11:00:00	1,1	95	9,7	9,8	12,3
4300	2015-03-19 12:00:00	1,2	92	9,2	9,5	11,8
4300	2015-03-19 13:00:00	1,7	93	7,2	8,7	11,9
4300	2015-03-19 14:00:00	1,9	85	6,7	7,3	10,1
4300	2015-03-19 15:00:00	2	81	7	7,6	9,4
4300	2015-03-19 16:00:00	2,1	80	5,1	7,2	9,2
4300	2015-03-19 17:00:00	1,9	99	3	5,4	6,8
4300	2015-03-19 18:00:00	0,4	105	1,3	2,9	4,2
4300	2015-03-19 19:00:00	0,2	102	0,2	1,1	1,5
4300	2015-03-19 20:00:00	0,1	148	0,5	1	1,2
4300	2015-03-19 21:00:00	0	0	0	0,8	1,4
4300	2015-03-19 22:00:00	0	0	0	0	0
4300	2015-03-19 23:00:00	-0,5	335	3	3,6	4,5
4300	2015-03-20 00:00:00	-0,3	351	3,1	3,6	4,3
4300	2015-03-20 01:00:00	-0,6	6	4,8	4,8	6,2
4300	2015-03-20 02:00:00	-1	8	5,4	5,6	7,6
4300	2015-03-20 03:00:00	-0,9	29	8,4	8,4	11,1
4300	2015-03-20 04:00:00	-1,3	22	6,4	8,2	11,1
4300	2015-03-20 05:00:00	-2	20	5	5,7	7,6
4300	2015-03-20 06:00:00	-2	55	5,8	5,8	7,6
4300	2015-03-20 07:00:00	-2,1	38	3,8	5,8	7,6
4300	2015-03-20 08:00:00	-1,4	30	1,5	3,1	4,6
4300	2015-03-20 09:00:00	-1,2	62	2,5	3,7	6
4300	2015-03-20 10:00:00	-1,5	70	3,7	3,9	5,2
4300	2015-03-20 11:00:00	-1	96	3,9	3,9	5,7
4300	2015-03-20 12:00:00	-0,7	90	4,7	4,8	6,1
4300	2015-03-20 13:00:00	-0,2	116	5,8	5,8	7,6
4300	2015-03-20 14:00:00	-0,1	109	6,7	6,7	8,9
4300	2015-03-20 15:00:00	-0,1	114	6,4	6,8	8,7
4300	2015-03-20 16:00:00	0,5	102	4,1	5,7	7,5
4300	2015-03-20 17:00:00	1,8	164	7,6	7,6	10,4
4300	2015-03-20 18:00:00	1,5	168	10,3	10,3	14,1
4300	2015-03-20 19:00:00	1,6	172	12,5	13,1	16,4
4300	2015-03-20 20:00:00	1,3	188	13,2	13,2	16
4300	2015-03-20 21:00:00	1,3	184	15	15	17,7
4300	2015-03-20 22:00:00	1,5	166	10,8	16,3	20,4
4300	2015-03-20 23:00:00	3,1	185	14,2	14,2	21,8
4300	2015-03-21 00:00:00	2,6	184	13,9	18,9	23,6
4300	2015-03-21 01:00:00	2,8	184	10,6	11,8	15,8
4300	2015-03-21 02:00:00	2,9	169	3,3	13,7	16,3
4300	2015-03-21 03:00:00	3,1	179	5,9	5,9	8,7
4300	2015-03-21 04:00:00	3,5	171	5,9	7,1	9,1
4300	2015-03-21 05:00:00	4,9	153	1,5	5,8	7,4
4300	2015-03-21 06:00:00	4,7	219	3,7	3,7	9,8
4300	2015-03-21 07:00:00	4,3	183	10,5	10,5	13,7
4300	2015-03-21 08:00:00	5	189	13,2	14,9	19
4300	2015-03-21 09:00:00	4,5	186	16,7	18,7	21,8
4300	2015-03-21 10:00:00	5,2	195	16,9	17,9	21,3
4300	2015-03-21 11:00:00	5,3	186	10,8	16,9	20,2
4300	2015-03-21 12:00:00	4,9	183	10,1	10,6	14
4300	2015-03-21 13:00:00	5,1	200	9,6	13,3	15,4
4300	2015-03-21 14:00:00	4,7	217	15,3	15,3	18,8
4300	2015-03-21 15:00:00	4,6	214	15	17,1	21,6
4300	2015-03-21 16:00:00	4,4	218	13	14,7	17,8
4300	2015-03-21 17:00:00	4,2	225	13,7	13,7	17,1
4300	2015-03-21 18:00:00	3,1	213	11,1	13,2	16,1
4300	2015-03-21 19:00:00	2,2	208	9,3	11,1	13,9
4300	2015-03-21 20:00:00	2,1	208	9,3	11,5	15,3
4300	2015-03-21 21:00:00	2,2	194	7,6	8,9	12
4300	2015-03-21 22:00:00	1,7	187	6,4	6,8	9
4300	2015-03-21 23:00:00	2,1	201	11,7	11,7	16,3
4300	2015-03-22 00:00:00	1,8	214	9,8	11,7	15,2
4300	2015-03-22 01:00:00	1	207	9,4	10,4	14,1
4300	2015-03-22 02:00:00	0,5	202	10,3	13,3	15,9
4300	2015-03-22 03:00:00	0,4	199	11,3	11,3	13,2
4300	2015-03-22 04:00:00	0	202	10,4	10,6	13,3
4300	2015-03-22 05:00:00	-0,1	200	10,1	10,5	12,4
4300	2015-03-22 06:00:00	-0,2	232	5,8	9,2	11,6
4300	2015-03-22 07:00:00	-0,6	205	10,1	10,1	12,5
4300	2015-03-22 08:00:00	-0,7	197	7,6	9,1	12,1
4300	2015-03-22 09:00:00	-0,1	182	7,8	8,8	12,1
4300	2015-03-22 10:00:00	0,8	184	8,4	10,8	13
4300	2015-03-22 11:00:00	1,3	192	10,7	10,7	12,8
4300	2015-03-22 12:00:00	1,7	195	9,8	10,7	12,7
4300	2015-03-22 13:00:00	2,5	196	8,2	10,1	13,2
4300	2015-03-22 14:00:00	2,5	189	6,9	8,9	10,5
4300	2015-03-22 15:00:00	2,2	195	7,9	7,9	9,1
4300	2015-03-22 16:00:00	1,3	182	5	7,4	9
4300	2015-03-22 17:00:00	1,7	184	6,4	6,9	8,1
4300	2015-03-22 18:00:00	1,5	188	5,8	6,9	8,2
4300	2015-03-22 19:00:00	0,4	196	5,5	6,4	8,1
4300	2015-03-22 20:00:00	0,1	201	3,7	6,3	7,1
4300	2015-03-22 21:00:00	-0,3	173	2	3,8	5,6
4300	2015-03-22 22:00:00	-1,1	22	2,4	2,4	3,6
4300	2015-03-22 23:00:00	-0,7	41	1,8	3,9	5
4300	2015-03-23 00:00:00	-1,2	303	0,9	2,4	3,3
4300	2015-03-23 01:00:00	-1,2	253	0,6	0,6	1,6
4300	2015-03-23 02:00:00	-1,2	322	3,5	3,8	5,2
4300	2015-03-23 03:00:00	-1,9	9	6,1	6,1	9
4300	2015-03-23 04:00:00	-2,8	357	6,4	7,1	10
4300	2015-03-23 05:00:00	-3,8	338	6,5	6,7	9,9
4300	2015-03-23 06:00:00	-4,5	346	5	6,5	8,4
4300	2015-03-23 07:00:00	-4,3	350	4,7	7,2	9,1
4300	2015-03-23 08:00:00	-3,9	336	5,9	6,2	8,1
4300	2015-03-23 09:00:00	-3,7	313	3,4	5,5	7,2
4300	2015-03-23 10:00:00	-3,3	300	3	4,7	6,5
4300	2015-03-23 11:00:00	-2,8	333	7,4	7,4	10
4300	2015-03-23 12:00:00	-3,9	325	8,8	9	11,9
4300	2015-03-23 13:00:00	-4,7	322	10,1	10,2	13,2
4300	2015-03-23 14:00:00	-4	319	10,6	10,6	13,8
4300	2015-03-23 15:00:00	-4,7	314	8,1	10,5	13,5
4300	2015-03-23 16:00:00	-4,4	289	3,7	6,8	8,7
4300	2015-03-23 17:00:00	-4,7	274	7,2	7,2	9,3
4300	2015-03-23 18:00:00	-4,1	287	7,7	7,7	11,1
4300	2015-03-23 19:00:00	-2,1	328	13,9	13,9	18
4300	2015-03-23 20:00:00	-2,3	334	12	13,9	18,2
4300	2015-03-23 21:00:00	-2,5	328	12,5	12,7	16,7
4300	2015-03-23 22:00:00	-2,7	331	12,3	12,4	16,5
4300	2015-03-23 23:00:00	-2,7	325	9,8	10,6	13,7
4300	2015-03-26 16:00:00	-0,6	207	8,2	8,2	10,1
4300	2015-03-26 17:00:00	-1,7	196	10,6	10,6	12,3
4300	2015-03-26 18:00:00	-1,9	187	8,7	11,5	13,1
4300	2015-03-26 19:00:00	-2,3	199	8,6	8,6	10,2
4300	2015-03-26 20:00:00	-2,9	174	4,6	9,4	11,6
4300	2015-03-26 21:00:00	-2,8	192	3,9	6	7,6
4300	2015-03-26 22:00:00	-2,8	166	6,1	7,9	9,5
4300	2015-03-26 23:00:00	-2,2	177	6,8	7,4	9,8
4300	2015-03-27 00:00:00	-2,9	187	6,9	8,3	10,3
4300	2015-03-27 01:00:00	-3,6	188	3,1	7	8,9
4300	2015-03-27 02:00:00	-3	92	2	2	3,7
4300	2015-03-27 03:00:00	-2,7	117	4,3	4,3	5,7
4300	2015-03-27 04:00:00	-2,8	124	2,7	3,9	5,7
4300	2015-03-27 05:00:00	-2,2	108	4,4	4,4	5,2
4300	2015-03-27 06:00:00	-1,6	99	4,2	4,2	5,6
4300	2015-03-27 07:00:00	-0,4	194	2,4	4,7	6,5
4300	2015-03-27 08:00:00	-1,3	186	6,3	6,3	7,3
4300	2015-03-27 09:00:00	-0,2	205	3,9	6,7	7,7
4300	2015-03-27 10:00:00	-0,7	189	7,6	8,1	9,6
4300	2015-03-27 11:00:00	0	185	8,5	9,4	11
4300	2015-03-27 12:00:00	0,2	190	10,1	10,1	12,3
4300	2015-03-27 13:00:00	0,1	191	9,8	9,9	12,6
