STOD	TIMI	AR	MAN	DAGUR	KLST	T	D	F	FX	FG
4300	2017-10-28 15:00:00	2017	10	28	15	1,5	351	8	8	11,1
4300	2017-10-28 16:00:00	2017	10	28	16	1,1	348	7,2	7,2	10,3
4300	2017-10-28 17:00:00	2017	10	28	17	0,4	350	5,7	7,6	11,3
4300	2017-10-28 18:00:00	2017	10	28	18	-0,3	352	4,5	7,3	10,3
4300	2017-10-28 19:00:00	2017	10	28	19	-0,4	337	3,6	4,4	6,5
4300	2017-10-28 20:00:00	2017	10	28	20	-0,8	0	5,1	5,1	7,1
4300	2017-10-28 21:00:00	2017	10	28	21	-1,3	355	3,8	4,9	6,7
4300	2017-10-28 22:00:00	2017	10	28	22	-1,6	349	1,5	3,1	4,2
4300	2017-10-28 23:00:00	2017	10	28	23	-1,4	350	1,6	2,1	3,1
4300	2017-10-29 00:00:00	2017	10	28	24	-1,5	331	1,7	1,7	2,5
4300	2017-10-29 01:00:00	2017	10	29	1	-1,8	320	1,6	2,2	2,7
4300	2017-10-29 02:00:00	2017	10	29	2	-1,4	287	1,3	1,4	2,5
4300	2017-10-29 03:00:00	2017	10	29	3	-2,8	353	0,9	1	1,5
4300	2017-10-29 04:00:00	2017	10	29	4	-2,6	25	0,2	0,4	1,2
4300	2017-10-29 05:00:00	2017	10	29	5	-1,5	113	0	0	0,6
4300	2017-10-29 06:00:00	2017	10	29	6	-2	132	1,1	1,6	2,1
4300	2017-10-29 07:00:00	2017	10	29	7	-1,5	162	1,7	1,7	2,3
4300	2017-10-29 08:00:00	2017	10	29	8	-1	184	3,7	3,9	5,1
4300	2017-10-29 09:00:00	2017	10	29	9	-2,5	114	2	4,7	5,8
4300	2017-10-29 10:00:00	2017	10	29	10	-0,5	166	3,3	3,3	4,6
4300	2017-10-29 11:00:00	2017	10	29	11	1,2	188	10,1	10,3	13,1
4300	2017-10-29 12:00:00	2017	10	29	12	2,2	179	10,7	11,2	14
4300	2017-10-29 13:00:00	2017	10	29	13	3,2	182	7,8	10,6	12,7
4300	2017-10-29 14:00:00	2017	10	29	14	3,3	190	10,3	10,7	13
4300	2017-10-29 15:00:00	2017	10	29	15	3,8	191	9,4	10	12,5
4300	2017-10-29 16:00:00	2017	10	29	16	3,4	185	9,3	11	13,7
4300	2017-10-29 17:00:00	2017	10	29	17	3,4	175	9,1	9,2	11,4
4300	2017-10-29 18:00:00	2017	10	29	18	3,9	187	11,5	11,5	13,9
4300	2017-10-29 19:00:00	2017	10	29	19	4	186	14,7	14,7	17,4
4300	2017-10-29 20:00:00	2017	10	29	20	4,6	177	11,6	14,4	18,2
4300	2017-10-29 21:00:00	2017	10	29	21	4,5	185	12,9	12,9	15,7
4300	2017-10-29 22:00:00	2017	10	29	22	4,7	185	12,8	12,9	16,3
4300	2017-10-29 23:00:00	2017	10	29	23	4,6	183	11,5	14,7	18,7
4300	2017-10-30 00:00:00	2017	10	29	24	5,8	190	10,8	13,6	17,3
4300	2017-10-30 01:00:00	2017	10	30	1	5,5	179	10,5	11,4	15,4
4300	2017-10-30 02:00:00	2017	10	30	2	5,1	183	9,9	11,9	15
4300	2017-10-30 03:00:00	2017	10	30	3	5,2	183	11,1	11,4	15,5
4300	2017-10-30 04:00:00	2017	10	30	4	5,1	185	10,1	11,2	13,3
4300	2017-10-30 05:00:00	2017	10	30	5	5,2	186	7,2	9,9	11,8
4300	2017-10-30 06:00:00	2017	10	30	6	5	184	7,8	7,8	9,8
4300	2017-10-30 07:00:00	2017	10	30	7	5,3	175	6,8	7,8	10,2
4300	2017-10-30 08:00:00	2017	10	30	8	5	150	2,7	4,2	6,1
4300	2017-10-30 09:00:00	2017	10	30	9	4,3	15	0,5	2,9	4,7
4300	2017-10-30 10:00:00	2017	10	30	10	5,1	141	3,8	4,3	6
4300	2017-10-30 11:00:00	2017	10	30	11	5,5	166	5,8	5,8	8,2
4300	2017-10-30 12:00:00	2017	10	30	12	6,1	168	3,4	3,4	4,5
4300	2017-10-30 13:00:00	2017	10	30	13	6,1	51	0,8	1,6	2,3
4300	2017-10-30 14:00:00	2017	10	30	14	7,1	83	1,7	1,7	2,4
4300	2017-10-30 15:00:00	2017	10	30	15	6,9	21	1,1	1,7	2,2
4300	2017-10-30 16:00:00	2017	10	30	16	6,1	119	0,1	1,4	2,2
4300	2017-10-30 17:00:00	2017	10	30	17	5,3	83	0,9	0,9	1,3
4300	2017-10-30 18:00:00	2017	10	30	18	4,3	70	1,5	2,1	2,3
4300	2017-10-30 19:00:00	2017	10	30	19	3,7	355	2,1	2,1	2,5
4300	2017-10-30 20:00:00	2017	10	30	20	3,9	0	0	0,8	2,1
4300	2017-10-30 21:00:00	2017	10	30	21	3,8	69	0,2	0,5	1,2
4300	2017-10-30 22:00:00	2017	10	30	22	3,5	199	1	1,1	1,3
4300	2017-10-30 23:00:00	2017	10	30	23	3,6	112	0,8	1,4	1,5
4300	2017-10-31 00:00:00	2017	10	30	24	3,9	113	0,2	1,8	2,3
4300	2017-10-31 01:00:00	2017	10	31	1	3,6	105	1,4	1,5	2
4300	2017-10-31 02:00:00	2017	10	31	2	4	72	1,4	1,8	2,7
4300	2017-10-31 03:00:00	2017	10	31	3	5,6	198	1,3	1,4	4
4300	2017-10-31 04:00:00	2017	10	31	4	6,7	170	6	6	7,9
4300	2017-10-31 05:00:00	2017	10	31	5	5,9	185	6,3	6,5	8
4300	2017-10-31 06:00:00	2017	10	31	6	6,3	186	8,7	8,7	9,8
4300	2017-10-31 07:00:00	2017	10	31	7	6,8	193	6,6	7,4	10,1
4300	2017-10-31 08:00:00	2017	10	31	8	5,9	182	6	6,9	9,1
4300	2017-10-31 09:00:00	2017	10	31	9	5,5	185	8,5	8,9	10,9
4300	2017-10-31 10:00:00	2017	10	31	10	5,7	171	6,7	8,2	10,7
4300	2017-10-31 11:00:00	2017	10	31	11	5,6	196	8,2	8,5	9,9
4300	2017-10-31 12:00:00	2017	10	31	12	6,8	185	10,5	10,5	12
4300	2017-10-31 13:00:00	2017	10	31	13	6,9	179	6,9	8,8	11,9
4300	2017-10-31 14:00:00	2017	10	31	14	6,6	184	7,2	8,6	10,4
4300	2017-10-31 15:00:00	2017	10	31	15	7,5	186	11,2	11,2	13,9
4300	2017-10-31 16:00:00	2017	10	31	16	7,2	177	7,9	9,2	10,9
4300	2017-10-31 17:00:00	2017	10	31	17	7,3	183	7,4	8,9	11,2
4300	2017-10-31 18:00:00	2017	10	31	18	7	186	10	10	12,1
4300	2017-10-31 19:00:00	2017	10	31	19	7	194	7,8	10,4	12,4
4300	2017-10-31 20:00:00	2017	10	31	20	6	187	8,3	8,5	10,7
4300	2017-10-31 21:00:00	2017	10	31	21	6	180	7,9	8,9	10,7
4300	2017-10-31 22:00:00	2017	10	31	22	5,7	211	4,9	7	8,7
4300	2017-10-31 23:00:00	2017	10	31	23	5,2	349	4,2	4,2	6,2
4300	2017-11-01 00:00:00	2017	10	31	24	4,1	336	6,5	6,5	9,1
4300	2017-11-01 01:00:00	2017	11	1	1	1,9	335	9,3	10	13,5
4300	2017-11-01 02:00:00	2017	11	1	2	0,8	335	8	10,1	13,7
4300	2017-11-01 03:00:00	2017	11	1	3	0,5	324	5,3	9,2	13
4300	2017-11-01 04:00:00	2017	11	1	4	-0,1	336	8,3	8,5	13,6
4300	2017-11-01 05:00:00	2017	11	1	5	-0,4	338	7,2	7,9	12,5
4300	2017-11-01 06:00:00	2017	11	1	6	-1	344	8,2	8,6	12,7
4300	2017-11-01 07:00:00	2017	11	1	7	-1,5	344	5,8	7,9	12,5
4300	2017-11-01 08:00:00	2017	11	1	8	-1,9	337	4,8	6,6	9,6
4300	2017-11-01 09:00:00	2017	11	1	9	-2,1	331	4,7	5,2	7,5
4300	2017-11-01 10:00:00	2017	11	1	10	-2,3	324	4,6	5,6	7,9
4300	2017-11-01 11:00:00	2017	11	1	11	-2,5	338	4,5	5,4	7,6
4300	2017-11-01 12:00:00	2017	11	1	12	-2,6	307	0,9	3,9	5,6
4300	2017-11-01 13:00:00	2017	11	1	13	-2,1	310	2	2	4,1
4300	2017-11-01 14:00:00	2017	11	1	14	-2,2	332	2,1	3	4,1
4300	2017-11-01 15:00:00	2017	11	1	15	-2,1	264	1,9	2,1	3,2
4300	2017-11-01 16:00:00	2017	11	1	16	-1,9	208	2,4	2,4	4,6
4300	2017-11-01 17:00:00	2017	11	1	17	-2,4	185	2	3,7	5,1
4300	2017-11-01 18:00:00	2017	11	1	18	-2	161	3,6	3,6	5,1
4300	2017-11-01 19:00:00	2017	11	1	19	-1,5	168	4,1	4,6	6,3
4300	2017-11-01 20:00:00	2017	11	1	20	-2,1	91	3,5	3,9	5,1
4300	2017-11-01 21:00:00	2017	11	1	21	-1	97	1,8	3,7	4,9
4300	2017-11-01 22:00:00	2017	11	1	22	1,8	186	7,3	7,3	9,8
4300	2017-11-01 23:00:00	2017	11	1	23	2,4	183	11,3	13,1	16,2
4300	2017-11-02 00:00:00	2017	11	1	24	2,1	179	11,3	11,3	14,7
4300	2017-11-02 01:00:00	2017	11	2	1	2,1	179	14,9	14,9	18,6
4300	2017-11-02 02:00:00	2017	11	2	2	3,1	194	13,4	15,7	19
4300	2017-11-02 03:00:00	2017	11	2	3	3,6	192	14,4	14,4	19,4
4300	2017-11-02 04:00:00	2017	11	2	4	3,6	190	13,2	14,4	18,8
4300	2017-11-02 05:00:00	2017	11	2	5	4,5	196	19,3	19,3	23,7
4300	2017-11-02 06:00:00	2017	11	2	6	3,9	166	11	17,7	21,8
4300	2017-11-02 07:00:00	2017	11	2	7	4,2	190	17,7	18	22,8
4300	2017-11-02 08:00:00	2017	11	2	8	4,3	174	12,1	16,1	19,8
4300	2017-11-02 09:00:00	2017	11	2	9	5,5	183	16,9	16,9	24,4
4300	2017-11-02 10:00:00	2017	11	2	10	6,1	182	5,7	15,9	23,4
4300	2017-11-02 11:00:00	2017	11	2	11	6	221	6,3	9,6	15,8
4300	2017-11-02 12:00:00	2017	11	2	12	6,7	215	8,2	8,4	11,7
4300	2017-11-02 13:00:00	2017	11	2	13	6,1	232	5,8	7,1	10,2
4300	2017-11-02 14:00:00	2017	11	2	14	6,3	234	7,4	9,4	14
4300	2017-11-02 15:00:00	2017	11	2	15	5,3	201	4,6	6,4	10,2
4300	2017-11-02 16:00:00	2017	11	2	16	4,7	207	5,1	6,9	9,8
4300	2017-11-02 17:00:00	2017	11	2	17	3,9	203	8,2	8,2	10,5
4300	2017-11-02 18:00:00	2017	11	2	18	3,3	182	7,4	8,1	9,8
4300	2017-11-02 19:00:00	2017	11	2	19	3,2	196	5,9	7,8	10,3
4300	2017-11-02 20:00:00	2017	11	2	20	3,1	194	8,8	9,1	10,8
4300	2017-11-02 21:00:00	2017	11	2	21	3,3	187	6,4	10,9	14,5
4300	2017-11-02 22:00:00	2017	11	2	22	3,1	214	8,4	9,2	11,8
4300	2017-11-02 23:00:00	2017	11	2	23	3,5	243	8,4	10,2	11,9
4300	2017-11-03 00:00:00	2017	11	2	24	2,4	158	0,7	7,8	9,9
4300	2017-11-03 01:00:00	2017	11	3	1	2,3	247	4,5	6,7	9,2
4300	2017-11-03 02:00:00	2017	11	3	2	-0,1	291	1,1	4,1	6,8
4300	2017-11-03 03:00:00	2017	11	3	3	-0,7	344	6,2	6,2	8,4
4300	2017-11-03 04:00:00	2017	11	3	4	-1,7	340	5	6,5	9,3
4300	2017-11-03 05:00:00	2017	11	3	5	-2,3	349	3,4	4,8	7
4300	2017-11-03 06:00:00	2017	11	3	6	-3	347	2,1	4,1	7,4
4300	2017-11-03 07:00:00	2017	11	3	7	-3,1	328	3	3	5,5
4300	2017-11-03 08:00:00	2017	11	3	8	-3,4	328	3,6	4,3	5,9
4300	2017-11-03 09:00:00	2017	11	3	9	-4,1	326	2,5	3,6	5,5
4300	2017-11-03 10:00:00	2017	11	3	10	-4	337	4,7	5,1	7,7
4300	2017-11-03 11:00:00	2017	11	3	11	-3,8	327	3,2	4,5	6,7
4300	2017-11-03 12:00:00	2017	11	3	12	-3,7	326	1,8	3,7	5,2
4300	2017-11-03 13:00:00	2017	11	3	13	-3,5	260	1	1,9	2,9
4300	2017-11-03 14:00:00	2017	11	3	14	-3,7	278	4	4,4	6
4300	2017-11-03 15:00:00	2017	11	3	15	-3,8	280	5,1	5,1	7,4
4300	2017-11-03 16:00:00	2017	11	3	16	-4	251	4,9	7,3	10,3
4300	2017-11-03 17:00:00	2017	11	3	17	-3,9	215	5,1	5,3	7,4
4300	2017-11-03 18:00:00	2017	11	3	18	-3,8	231	7,4	7,4	9,4
4300	2017-11-03 19:00:00	2017	11	3	19	-3	272	0,1	6,4	8,2
4300	2017-11-03 20:00:00	2017	11	3	20	-3,6	309	0,8	1,9	2,7
4300	2017-11-03 21:00:00	2017	11	3	21	-3	192	2	2,8	4,4
4300	2017-11-03 22:00:00	2017	11	3	22	-2,1	34	1	1,4	3,2
4300	2017-11-03 23:00:00	2017	11	3	23	-1,1	14	5,9	5,9	8,2
4300	2017-11-04 00:00:00	2017	11	3	24	-1,4	12	9,5	9,5	13,4
4300	2017-11-04 01:00:00	2017	11	4	1	-1,8	10	6,5	9,8	13,2
4300	2017-11-04 02:00:00	2017	11	4	2	-2,1	353	4,4	7,6	9,8
4300	2017-11-04 03:00:00	2017	11	4	3	-2,1	11	5,9	7	9,7
4300	2017-11-04 04:00:00	2017	11	4	4	-2,9	342	2,9	6	9,5
4300	2017-11-04 05:00:00	2017	11	4	5	-2,9	11	6,2	6,2	8,9
4300	2017-11-04 06:00:00	2017	11	4	6	-3,8	331	3,4	4,7	7,4
4300	2017-11-04 07:00:00	2017	11	4	7	-4,9	336	2,8	3,4	5,2
4300	2017-11-04 08:00:00	2017	11	4	8	-6,6	294	2,4	5,2	6,4
4300	2017-11-04 09:00:00	2017	11	4	9	-6,4	294	1,4	2,4	3,2
4300	2017-11-04 10:00:00	2017	11	4	10	-5,3	281	1,4	1,6	2,4
4300	2017-11-04 11:00:00	2017	11	4	11	-3,2	95	0,1	1,5	2,9
4300	2017-11-04 12:00:00	2017	11	4	12	-2,6	26	4,7	4,7	7,3
4300	2017-11-04 13:00:00	2017	11	4	13	-3	9	3,6	4,6	7,6
4300	2017-11-04 14:00:00	2017	11	4	14	-3,5	360	3,2	6,5	9,1
4300	2017-11-04 15:00:00	2017	11	4	15	-4,3	347	2	3,3	5,6
4300	2017-11-04 16:00:00	2017	11	4	16	-4,6	320	1,5	2,4	3,7
4300	2017-11-04 17:00:00	2017	11	4	17	-4,7	293	1,6	2	3,5
4300	2017-11-04 18:00:00	2017	11	4	18	-4,9	293	1,7	2,4	3,9
4300	2017-11-04 19:00:00	2017	11	4	19	-5	291	2,8	3,3	4,8
4300	2017-11-04 20:00:00	2017	11	4	20	-4,9	282	3,3	3,3	5
4300	2017-11-04 21:00:00	2017	11	4	21	-5,2	319	4,8	4,8	8
4300	2017-11-04 22:00:00	2017	11	4	22	-5,8	329	1,7	3,6	5,5
4300	2017-11-04 23:00:00	2017	11	4	23	-6	294	2,1	3,4	5,8
4300	2017-11-05 00:00:00	2017	11	4	24	-6,6	290	2,4	2,8	3,6
4300	2017-11-05 01:00:00	2017	11	5	1	-6,5	316	1,3	1,9	3,2
4300	2017-11-05 02:00:00	2017	11	5	2	-5,6	253	1,6	2,9	3,7
4300	2017-11-05 03:00:00	2017	11	5	3	-6,4	137	0	1,7	2,7
4300	2017-11-05 04:00:00	2017	11	5	4	-6	189	2,4	2,9	4
4300	2017-11-05 05:00:00	2017	11	5	5	-6,2	198	2,9	3,3	4,4
4300	2017-11-05 06:00:00	2017	11	5	6	-6,3	191	4,9	4,9	6,1
4300	2017-11-05 07:00:00	2017	11	5	7	-6,6	189	3,6	4,6	5,3
4300	2017-11-05 08:00:00	2017	11	5	8	-6,6	184	2,4	3,7	4,4
4300	2017-11-05 09:00:00	2017	11	5	9	-6,2	179	2,7	2,7	4,3
4300	2017-11-05 10:00:00	2017	11	5	10	-6,4	56	0	3,5	4,5
4300	2017-11-05 11:00:00	2017	11	5	11	-6,6	0	0	0,9	2,1
4300	2017-11-05 12:00:00	2017	11	5	12	-5,1	111	0,2	0,8	1,2
4300	2017-11-05 13:00:00	2017	11	5	13	-8	155	1	1,9	2,8
4300	2017-11-05 14:00:00	2017	11	5	14	-8,2	82	2,9	2,9	3,7
4300	2017-11-05 15:00:00	2017	11	5	15	-7,7	75	4,5	4,6	7,5
4300	2017-11-05 16:00:00	2017	11	5	16	-7,2	76	5,7	6,2	8,5
4300	2017-11-05 17:00:00	2017	11	5	17	-5,7	99	8,4	8,5	11,9
4300	2017-11-05 18:00:00	2017	11	5	18	-5,2	107	8,6	8,6	12,6
4300	2017-11-05 19:00:00	2017	11	5	19	-4,3	87	7	9,6	12,8
4300	2017-11-05 20:00:00	2017	11	5	20	-3,2	101	8,7	8,7	11,9
4300	2017-11-05 21:00:00	2017	11	5	21	-2,7	104	12,1	12,1	16,8
4300	2017-11-05 22:00:00	2017	11	5	22	-1,7	99	8,5	10,3	15,7
4300	2017-11-05 23:00:00	2017	11	5	23	-0,4	75	5,9	8,5	14
4300	2017-11-06 00:00:00	2017	11	5	24	-0,1	94	10,1	10,1	21,7
4300	2017-11-06 01:00:00	2017	11	6	1	1,3	111	19,3	19,3	26,6
4300	2017-11-06 02:00:00	2017	11	6	2	0,6	103	14,5	18,6	25,5
4300	2017-11-06 03:00:00	2017	11	6	3	0,9	43	9,7	13,7	20
4300	2017-11-06 04:00:00	2017	11	6	4	0,9	39	8,9	11,2	18,3
4300	2017-11-06 05:00:00	2017	11	6	5	2,4	139	5	8,1	11,4
4300	2017-11-06 06:00:00	2017	11	6	6	2,5	115	6,8	7,3	13,7
4300	2017-11-06 07:00:00	2017	11	6	7	2,3	104	10,5	12,6	18,4
4300	2017-11-06 08:00:00	2017	11	6	8	1,9	88	6,3	9,7	13,7
4300	2017-11-06 09:00:00	2017	11	6	9	1,2	70	4,2	6,4	8,9
4300	2017-11-06 10:00:00	2017	11	6	10	1,8	86	3	4,4	6,4
4300	2017-11-06 11:00:00	2017	11	6	11	2	146	2,9	4,6	7,4
4300	2017-11-06 12:00:00	2017	11	6	12	2,3	175	4	4	6,1
4300	2017-11-06 13:00:00	2017	11	6	13	2,8	192	3,9	5,5	7,2
4300	2017-11-06 14:00:00	2017	11	6	14	1,9	190	5,9	6,4	8,1
4300	2017-11-06 15:00:00	2017	11	6	15	1,2	166	4,6	6,9	8,8
4300	2017-11-06 16:00:00	2017	11	6	16	1,6	174	6,6	6,6	7,9
4300	2017-11-06 17:00:00	2017	11	6	17	0,5	134	0,9	5,4	7,6
4300	2017-11-06 18:00:00	2017	11	6	18	0,1	195	2,1	3,7	5
4300	2017-11-06 19:00:00	2017	11	6	19	0,1	156	2,8	4,1	5,9
4300	2017-11-06 20:00:00	2017	11	6	20	-0,1	193	3,2	4,7	6
4300	2017-11-06 21:00:00	2017	11	6	21	0,3	193	3,5	3,5	5,3
4300	2017-11-06 22:00:00	2017	11	6	22	-1	110	0,1	3,6	4,7
4300	2017-11-06 23:00:00	2017	11	6	23	-0,5	183	2,2	4,2	6,5
4300	2017-11-07 00:00:00	2017	11	6	24	-2,2	29	0,9	2,6	4,5
4300	2017-11-07 01:00:00	2017	11	7	1	-2,8	29	0,5	1,8	3,1
4300	2017-11-07 02:00:00	2017	11	7	2	-3,8	35	1,8	3	3,7
4300	2017-11-07 03:00:00	2017	11	7	3	-4,2	94	1,5	1,8	2,5
4300	2017-11-07 04:00:00	2017	11	7	4	-5	89	2,4	3,8	4,8
4300	2017-11-07 05:00:00	2017	11	7	5	-4	265	1,3	1,3	3,5
4300	2017-11-07 06:00:00	2017	11	7	6	-4,5	149	2,5	2,7	3,4
4300	2017-11-07 07:00:00	2017	11	7	7	-7,2	68	0,9	1,5	2,4
4300	2017-11-07 08:00:00	2017	11	7	8	-7,2	358	1	1,5	2,3
4300	2017-11-07 09:00:00	2017	11	7	9	-5,6	163	1,7	1,7	3
4300	2017-11-07 10:00:00	2017	11	7	10	-6,8	325	0,4	1	1,9
4300	2017-11-07 11:00:00	2017	11	7	11	-5,3	146	1,2	1,2	2,1
4300	2017-11-07 12:00:00	2017	11	7	12	-5,6	33	0	2,1	2,8
4300	2017-11-07 13:00:00	2017	11	7	13	-4,5	0	0	0,1	0,3
4300	2017-11-07 14:00:00	2017	11	7	14	-2,9	124	0,5	0,5	1,1
4300	2017-11-07 15:00:00	2017	11	7	15	-2,5	215	2,1	2,1	2,6
4300	2017-11-07 16:00:00	2017	11	7	16	-5,3	298	0,2	2,9	3,7
4300	2017-11-07 17:00:00	2017	11	7	17	-4,2	207	1,4	1,4	1,9
4300	2017-11-07 18:00:00	2017	11	7	18	-4,8	261	0,1	1,7	2,2
4300	2017-11-07 19:00:00	2017	11	7	19	-5,3	74	0,4	0,8	1,7
4300	2017-11-07 20:00:00	2017	11	7	20	-3	112	0,1	1,4	2,7
4300	2017-11-07 21:00:00	2017	11	7	21	-2	185	8,1	8,1	9,7
4300	2017-11-07 22:00:00	2017	11	7	22	-1,5	182	8,4	9,4	11,2
4300	2017-11-07 23:00:00	2017	11	7	23	-1,6	191	8,3	9,2	10,6
4300	2017-11-08 00:00:00	2017	11	7	24	-0,9	188	7	8,1	9,5
4300	2017-11-08 01:00:00	2017	11	8	1	-0,5	186	6	7,3	9,1
4300	2017-11-08 02:00:00	2017	11	8	2	0,3	170	5,7	6,9	7,9
4300	2017-11-08 03:00:00	2017	11	8	3	0	174	4,8	7	8,4
4300	2017-11-08 04:00:00	2017	11	8	4	0,1	179	4,9	6,3	7,8
4300	2017-11-08 05:00:00	2017	11	8	5	-1,5	69	0,9	5,3	6,6
4300	2017-11-08 06:00:00	2017	11	8	6	-1,4	70	1,5	1,5	2,7
4300	2017-11-08 07:00:00	2017	11	8	7	-2	97	2,4	2,4	3,1
4300	2017-11-08 08:00:00	2017	11	8	8	-1,4	71	1,7	2,7	3,6
4300	2017-11-08 09:00:00	2017	11	8	9	-1,1	81	0,1	1,8	2,7
4300	2017-11-08 10:00:00	2017	11	8	10	-2,8	40	1,3	1,3	1,9
4300	2017-11-08 11:00:00	2017	11	8	11	-3,2	277	0,2	1,6	2,2
4300	2017-11-08 12:00:00	2017	11	8	12	-1,6	118	0,1	2	2,5
4300	2017-11-08 13:00:00	2017	11	8	13	-3	10	0,3	1,3	1,9
4300	2017-11-08 14:00:00	2017	11	8	14	-3,3	341	1,5	1,6	2,1
4300	2017-11-08 15:00:00	2017	11	8	15	-1,4	16	1,1	2,2	3
4300	2017-11-08 16:00:00	2017	11	8	16	-1,9	278	0	0,6	1,5
4300	2017-11-08 17:00:00	2017	11	8	17	-2	172	1,1	1,1	1,7
4300	2017-11-08 18:00:00	2017	11	8	18	-2	260	1,4	1,7	2,2
4300	2017-11-08 19:00:00	2017	11	8	19	-1,2	312	2,9	2,9	4,5
4300	2017-11-08 20:00:00	2017	11	8	20	-0,8	338	2,4	2,7	3,6
4300	2017-11-08 21:00:00	2017	11	8	21	-1,2	341	6,2	6,3	9,2
4300	2017-11-08 22:00:00	2017	11	8	22	-1,7	319	3,4	5,9	8,2
4300	2017-11-08 23:00:00	2017	11	8	23	-1,6	316	5,2	5,2	7,7
4300	2017-11-09 00:00:00	2017	11	8	24	-2,1	301	3,3	4,7	8,5
4300	2017-11-09 01:00:00	2017	11	9	1	-2,7	274	1	3,1	4,3
4300	2017-11-09 02:00:00	2017	11	9	2	-1,6	317	5,2	5,2	7,6
4300	2017-11-09 03:00:00	2017	11	9	3	-2,1	289	1,6	4,5	7,1
4300	2017-11-09 04:00:00	2017	11	9	4	-1,8	271	4,4	4,4	8,2
4300	2017-11-09 05:00:00	2017	11	9	5	-2,3	282	6,3	6,8	9,1
4300	2017-11-09 06:00:00	2017	11	9	6	-2,2	287	7	7	9,9
4300	2017-11-09 07:00:00	2017	11	9	7	-2,7	282	4,9	7,7	10,3
4300	2017-11-09 08:00:00	2017	11	9	8	-2,8	254	3,5	4	5,2
4300	2017-11-09 09:00:00	2017	11	9	9	-2,7	276	6,6	6,8	9,9
4300	2017-11-09 10:00:00	2017	11	9	10	-2,7	285	4	6,7	9,6
4300	2017-11-09 11:00:00	2017	11	9	11	-2,7	280	2,5	5,7	8,8
4300	2017-11-09 12:00:00	2017	11	9	12	-2,2	269	2,4	4,6	6,5
4300	2017-11-09 13:00:00	2017	11	9	13	-1,4	282	3,4	4,7	6,2
4300	2017-11-09 14:00:00	2017	11	9	14	-2,8	213	3,5	4,5	5,7
4300	2017-11-09 15:00:00	2017	11	9	15	-4,7	208	4,2	4,2	5,2
4300	2017-11-09 16:00:00	2017	11	9	16	-4,5	199	4,8	4,8	6,1
4300	2017-11-09 17:00:00	2017	11	9	17	-5,3	196	5,4	5,4	7,1
4300	2017-11-09 18:00:00	2017	11	9	18	-7,1	234	3	5,4	7
4300	2017-11-09 19:00:00	2017	11	9	19	-6,1	222	1,9	3,2	4,3
4300	2017-11-09 20:00:00	2017	11	9	20	-6,7	210	2,1	3,3	4,2
4300	2017-11-09 21:00:00	2017	11	9	21	-7,7	70	0,2	1,5	2,5
4300	2017-11-09 22:00:00	2017	11	9	22	-8,1	320	0	0,7	1,1
4300	2017-11-09 23:00:00	2017	11	9	23	-3,4	295	2,9	2,9	5,9
4300	2017-11-10 00:00:00	2017	11	9	24	-3,4	311	2,7	4,4	6,8
4300	2017-11-10 01:00:00	2017	11	10	1	-1,6	279	7,4	7,4	10,9
4300	2017-11-10 02:00:00	2017	11	10	2	-3,8	337	2,3	3,7	8,2
4300	2017-11-10 03:00:00	2017	11	10	3	-2,7	280	5,6	5,6	9,8
4300	2017-11-10 04:00:00	2017	11	10	4	-2,9	281	6,2	6,5	9,3
4300	2017-11-10 05:00:00	2017	11	10	5	-3,1	282	5,7	6,8	9,1
4300	2017-11-10 06:00:00	2017	11	10	6	-2,8	313	3,4	5,5	7,3
4300	2017-11-10 07:00:00	2017	11	10	7	-3,1	286	1,9	3,7	5,4
4300	2017-11-10 08:00:00	2017	11	10	8	-3,6	282	1,8	2,1	3,1
4300	2017-11-10 09:00:00	2017	11	10	9	-5,1	272	0,9	2	3,3
4300	2017-11-10 10:00:00	2017	11	10	10	-2,9	264	4,2	4,2	5,9
4300	2017-11-10 11:00:00	2017	11	10	11	-3,2	315	1,9	6,2	8,8
4300	2017-11-10 12:00:00	2017	11	10	12	-2,8	272	4,5	4,5	5,7
4300	2017-11-10 13:00:00	2017	11	10	13	-2,7	286	3,8	6,4	8,5
4300	2017-11-10 14:00:00	2017	11	10	14	-2,9	277	5	5,8	7,7
4300	2017-11-10 15:00:00	2017	11	10	15	-3,7	282	4,2	5,5	7,2
4300	2017-11-10 16:00:00	2017	11	10	16	-3,3	275	4,8	5,3	7,6
4300	2017-11-10 17:00:00	2017	11	10	17	-2,9	281	5	5,3	7,3
4300	2017-11-10 18:00:00	2017	11	10	18	-2,7	270	4,1	5,6	8,1
4300	2017-11-10 19:00:00	2017	11	10	19	-3,2	296	1,7	5,1	6,8
4300	2017-11-10 20:00:00	2017	11	10	20	-2,7	320	7,9	9,6	13,9
4300	2017-11-10 21:00:00	2017	11	10	21	-3,1	298	3,9	6,4	9,2
4300	2017-11-10 22:00:00	2017	11	10	22	-2,7	302	3,7	7,1	9,3
4300	2017-11-10 23:00:00	2017	11	10	23	-3,1	271	2,8	3,1	4,7
4300	2017-11-11 00:00:00	2017	11	10	24	-2,8	285	2,7	2,8	5,7
4300	2017-11-11 01:00:00	2017	11	11	1	-3,2	287	2,7	3,1	4,8
4300	2017-11-11 02:00:00	2017	11	11	2	-3,3	268	1,2	3,1	4,2
4300	2017-11-11 03:00:00	2017	11	11	3	-3,1	277	1,5	2	2,9
