station,sampleID,date,year,month,day,time,temp,wdir,wspeed,wspeedbw,gust,RADGL
4300,16455,7/13/14,2014,7,13,15,14.4,316,1.5,3.5,5.7,177.62
4300,16456,7/13/14,2014,7,13,16,14.5,263,0.7,3.3,4.9,348.3
4300,16457,7/13/14,2014,7,13,17,13.5,28,5,5,6.4,222.23
4300,16458,7/13/14,2014,7,13,18,14.3,16,1.3,4.7,6.5,163.3
4300,16459,7/13/14,2014,7,13,19,13.7,27,3.9,3.9,5.4,220.63
4300,16460,7/13/14,2014,7,13,20,13.5,42,4.4,4.7,6.2,152.57
4300,16461,7/13/14,2014,7,13,21,12.9,47,4,4.7,6.3,169.68
4300,16462,7/13/14,2014,7,13,22,12.2,35,4.3,4.4,6.2,95.72
4300,16463,7/13/14,2014,7,13,23,11.8,50,4.4,4.7,5.9,14.13
4300,16464,7/13/14,2014,7,13,24,10.5,75,3.8,4.7,6.4,12.47
4300,16465,7/14/14,2014,7,14,1,9.9,81,3.5,4.2,5.6,0.22
4300,16466,7/14/14,2014,7,14,2,10,79,3.3,3.7,5.3,0
4300,16467,7/14/14,2014,7,14,3,10,92,3.9,4,5.7,0
4300,16468,7/14/14,2014,7,14,4,9.9,103,5.2,5.2,7,0.35
4300,16469,7/14/14,2014,7,14,5,9.7,120,4.8,5.6,7.7,6.1
4300,16470,7/14/14,2014,7,14,6,9.7,145,2.7,4,5.5,21.18
4300,16471,7/14/14,2014,7,14,7,9.8,123,2.4,2.9,4.9,25.57
4300,16472,7/14/14,2014,7,14,8,11,153,2.1,2.1,5.1,57.7
4300,16473,7/14/14,2014,7,14,9,11,165,5.4,6.2,7.8,186.5
4300,16474,7/14/14,2014,7,14,10,13.4,162,4.6,4.6,6.4,322.85
4300,16475,7/14/14,2014,7,14,11,13.4,173,8.1,8.1,10.9,375.27
4300,16476,7/14/14,2014,7,14,12,13.5,184,8.2,9.2,11.2,381.63
4300,16477,7/14/14,2014,7,14,13,14.7,191,6.9,8.5,10.4,438.55
4300,16478,7/14/14,2014,7,14,14,14.7,200,5.8,7.4,9.3,530.75
4300,16479,7/14/14,2014,7,14,15,17.6,225,2.2,5.3,6.6,587.85
4300,16480,7/14/14,2014,7,14,16,14.2,126,4.9,4.9,6.9,725.72
4300,16481,7/14/14,2014,7,14,17,12.9,173,6.5,7,8.9,369.35
4300,16482,7/14/14,2014,7,14,18,12.9,260,2.7,6.3,7.8,199.92
4300,16483,7/14/14,2014,7,14,19,14.8,228,1.7,1.9,2.7,227.5
4300,16484,7/14/14,2014,7,14,20,12.7,296,2.3,2.3,3.9,256.27
4300,16485,7/14/14,2014,7,14,21,12.4,333,2.2,2.7,3.8,193.45
4300,16486,7/14/14,2014,7,14,22,10.6,90,4,4.2,5.5,85.63
4300,16487,7/14/14,2014,7,14,23,10.3,267,0.6,3.5,5,33.43
4300,16488,7/14/14,2014,7,14,24,9.9,53,0.2,0.8,1.2,2.23
4300,16489,7/15/14,2014,7,15,1,9.6,346,1.8,1.8,2.4,0.02
4300,16490,7/15/14,2014,7,15,2,9.9,302,1.2,2.4,2.6,0
4300,16491,7/15/14,2014,7,15,3,9.4,112,0.7,1,1.3,0
4300,16492,7/15/14,2014,7,15,4,10.1,172,3.7,3.7,5,0.25
4300,16493,7/15/14,2014,7,15,5,10.1,179,3.3,4.3,5,8.63
4300,16494,7/15/14,2014,7,15,6,10.4,175,2.8,3.8,5,29.83
4300,16495,7/15/14,2014,7,15,7,11,173,5,5.4,6.5,82.65
4300,16496,7/15/14,2014,7,15,8,12.2,176,6.6,6.6,8.1,128.23
4300,16497,7/15/14,2014,7,15,9,13,202,7.4,8.4,10.6,342.83
4300,16498,7/15/14,2014,7,15,10,13.7,196,7.4,7.9,9.9,436.35
4300,16499,7/15/14,2014,7,15,11,14.1,199,8.1,8.1,10.6,508.15
4300,16500,7/15/14,2014,7,15,12,14.2,206,6.7,8.3,10.4,518.42
4300,16501,7/15/14,2014,7,15,13,14.9,211,7.5,7.7,10.4,470.47
4300,16502,7/15/14,2014,7,15,14,14.4,216,7.8,8.5,10.4,543.38
4300,16503,7/15/14,2014,7,15,15,14.4,203,8.4,8.4,10.9,667.82
4300,16504,7/15/14,2014,7,15,16,15.8,199,6,7.1,9.5,543.97
4300,16505,7/15/14,2014,7,15,17,14.5,192,6.5,6.6,8.5,667.13
4300,16506,7/15/14,2014,7,15,18,14.4,204,6.8,7.3,9.7,567.7
4300,16507,7/15/14,2014,7,15,19,13.1,192,7.9,8.6,10.5,283.2
4300,16508,7/15/14,2014,7,15,20,11.6,175,7.3,8.4,10.7,182.1
4300,16509,7/15/14,2014,7,15,21,11.6,154,5.2,7.6,10,72.68
4300,16510,7/15/14,2014,7,15,22,11.5,161,6.5,6.8,8.6,29.37
4300,16511,7/15/14,2014,7,15,23,11.1,168,5.4,6.4,8.1,11.68
4300,16512,7/15/14,2014,7,15,24,10.6,162,5.1,5.8,7.7,9.12
4300,16513,7/16/14,2014,7,16,1,10,167,5.7,6.1,7.4,1.55
4300,16514,7/16/14,2014,7,16,2,10.6,173,5.3,5.7,7.3,0
4300,16515,7/16/14,2014,7,16,3,9.8,179,5.6,6.8,7.9,0
4300,16516,7/16/14,2014,7,16,4,10.3,177,5.6,6.2,7.6,0.07
4300,16517,7/16/14,2014,7,16,5,10.4,175,7.4,7.8,9.2,6.88
4300,16518,7/16/14,2014,7,16,6,10.4,180,7.2,7.2,9.8,32.78
4300,16519,7/16/14,2014,7,16,7,10.9,184,7.7,7.7,9.3,66.48
4300,16520,7/16/14,2014,7,16,8,11,179,7.4,9.1,11,118.97
4300,16521,7/16/14,2014,7,16,9,11.2,173,8.3,9.5,11.5,140.13
4300,16522,7/16/14,2014,7,16,10,11.5,188,8.9,9.5,11.9,182.2
4300,16523,7/16/14,2014,7,16,11,12.6,202,7.2,9.3,14.2,318.85
4300,16524,7/16/14,2014,7,16,12,13.2,230,4,7.1,9.8,564.73
4300,16525,7/16/14,2014,7,16,13,13.6,205,3.6,3.7,4.9,211.43
4300,16526,7/16/14,2014,7,16,14,12.4,306,4,4,6.5,281.7
4300,16527,7/16/14,2014,7,16,15,11.9,284,4.3,4.3,6.7,228.93
4300,16528,7/16/14,2014,7,16,16,12.9,284,2.8,3.6,5.4,174.88
4300,16529,7/16/14,2014,7,16,17,13.8,269,3,3,4.4,470.32
4300,16530,7/16/14,2014,7,16,18,13.3,274,1.8,2.4,4.7,480.12
4300,16531,7/16/14,2014,7,16,19,13,323,1.2,2,3,222.35
4300,16532,7/16/14,2014,7,16,20,12.8,287,1.2,2.3,3.2,128.45
4300,16533,7/16/14,2014,7,16,21,12.2,234,1.6,2.6,3.5,110.62
4300,16534,7/16/14,2014,7,16,22,11.6,219,2.8,2.8,3.7,48.32
4300,16535,7/16/14,2014,7,16,23,10.8,170,3.1,3.1,3.6,22.97
4300,16536,7/16/14,2014,7,16,24,10.2,289,0.7,2.6,3.4,9.12
4300,16537,7/17/14,2014,7,17,1,10.4,175,3.8,3.8,5.3,1.28
4300,16538,7/17/14,2014,7,17,2,10.4,194,5.7,5.7,7,0
4300,16539,7/17/14,2014,7,17,3,10.1,194,5.3,7.4,9.7,0
4300,16540,7/17/14,2014,7,17,4,9.9,183,6.3,6.5,8.3,0.43
4300,16541,7/17/14,2014,7,17,5,9.3,186,8.7,9,11.4,4.77
4300,16542,7/17/14,2014,7,17,6,10,184,7.4,8.8,10.7,23.85
4300,16543,7/17/14,2014,7,17,7,10.5,185,7.9,7.9,9.5,106.65
4300,16544,7/17/14,2014,7,17,8,11.7,186,5.6,8.4,9.9,219
4300,16545,7/17/14,2014,7,17,9,13,203,5.7,6.3,8,326.12
4300,16546,7/17/14,2014,7,17,10,13.7,223,4.9,6.2,9.4,433.57
4300,16547,7/17/14,2014,7,17,11,13.4,219,2.9,4.5,6.1,515.22
4300,16548,7/17/14,2014,7,17,12,13.9,182,1.7,2.7,4.2,505.07
4300,16549,7/17/14,2014,7,17,13,15,209,1.7,1.7,3.2,707.25
4300,16550,7/17/14,2014,7,17,14,15.5,153,1.8,2.1,3,758.15
4300,16551,7/17/14,2014,7,17,15,14.8,170,1.2,1.6,3.3,707.53
4300,16552,7/17/14,2014,7,17,16,15.2,188,6.7,6.7,8.4,458.28
4300,16553,7/17/14,2014,7,17,17,14.6,179,3.5,6.4,8.7,414.6
4300,16554,7/17/14,2014,7,17,18,14.9,237,2.9,6.6,9.2,383.17
4300,16555,7/17/14,2014,7,17,19,14.3,210,7.3,7.3,9.4,167.12
4300,16556,7/17/14,2014,7,17,20,13.4,193,7.9,8.2,10.2,265.98
4300,16557,7/17/14,2014,7,17,21,13.2,197,7.1,8.2,10.2,141.1
4300,16558,7/17/14,2014,7,17,22,12.6,191,7.9,7.9,9.2,84.7
4300,16559,7/17/14,2014,7,17,23,12,194,6.2,8.1,9.4,54.92
4300,16560,7/17/14,2014,7,17,24,11.2,166,5.2,6.1,7.2,12.05
4300,16561,7/18/14,2014,7,18,1,11.2,181,6.3,6.3,7.8,0.1
4300,16562,7/18/14,2014,7,18,2,10.7,176,3.8,5.7,7.3,0
4300,16563,7/18/14,2014,7,18,3,10.4,201,4,5.3,7.1,0
4300,16564,7/18/14,2014,7,18,4,10.4,189,4.4,4.4,5.8,0.15
4300,16565,7/18/14,2014,7,18,5,10.5,197,4.4,4.4,5.9,5.85
4300,16566,7/18/14,2014,7,18,6,10.6,210,2.6,5.4,6.6,9.78
4300,16567,7/18/14,2014,7,18,7,11.3,176,4.2,4.2,5.3,25.78
4300,16568,7/18/14,2014,7,18,8,13.3,187,2,4.2,5.3,65.9
4300,16569,7/18/14,2014,7,18,9,13.7,50,1.1,1.4,2.3,329.15
4300,16570,7/18/14,2014,7,18,10,14,51,2.6,2.7,5.3,343.28
4300,16571,7/18/14,2014,7,18,11,15.4,47,1.6,2.9,4.1,287.98
4300,16572,7/18/14,2014,7,18,12,15.4,281,1.9,1.9,3.1,385.15
4300,16573,7/18/14,2014,7,18,13,15.4,204,1.3,3.2,4.4,387.5
4300,16574,7/18/14,2014,7,18,14,14.8,159,6.5,6.5,8.4,268.8
4300,16575,7/18/14,2014,7,18,15,16.3,152,8.2,8.2,11.3,193.52
4300,16576,7/18/14,2014,7,18,16,16.3,139,8.7,10.1,12.8,213.57
4300,16577,7/18/14,2014,7,18,17,16.9,136,9.8,10.9,14.9,299.33
4300,16578,7/18/14,2014,7,18,18,17.7,151,8.6,8.6,12.5,342.25
4300,16579,7/18/14,2014,7,18,19,17,177,9.2,9.5,12.3,474.12
4300,16580,7/18/14,2014,7,18,20,16,198,5.1,10.4,13.7,242.38
4300,16581,7/18/14,2014,7,18,21,15.9,179,7.4,7.5,11.2,85.17
4300,16582,7/18/14,2014,7,18,22,15.6,165,6.9,8.3,10.5,60.85
4300,16583,7/18/14,2014,7,18,23,15,170,3.7,5.9,8.2,25.32
4300,16584,7/18/14,2014,7,18,24,14.4,187,3.3,5.8,7.1,4.85
4300,16585,7/19/14,2014,7,19,1,14.4,193,3.9,3.9,6.3,0
4300,16586,7/19/14,2014,7,19,2,14.5,184,6.4,6.4,8.5,0
4300,16587,7/19/14,2014,7,19,3,13.5,164,3.3,6.6,7.9,0
4300,16588,7/19/14,2014,7,19,4,13.6,165,4.4,6,7.2,0
4300,16589,7/19/14,2014,7,19,5,12.7,127,2.1,4.4,5.3,2.53
4300,16590,7/19/14,2014,7,19,6,13.1,131,1.4,2.7,3.4,16.18
4300,16591,7/19/14,2014,7,19,7,14,170,3.4,3.4,4.1,36.97
4300,16592,7/19/14,2014,7,19,8,14.4,174,2,3.5,4,53.57
4300,16593,7/19/14,2014,7,19,9,15.2,26,0.1,1.2,1.8,79.27
4300,16594,7/19/14,2014,7,19,10,16.2,231,0.7,1,1.6,109.77
4300,16595,7/19/14,2014,7,19,11,17.1,32,0.9,1.5,2.6,275.28
4300,16596,7/19/14,2014,7,19,12,17.4,33,1.3,1.3,2.3,385.67
4300,16597,7/19/14,2014,7,19,13,17.6,168,0.5,1.3,2.4,253.2
4300,16598,7/19/14,2014,7,19,14,16.2,209,2.7,2.7,3.1,208.9
4300,16599,7/19/14,2014,7,19,15,15.3,147,3.8,7.4,9.4,159.35
4300,16600,7/19/14,2014,7,19,16,13.8,136,4.9,6,7.7,114.67
4300,16601,7/19/14,2014,7,19,17,14.6,143,1.4,3.7,4.9,155.63
4300,16602,7/19/14,2014,7,19,18,14.4,168,2.9,4.1,4.8,167.55
4300,16603,7/19/14,2014,7,19,19,14.6,258,1.6,2.9,3.6,154.9
4300,16604,7/19/14,2014,7,19,20,14.8,40,0.4,1.7,2.4,124.05
4300,16605,7/19/14,2014,7,19,21,14.2,341,1.2,1.3,1.5,94.05
4300,16606,7/19/14,2014,7,19,22,14.1,318,1.1,1.4,1.5,26.17
4300,16607,7/19/14,2014,7,19,23,12.9,283,2.6,2.7,3.4,12.08
4300,16608,7/19/14,2014,7,19,24,13,205,1.4,2.5,3.5,5.58
4300,16609,7/20/14,2014,7,20,1,11.8,238,1.1,1.1,2,0.53
4300,16610,7/20/14,2014,7,20,2,11.6,345,0.9,1.9,2.4,0
4300,16611,7/20/14,2014,7,20,3,10.8,106,1.6,1.9,2.7,0
4300,16612,7/20/14,2014,7,20,4,10.5,82,0.8,1.3,2.2,0
4300,16613,7/20/14,2014,7,20,5,9.8,106,1.7,2,2.4,4.6
4300,16614,7/20/14,2014,7,20,6,10.5,84,2.2,2.4,3.6,22.45
4300,16615,7/20/14,2014,7,20,7,11.8,6,1.9,1.9,2.6,68.42
4300,16616,7/20/14,2014,7,20,8,13.6,57,2.8,3,3.9,135.28
4300,16617,7/20/14,2014,7,20,9,13.8,74,3.4,3.4,4.3,173.65
4300,16618,7/20/14,2014,7,20,10,14.9,67,3.8,4.6,5.7,195.62
4300,16619,7/20/14,2014,7,20,11,14.7,104,3.1,5.4,7.8,200.58
4300,16620,7/20/14,2014,7,20,12,15.2,81,4.1,4.4,6,228.23
4300,16621,7/20/14,2014,7,20,13,15.6,80,4.7,4.7,6,208.4
4300,16622,7/20/14,2014,7,20,14,15.7,66,4.2,4.7,6.6,307.13
4300,16623,7/20/14,2014,7,20,15,15.3,74,4.3,4.7,6.8,308.03
4300,16624,7/20/14,2014,7,20,16,15.2,81,3.6,4.3,6.7,285.82
4300,16625,7/20/14,2014,7,20,17,14.5,76,3.8,3.9,5.9,233.02
4300,16626,7/20/14,2014,7,20,18,13.4,330,1.2,4.4,5.9,119.93
4300,16627,7/20/14,2014,7,20,19,13.2,79,1.5,3.6,5.2,74.87
4300,16628,7/20/14,2014,7,20,20,12.8,72,2.6,2.8,4.1,50.3
4300,16629,7/20/14,2014,7,20,21,12.4,67,3.2,3.5,4.5,42.92
4300,16630,7/20/14,2014,7,20,22,11.7,57,1.3,2.6,3.6,18.33
4300,16631,7/20/14,2014,7,20,23,11.1,58,1.5,2.5,3.5,2.02
4300,16632,7/20/14,2014,7,20,24,11,36,0.5,1.4,1.7,0.32
4300,16633,7/21/14,2014,7,21,1,10.9,83,0.2,0.6,1,0
4300,16634,7/21/14,2014,7,21,2,11,250,1.3,1.3,2.3,0
4300,16635,7/21/14,2014,7,21,3,10.7,247,2.7,2.9,3.6,0
4300,16636,7/21/14,2014,7,21,4,10.4,250,2.8,3.2,3.9,0
4300,16637,7/21/14,2014,7,21,5,10.5,306,1.5,2.4,3,2.25
4300,16638,7/21/14,2014,7,21,6,10.8,327,0.4,1.2,1.7,15.12
4300,16639,7/21/14,2014,7,21,7,11.2,293,1.2,1.2,1.9,22.25
4300,16640,7/21/14,2014,7,21,8,11.8,299,1.7,1.9,2.8,61.95
4300,16641,7/21/14,2014,7,21,9,13.2,281,0.4,1.8,2.6,131.67
4300,16642,7/21/14,2014,7,21,10,15.6,163,0.3,0.9,1.6,184.68
4300,16643,7/21/14,2014,7,21,11,16,182,0.7,1.5,3.4,439.9
4300,16644,7/21/14,2014,7,21,12,18.4,31,0.8,0.8,2.5,583.22
4300,16645,7/21/14,2014,7,21,13,19.2,216,0.3,0.8,1.8,653.02
4300,16646,7/21/14,2014,7,21,14,18.6,167,0.6,0.6,1.5,621.15
4300,16647,7/21/14,2014,7,21,15,19.8,284,3.6,3.6,5.5,260.7
4300,16648,7/21/14,2014,7,21,16,20.1,223,1.8,3.2,5.4,396.27
4300,16649,7/21/14,2014,7,21,17,19.4,278,2.5,3,4.1,640.52
4300,16650,7/21/14,2014,7,21,18,18.7,280,3.8,4,5.1,549.25
4300,16651,7/21/14,2014,7,21,19,16.5,283,5.1,5.1,6.8,463.53
4300,16652,7/21/14,2014,7,21,20,14.8,289,5,5.6,7.5,321.83
4300,16653,7/21/14,2014,7,21,21,13.6,293,3.9,5.9,9,156.57
4300,16654,7/21/14,2014,7,21,22,11.9,280,3.8,4,7.8,81.4
4300,16655,7/21/14,2014,7,21,23,11.8,274,3.5,4.6,6.6,59.77
4300,16656,7/21/14,2014,7,21,24,11.2,258,2.9,3.6,5,11.38
4300,16657,7/22/14,2014,7,22,1,11.6,167,1.2,2.1,3.1,0.87
4300,16658,7/22/14,2014,7,22,2,11.2,130,2,2,2.7,0
4300,16659,7/22/14,2014,7,22,3,11,107,1,1.9,2.9,0
4300,16660,7/22/14,2014,7,22,4,11.3,211,1.4,2.1,3,0.2
4300,16661,7/22/14,2014,7,22,5,10.8,312,1.3,1.4,1.9,1.23
4300,16662,7/22/14,2014,7,22,6,11.5,166,0.3,1.1,1.6,5.6
4300,16663,7/22/14,2014,7,22,7,11.6,271,1.3,1.7,2.3,17.22
4300,16664,7/22/14,2014,7,22,8,12.5,299,2.3,3,3.9,36.03
4300,16665,7/22/14,2014,7,22,9,14.1,71,2.9,2.9,4.2,129.45
4300,16666,7/22/14,2014,7,22,10,13.4,320,1.8,2.5,4,156.3
4300,16667,7/22/14,2014,7,22,11,12.8,292,2.6,2.7,4.2,188.63
4300,16668,7/22/14,2014,7,22,12,13.7,287,2.8,4.4,5.8,103.63
4300,16669,7/22/14,2014,7,22,13,15.7,247,2,3,4.2,229.53
4300,16670,7/22/14,2014,7,22,14,16.8,246,2.2,3,4.5,323.62
4300,16671,7/22/14,2014,7,22,15,18.2,233,1.3,2.6,4.1,665.93
4300,16672,7/22/14,2014,7,22,16,18.5,194,1.2,1.8,2.5,480.08
4300,16673,7/22/14,2014,7,22,17,19.7,341,0.8,1.6,2.5,426.53
4300,16674,7/22/14,2014,7,22,18,20.4,344,0.1,0.7,1.7,563.07
4300,16675,7/22/14,2014,7,22,19,21.9,209,0.2,0.4,1.1,444.72
4300,16676,7/22/14,2014,7,22,20,19.3,241,2.1,2.1,3,338.93
4300,16677,7/22/14,2014,7,22,21,16.8,281,2.2,2.7,3,199.98
4300,16678,7/22/14,2014,7,22,22,13.9,292,3.5,3.5,5.6,82.15
4300,16679,7/22/14,2014,7,22,23,13.9,294,3.2,3.6,5.6,20.02
4300,16680,7/22/14,2014,7,22,24,12.8,239,1.7,3,5.1,6.12
4300,16681,7/23/14,2014,7,23,1,12.5,205,2.6,2.6,4.3,0
4300,16682,7/23/14,2014,7,23,2,12,178,1.7,3.8,4.7,0
4300,16683,7/23/14,2014,7,23,3,11.9,254,0.6,2.3,3.1,0
4300,16684,7/23/14,2014,7,23,4,13.1,192,5,5,6.5,0
4300,16685,7/23/14,2014,7,23,5,13.6,187,7.5,7.5,9.1,1.83
4300,16686,7/23/14,2014,7,23,6,13.3,196,5.8,7,8.8,13.67
4300,16687,7/23/14,2014,7,23,7,13.9,189,7.8,9.2,12,74.15
4300,16688,7/23/14,2014,7,23,8,15.1,196,8.4,8.4,10.6,162.22
4300,16689,7/23/14,2014,7,23,9,16,204,9.5,10.2,12.3,280.93
4300,16690,7/23/14,2014,7,23,10,16.4,204,8.8,9.7,12,392.38
4300,16691,7/23/14,2014,7,23,11,17.1,207,8.5,9.1,11.5,497.22
4300,16692,7/23/14,2014,7,23,12,16.9,213,9.1,9.6,12,607.43
4300,16693,7/23/14,2014,7,23,13,17.1,216,8.5,9.1,11.5,547.02
4300,16694,7/23/14,2014,7,23,14,17.6,219,6.9,8.4,10.7,435.73
4300,16695,7/23/14,2014,7,23,15,17.9,218,6.6,7.1,9.6,466.53
4300,16696,7/23/14,2014,7,23,16,17.6,235,6.2,6.2,8.9,438.35
4300,16697,7/23/14,2014,7,23,17,17.7,223,3.9,5.6,7.1,330.18
4300,16698,7/23/14,2014,7,23,18,17.3,240,3.9,5,6.5,240.63
4300,16699,7/23/14,2014,7,23,19,17.3,204,3.6,3.9,4.9,158.58
4300,16700,7/23/14,2014,7,23,20,16.5,173,2.3,3.8,4.6,182.85
4300,16701,7/23/14,2014,7,23,21,16,257,1.1,2.5,3.3,143.25
4300,16702,7/23/14,2014,7,23,22,15.5,185,3.6,3.6,5.7,61.13
4300,16703,7/23/14,2014,7,23,23,15,182,4.6,5.4,6.4,18.13
4300,16704,7/23/14,2014,7,23,24,14.5,166,4.4,4.7,5.5,3.48
4300,16705,7/24/14,2014,7,24,1,14.3,174,3.9,6.2,7.6,0
4300,16706,7/24/14,2014,7,24,2,14.1,200,1.3,3,3.7,0
4300,16707,7/24/14,2014,7,24,3,13.1,126,1.4,1.5,2.5,0
4300,16708,7/24/14,2014,7,24,4,12.9,155,1.7,2.2,3.1,0
4300,16709,7/24/14,2014,7,24,5,12.3,289,1,1.4,2.4,0.32
4300,16710,7/24/14,2014,7,24,6,12.6,151,0.5,0.8,1.3,14.53
4300,16711,7/24/14,2014,7,24,7,13,212,0.8,2.8,3.6,27.5
4300,16712,7/24/14,2014,7,24,8,13.5,23,0.1,1.4,1.9,37.32
4300,16713,7/24/14,2014,7,24,9,14.2,46,1.2,1.2,2.2,64.32
4300,16714,7/24/14,2014,7,24,10,15.7,358,1.1,1.1,2.2,161.23
4300,16715,7/24/14,2014,7,24,11,17.2,214,1.8,1.8,2.4,292.13
4300,16716,7/24/14,2014,7,24,12,17.4,215,3,3,3.7,612.93
4300,16717,7/24/14,2014,7,24,13,18.1,220,2.1,3.1,3.7,606.58
4300,16718,7/24/14,2014,7,24,14,17.4,193,1.4,2.1,2.6,545.6
4300,16719,7/24/14,2014,7,24,15,16.1,64,2.7,3.9,5.1,398.58
4300,16720,7/24/14,2014,7,24,16,16.2,41,1.1,2.9,3.9,299.78
4300,16721,7/24/14,2014,7,24,17,15,252,7.2,7.2,12.1,233.03
4300,16722,7/24/14,2014,7,24,18,15,310,4.8,7.4,10.8,104.95
4300,16723,7/24/14,2014,7,24,19,15.7,294,0.9,3.7,4.8,387.32
4300,16724,7/24/14,2014,7,24,20,14.6,185,1.6,2.1,2.7,163.15
4300,16725,7/24/14,2014,7,24,21,16.4,229,1.5,1.9,2.5,108.72
4300,16726,7/24/14,2014,7,24,22,14,174,0.9,1.2,2,156.23
4300,16727,7/24/14,2014,7,24,23,13.3,252,2.1,2.1,3.2,61.75
4300,16728,7/24/14,2014,7,24,24,13.8,208,6.2,6.2,7.7,4.87
4300,16729,7/25/14,2014,7,25,1,12.9,191,6.7,7.6,9,0
4300,16730,7/25/14,2014,7,25,2,12.3,186,7.9,8.1,10.3,0
4300,16731,7/25/14,2014,7,25,3,11.4,198,6.4,8.2,9.7,0
4300,16732,7/25/14,2014,7,25,4,10.9,183,6.3,8,9.3,0
4300,16733,7/25/14,2014,7,25,5,11.3,163,5.9,6.1,8.1,1.88
4300,16734,7/25/14,2014,7,25,6,12.1,196,5.8,6.3,8,24.68
4300,16735,7/25/14,2014,7,25,7,12.4,178,5.6,5.6,8.1,98.45
4300,16736,7/25/14,2014,7,25,8,13.2,183,6.6,7.1,8.8,123.05
4300,16737,7/25/14,2014,7,25,9,14.1,194,5.4,7,9,297.88
4300,16738,7/25/14,2014,7,25,10,15.7,207,4.3,6.7,8.3,373.05
4300,16739,7/25/14,2014,7,25,11,16.2,208,6.1,7.8,9.7,343.78
4300,16740,7/25/14,2014,7,25,12,15.7,223,7.3,8.2,10.4,486.92
4300,16741,7/25/14,2014,7,25,13,16.8,220,4.9,6.8,9.9,682.93
4300,16742,7/25/14,2014,7,25,14,17.2,201,7.7,7.7,11,583.53
4300,16743,7/25/14,2014,7,25,15,18.7,244,2.6,8.2,10.9,738.23
4300,16744,7/25/14,2014,7,25,16,16.9,232,4.9,4.9,7.8,606.08
4300,16745,7/25/14,2014,7,25,17,17,238,5.4,7,9.5,455.2
4300,16746,7/25/14,2014,7,25,18,16.6,225,5.3,5.3,7.5,429.03
4300,16747,7/25/14,2014,7,25,19,17.2,254,3.5,5,6.7,279.23
4300,16748,7/25/14,2014,7,25,20,14.9,254,3.6,5,7.2,361.22
4300,16749,7/25/14,2014,7,25,21,14,317,3.2,3.9,5.5,149.68
4300,16750,7/25/14,2014,7,25,22,12.9,290,2.1,3.2,4.8,57.05
4300,16751,7/25/14,2014,7,25,23,12.2,260,2.8,3.6,4.9,30.57
4300,16752,7/25/14,2014,7,25,24,13.2,206,2.5,3.9,4.7,7.33
4300,16753,7/26/14,2014,7,26,1,12.5,181,3.1,3.4,4.1,0
4300,16754,7/26/14,2014,7,26,2,11.9,232,2.1,3.3,4.2,0
4300,16755,7/26/14,2014,7,26,3,11.9,186,7,7,8.3,0
4300,16756,7/26/14,2014,7,26,4,11.3,172,5,6.5,7.8,0
4300,16757,7/26/14,2014,7,26,5,11.5,185,5.5,5.5,7.2,0
4300,16758,7/26/14,2014,7,26,6,11.3,168,3.9,4.9,6.1,2.9
4300,16759,7/26/14,2014,7,26,7,11.9,187,5.8,5.8,6.9,18.23
4300,16760,7/26/14,2014,7,26,8,12.3,183,3.9,5.8,7,63.52
4300,16761,7/26/14,2014,7,26,9,13.5,203,2.3,4.2,5.5,102.27
4300,16762,7/26/14,2014,7,26,10,14.9,226,0.9,2.1,3.3,266.12
4300,16763,7/26/14,2014,7,26,11,15.6,212,1.9,1.9,3.6,302.68
4300,16764,7/26/14,2014,7,26,12,15.1,247,1.4,2.3,3.1,646.82
4300,16765,7/26/14,2014,7,26,13,15,312,3.9,3.9,6.4,486.97
4300,16766,7/26/14,2014,7,26,14,14.5,315,3.8,4.5,6.2,478.23
4300,16767,7/26/14,2014,7,26,15,15.2,73,3.2,3.2,6.5,312.52
4300,16768,7/26/14,2014,7,26,16,16,93,1.7,3.1,4.8,485.77
4300,16769,7/26/14,2014,7,26,17,13.8,59,4.5,4.5,6.3,493.18
4300,16770,7/26/14,2014,7,26,18,12.8,48,2.7,3.9,5.4,315.32
4300,16771,7/26/14,2014,7,26,19,12.9,354,4.2,4.2,5.5,111.4
4300,16772,7/26/14,2014,7,26,20,12.5,17,3.2,3.9,5.5,142.12
4300,16773,7/26/14,2014,7,26,21,11.8,341,1.4,3.2,4.3,122.87
4300,16774,7/26/14,2014,7,26,22,11.9,333,0.8,2.1,2.8,17.83
4300,16775,7/26/14,2014,7,26,23,10.2,313,2.9,2.9,3.6,7.95
4300,16776,7/26/14,2014,7,26,24,10.1,23,2.8,2.8,3.6,0.85
4300,16777,7/27/14,2014,7,27,1,10,316,0.4,2,3.1,0
4300,16778,7/27/14,2014,7,27,2,9.6,318,2.4,2.4,3.4,0
4300,16779,7/27/14,2014,7,27,3,8.6,309,1.7,2.7,3.3,0
4300,16780,7/27/14,2014,7,27,4,9.2,44,0.5,2.3,2.6,0
4300,16781,7/27/14,2014,7,27,5,8.9,24,0.1,0.5,1.1,1.12
4300,16782,7/27/14,2014,7,27,6,9.8,150,2,2,2.6,12.42
4300,16783,7/27/14,2014,7,27,7,10.3,119,1.1,2.6,3.4,46.47
4300,16784,7/27/14,2014,7,27,8,11.2,147,1.2,1.2,1.9,96.2
4300,16785,7/27/14,2014,7,27,9,12.2,125,1.7,1.7,2.5,120.15
4300,16786,7/27/14,2014,7,27,10,13.4,172,1,1.8,2.6,176.77
