gamma_1,gamma_2,k0,k1,sig_beta0,sig_alpha,sig_rho,sig_proc,opt,lp__,chain,step
1.0890138257797057,1.1302684918483978,8.56395729505428,0.7349394130122623,0.04480874292732265,0.0917219750261013,0.06253399857835036,92.20971186847379,529.8472705079728,-30502.612873087353,1,462
1.0708600076411263,1.0952161749381273,8.680627716670141,0.6860986371601072,0.04749659555981533,0.19270143094919465,0.07957206998275292,93.8134456579955,548.477542435971,-30440.12312792945,1,463
1.067872262391172,1.1305008491424433,8.320640231607394,0.8164889696583211,0.0391061375689295,0.13169709437779817,0.061509638805363996,94.03975139445916,565.7335609597523,-30528.721812224925,1,464
1.0806808404035413,1.1297174584521077,9.660985832048652,0.6176088876045275,0.03700446830480529,0.15725755381158324,0.08326080957165216,93.25687750308217,559.4071870896894,-30354.197786633405,1,465
1.0904080926496056,1.1108470311988166,8.09930239437037,0.8371891658113375,0.03325028130124783,0.11100463422121136,0.04875150708337427,90.88035215849318,549.2131677327349,-30373.409944798168,1,466
1.0655818695766806,1.1502011847867482,6.927499425433226,0.7260107792548255,0.035943355954849876,0.234522467477846,0.07754964309538502,94.74120042592457,593.3039544505891,-30452.3675139296,1,467
1.0952643546790175,1.1511200063356286,7.045664658907798,0.7698388293586292,0.05394119126707166,0.16418682573033397,0.08139558837426501,93.04881292035803,543.2623677879184,-30380.18706969516,1,468
1.1018052691723133,1.1313892200029159,6.537209115844045,0.7651629775816776,0.03879071660365807,0.11377828939249236,0.08018893664487356,93.67905764224874,534.1877682077549,-30313.28102816293,1,469
1.0812397210882663,1.148092282407663,9.71114176952258,0.796884827939961,0.042706433726806305,0.16371318717114677,0.0619643001076713,91.60156356373965,582.8550887188154,-30470.19828562106,1,470
1.0735072614984313,1.084793702418029,7.751835707956137,0.7606672912131952,0.048315130056268966,0.1437090551796209,0.05825578929143363,92.380898001071,564.7912419712754,-30384.785701732133,1,471
1.0840249215749924,1.1339607351434935,8.654344999028316,0.7488635336119323,0.06342881127440786,0.14262724037672006,0.08951028350305766,92.50434191206664,566.4599129193633,-30319.2439576722,1,472
1.1161141634057217,1.1806461240175476,8.794497147698177,0.7756773587750502,0.04376986924920179,0.14662049908818675,0.11838753682251169,93.91583773913506,556.5252494136886,-30480.73620813367,1,473
1.0843477508674715,1.102878360406792,9.95846299603208,0.7851461497089761,0.03267428592236704,0.18198183657389908,0.09592748151557905,93.82824143726377,568.2714494888985,-30376.29629451531,1,474
1.0737004983283074,1.146436344864916,6.41763821923692,0.8078442495428922,0.054196140538169436,0.11261800018839352,0.06733059894689354,92.76918325238384,528.59725778894,-30376.078360022653,1,475
1.1050802188798832,1.1307473239216157,9.184914369549704,0.6581899138282881,0.024707942161114188,0.13055444568000005,0.03787030322087681,92.87047348446985,554.0891957649089,-30419.348407436635,1,476
1.0591756831948431,1.1287678574211735,7.048216745833582,0.7279987881594985,0.038517963126554186,0.19249033184239808,0.10278511220762145,94.31376850491529,542.2929529120441,-30378.573210898823,1,477
1.0436504180673658,1.0994233635236692,9.012484100455236,0.755625317967112,0.04587746714958098,0.14065674744670037,0.0696574684928922,93.38444826593705,592.9419908978207,-30515.648024768434,1,478
1.0642854527412045,1.11298499323482,7.2884878242423214,0.7739345361879344,0.05122180491800367,0.11681303936822898,0.06300214551353399,92.15025938733535,558.303792886687,-30391.418339807853,1,479
1.0824571827187974,1.1202914377838544,8.442555367014512,0.8511884142196505,0.07019442805669183,0.16010965539896038,0.08011557163066273,93.7802073166722,589.4272486469106,-30478.24694419171,1,480
1.094720929170235,1.0972529451761042,9.241876663523037,0.6775443475221072,0.04921018228454463,0.14747625073125717,0.07203713747499133,92.90749842578701,637.1054951818018,-30360.86184652795,1,481
1.0774156206895826,1.115349473303457,7.352100456950676,0.8027310599390866,0.02598362155251452,0.14082530428429807,0.05845141319325541,92.03990932839932,597.4591108270577,-30436.546307901932,1,482
1.0544693254148323,1.124040977243303,5.825275083009436,0.7261593641430847,0.05107128744934892,0.14854802164071593,0.07740208539435518,92.83236758410187,541.4118634681074,-30417.60615723556,1,483
1.078056440887491,1.0924837590874303,8.761639248513827,0.5392202494612841,0.04687866970677466,0.1643326274642281,0.0461659161982226,94.125590276432,582.2292693433689,-30384.825829167206,1,484
1.0346051159286793,1.0895919457831826,6.821440545522639,0.712359490327825,0.04261656712820892,0.18868383225383148,0.055429553316034934,92.70923634949074,535.3291351009218,-30407.149339965068,1,485
1.0960757201926838,1.1638296989037304,8.231487527567625,0.7229861777198688,0.03988272709614973,0.07164994015357987,0.07434111664288161,91.20775082379568,500.23297549801,-30402.779072819863,1,486
1.0645790146720562,1.1111312530524526,7.47116179371987,0.8597400444737595,0.041306532502810966,0.10266367913586767,0.08271308772592387,92.33306972051014,651.4639916747494,-30365.66136113365,1,487
1.0618282441856948,1.0791967211462057,7.542124210918642,0.7250787861985483,0.035081541969094195,0.11526763504227115,0.05342118445363243,94.56223608674064,595.584324671822,-30483.050404691134,1,488
1.0793150412799792,1.120102673334043,10.53529366917815,0.7241361488989541,0.030041186483187002,0.19032326258315718,0.08638965835929409,93.79090740201086,552.8639144566304,-30379.833605204396,1,489
1.0652133148385918,1.099607285199579,9.642010495596368,0.8256092474300375,0.04919838437181618,0.1584256172431101,0.14240488084924577,92.0909773053455,651.2428174108412,-30395.68672855098,1,490
1.0326979580347717,1.0618796997003384,8.170450421963231,0.7461197288088349,0.05349117674293198,0.10745787162185605,0.09753645245966096,93.06164762403353,487.2249712802504,-30351.11126824157,1,491
1.0894231590713697,1.0814599753643805,7.44938362549434,0.7982555854287074,0.0409909081541533,0.15948889548774123,0.049223153534085975,91.91914296734456,576.0601647652761,-30376.59029261052,1,492
1.0588905983137924,1.1025662298238028,7.172761465472189,0.7855748351681878,0.019286458917206865,0.13557275762865978,0.04951690115048372,95.15402055050397,536.9798952795992,-30417.15832476302,1,493
1.069765299576527,1.074576482983129,7.805715566274726,0.8764488174419428,0.047715433737031146,0.1542575723232495,0.09973158290447756,92.17587310064523,528.4821601501923,-30346.75685252986,1,494
1.0825382047782242,1.1508851336209487,8.351071600378981,0.7778039471836644,0.06794733482654329,0.11497693230852804,0.0832245101978354,92.31644101691023,543.4295817780323,-30418.70678343211,1,495
1.0955921769894879,1.1788440469142807,6.603314807455001,0.8933652917047382,0.048532693823161395,0.14932952536558003,0.09136629833549353,93.32392080788735,561.8716938557105,-30412.722334876664,1,496
1.069265750679105,1.1162710330707837,8.751696225035406,0.7763658086019426,0.03792253478176681,0.06288303679415107,0.12629517959208694,92.66774939993607,517.9634496543715,-30310.137085415437,1,497
1.087388204433362,1.1657763315611414,8.066341376172385,0.6393704872936079,0.05134498537439416,0.14262393107707927,0.11727315307322506,94.94035878434364,595.5753151770499,-30419.81059893526,1,498
1.0825471732214134,1.1135455458733454,6.836951277515115,0.6748451632184977,0.03690621996628629,0.11740817148952029,0.05897442589768729,92.12584231563942,602.4942044816119,-30392.784787983946,1,499
1.0915365760439966,1.1661679269753924,6.798034315956783,0.7042961461230056,0.02498611021440304,0.09174603925572364,0.0788276683622638,93.92063524676722,553.5515316838156,-30519.727933079208,1,500
