year,month,yday,hour,par,wspeed,temp,do,do_eq,sch_conv,nhour
2013,NA,148,9,NA,NA,NA,NA,NA,NA,NA
2013,NA,148,10,NA,NA,NA,NA,NA,NA,NA
2013,NA,148,11,NA,NA,NA,NA,NA,NA,NA
2013,NA,148,12,NA,NA,NA,NA,NA,NA,NA
2013,NA,148,13,NA,NA,NA,NA,NA,NA,NA
2013,NA,148,14,NA,NA,NA,NA,NA,NA,NA
2013,NA,148,15,NA,NA,NA,NA,NA,NA,NA
2013,NA,148,16,NA,NA,NA,NA,NA,NA,NA
2013,NA,148,17,NA,NA,NA,NA,NA,NA,NA
2013,NA,148,18,NA,NA,NA,NA,NA,NA,NA
2013,NA,148,19,NA,NA,NA,NA,NA,NA,NA
2013,NA,148,20,NA,NA,NA,NA,NA,NA,NA
2013,NA,148,21,NA,NA,NA,NA,NA,NA,NA
2013,NA,148,22,NA,NA,NA,NA,NA,NA,NA
2013,NA,148,23,NA,NA,NA,NA,NA,NA,NA
2013,NA,148,24,NA,NA,NA,NA,NA,NA,NA
2013,NA,149,1,NA,NA,NA,NA,NA,NA,NA
2013,NA,149,2,NA,NA,NA,NA,NA,NA,NA
2013,NA,149,3,NA,NA,NA,NA,NA,NA,NA
2013,NA,149,4,NA,NA,NA,NA,NA,NA,NA
2013,NA,149,5,NA,NA,NA,NA,NA,NA,NA
2013,NA,149,6,NA,NA,NA,NA,NA,NA,NA
2013,NA,149,7,NA,NA,NA,NA,NA,NA,NA
2013,NA,149,8,NA,NA,NA,NA,NA,NA,NA
2013,NA,149,9,NA,NA,NA,NA,NA,NA,NA
2013,NA,149,10,NA,NA,NA,NA,NA,NA,NA
2013,NA,149,11,NA,NA,NA,NA,NA,NA,NA
2013,NA,149,12,NA,NA,NA,NA,NA,NA,NA
2013,NA,149,13,NA,NA,NA,NA,NA,NA,NA
2013,NA,149,14,NA,NA,NA,NA,NA,NA,NA
2013,NA,149,15,NA,NA,NA,NA,NA,NA,NA
2013,NA,149,16,NA,NA,NA,NA,NA,NA,NA
2013,NA,149,17,NA,NA,NA,NA,NA,NA,NA
2013,NA,149,18,NA,NA,NA,NA,NA,NA,NA
2013,NA,149,19,NA,NA,NA,NA,NA,NA,NA
2013,NA,149,20,NA,NA,NA,NA,NA,NA,NA
2013,NA,149,21,NA,NA,NA,NA,NA,NA,NA
2013,NA,149,22,NA,NA,NA,NA,NA,NA,NA
2013,NA,149,23,NA,NA,NA,NA,NA,NA,NA
2013,NA,149,24,NA,NA,NA,NA,NA,NA,NA
2013,NA,150,1,NA,NA,NA,NA,NA,NA,NA
2013,NA,150,2,NA,NA,NA,NA,NA,NA,NA
2013,NA,150,3,NA,NA,NA,NA,NA,NA,NA
2013,NA,150,4,NA,NA,NA,NA,NA,NA,NA
2013,NA,150,5,NA,NA,NA,NA,NA,NA,NA
2013,NA,150,6,NA,NA,NA,NA,NA,NA,NA
2013,NA,150,7,NA,NA,NA,NA,NA,NA,NA
2013,NA,150,8,NA,NA,NA,NA,NA,NA,NA
2013,NA,150,9,NA,NA,NA,NA,NA,NA,NA
2013,NA,150,10,NA,NA,NA,NA,NA,NA,NA
2013,NA,150,11,NA,NA,NA,NA,NA,NA,NA
2013,NA,150,12,NA,NA,NA,NA,NA,NA,NA
2013,NA,150,13,NA,NA,NA,NA,NA,NA,NA
2013,NA,150,14,NA,NA,NA,NA,NA,NA,NA
2013,NA,150,15,NA,NA,NA,NA,NA,NA,NA
2013,NA,150,16,NA,NA,NA,NA,NA,NA,NA
2013,NA,150,17,NA,NA,NA,NA,NA,NA,NA
2013,NA,150,18,NA,NA,NA,NA,NA,NA,NA
2013,NA,150,19,NA,NA,NA,NA,NA,NA,NA
2013,NA,150,20,NA,NA,NA,NA,NA,NA,NA
2013,NA,150,21,NA,NA,NA,NA,NA,NA,NA
2013,NA,150,22,NA,NA,NA,NA,NA,NA,NA
2013,NA,150,23,NA,NA,NA,NA,NA,NA,NA
2013,NA,150,24,NA,NA,NA,NA,NA,NA,NA
2013,NA,151,1,NA,NA,NA,NA,NA,NA,NA
2013,NA,151,2,NA,NA,NA,NA,NA,NA,NA
2013,NA,151,3,NA,NA,NA,NA,NA,NA,NA
2013,NA,151,4,NA,NA,NA,NA,NA,NA,NA
2013,NA,151,5,NA,NA,NA,NA,NA,NA,NA
2013,NA,151,6,NA,NA,NA,NA,NA,NA,NA
2013,NA,151,7,NA,NA,NA,NA,NA,NA,NA
2013,NA,151,8,NA,NA,NA,NA,NA,NA,NA
2013,NA,151,9,NA,NA,NA,NA,NA,NA,NA
2013,NA,151,10,NA,NA,NA,NA,NA,NA,NA
2013,NA,151,11,NA,NA,NA,NA,NA,NA,NA
2013,NA,151,12,NA,NA,NA,NA,NA,NA,NA
2013,NA,151,13,NA,NA,NA,NA,NA,NA,NA
2013,NA,151,14,NA,NA,NA,NA,NA,NA,NA
2013,NA,151,15,NA,NA,NA,NA,NA,NA,NA
2013,NA,151,16,NA,NA,NA,NA,NA,NA,NA
2013,NA,151,17,NA,NA,NA,NA,NA,NA,NA
2013,NA,151,18,NA,NA,NA,NA,NA,NA,NA
2013,NA,151,19,NA,NA,NA,NA,NA,NA,NA
2013,NA,151,20,NA,NA,NA,NA,NA,NA,NA
2013,NA,151,21,NA,NA,NA,NA,NA,NA,NA
2013,NA,151,22,NA,NA,NA,NA,NA,NA,NA
2013,NA,151,23,NA,NA,NA,NA,NA,NA,NA
2013,NA,151,24,NA,NA,NA,NA,NA,NA,NA
2013,NA,152,1,NA,NA,NA,NA,NA,NA,NA
2013,NA,152,2,NA,NA,NA,NA,NA,NA,NA
2013,NA,152,3,NA,NA,NA,NA,NA,NA,NA
2013,NA,152,4,NA,NA,NA,NA,NA,NA,NA
2013,NA,152,5,NA,NA,NA,NA,NA,NA,NA
2013,NA,152,6,NA,NA,NA,NA,NA,NA,NA
2013,NA,152,7,NA,NA,NA,NA,NA,NA,NA
2013,NA,152,8,NA,NA,NA,NA,NA,NA,NA
2013,NA,152,9,NA,NA,NA,NA,NA,NA,NA
2013,NA,152,10,NA,NA,NA,NA,NA,NA,NA
2013,NA,152,11,NA,NA,NA,NA,NA,NA,NA
2013,NA,152,12,NA,NA,NA,NA,NA,NA,NA
2013,NA,152,13,NA,NA,NA,NA,NA,NA,NA
2013,NA,152,14,NA,NA,NA,NA,NA,NA,NA
2013,NA,152,15,NA,NA,NA,NA,NA,NA,NA
2013,NA,152,16,NA,NA,NA,NA,NA,NA,NA
2013,NA,152,17,NA,NA,NA,NA,NA,NA,NA
2013,NA,152,18,NA,NA,NA,NA,NA,NA,NA
2013,NA,152,19,NA,NA,NA,NA,NA,NA,NA
2013,NA,152,20,NA,NA,NA,NA,NA,NA,NA
2013,NA,152,21,NA,NA,NA,NA,NA,NA,NA
2013,NA,152,22,NA,NA,NA,NA,NA,NA,NA
2013,NA,152,23,NA,NA,NA,NA,NA,NA,NA
2013,NA,152,24,NA,NA,NA,NA,NA,NA,NA
2013,NA,153,1,NA,NA,NA,NA,NA,NA,NA
2013,NA,153,2,NA,NA,NA,NA,NA,NA,NA
2013,NA,153,3,NA,NA,NA,NA,NA,NA,NA
2013,NA,153,4,NA,NA,NA,NA,NA,NA,NA
2013,NA,153,5,NA,NA,NA,NA,NA,NA,NA
2013,NA,153,6,NA,NA,NA,NA,NA,NA,NA
2013,NA,153,7,NA,NA,NA,NA,NA,NA,NA
2013,NA,153,8,NA,NA,NA,NA,NA,NA,NA
2013,NA,153,9,NA,NA,NA,NA,NA,NA,NA
2013,NA,153,10,NA,NA,NA,NA,NA,NA,NA
2013,NA,153,11,NA,NA,NA,NA,NA,NA,NA
2013,NA,153,12,NA,NA,NA,NA,NA,NA,NA
2013,NA,153,13,NA,NA,NA,NA,NA,NA,NA
2013,NA,153,14,NA,NA,NA,NA,NA,NA,NA
2013,NA,153,15,NA,NA,NA,NA,NA,NA,NA
2013,NA,153,16,NA,NA,NA,NA,NA,NA,NA
2013,NA,153,17,NA,NA,NA,NA,NA,NA,NA
2013,NA,153,18,NA,NA,NA,NA,NA,NA,NA
2013,NA,153,19,NA,NA,NA,NA,NA,NA,NA
2013,NA,153,20,NA,NA,NA,NA,NA,NA,NA
2013,NA,153,21,NA,NA,NA,NA,NA,NA,NA
2013,NA,153,22,NA,NA,NA,NA,NA,NA,NA
2013,NA,153,23,NA,NA,NA,NA,NA,NA,NA
2013,NA,153,24,NA,NA,NA,NA,NA,NA,NA
2013,NA,154,1,NA,NA,NA,NA,NA,NA,NA
2013,NA,154,2,NA,NA,NA,NA,NA,NA,NA
2013,NA,154,3,NA,NA,NA,NA,NA,NA,NA
2013,NA,154,4,NA,NA,NA,NA,NA,NA,NA
2013,NA,154,5,NA,NA,NA,NA,NA,NA,NA
2013,NA,154,6,NA,NA,NA,NA,NA,NA,NA
2013,NA,154,7,NA,NA,NA,NA,NA,NA,NA
2013,NA,154,8,NA,NA,NA,NA,NA,NA,NA
2013,NA,154,9,NA,NA,NA,NA,NA,NA,NA
2013,NA,154,10,NA,NA,NA,NA,NA,NA,NA
2013,NA,154,11,NA,NA,NA,NA,NA,NA,NA
2013,NA,154,12,NA,NA,NA,NA,NA,NA,NA
2013,NA,154,13,NA,NA,NA,NA,NA,NA,NA
2013,NA,154,14,NA,NA,NA,NA,NA,NA,NA
2013,NA,154,15,NA,NA,NA,NA,NA,NA,NA
2013,NA,154,16,NA,NA,NA,NA,NA,NA,NA
2013,NA,154,17,NA,NA,NA,NA,NA,NA,NA
2013,NA,154,18,NA,NA,NA,NA,NA,NA,NA
2013,NA,154,19,NA,NA,NA,NA,NA,NA,NA
2013,NA,154,20,NA,NA,NA,NA,NA,NA,NA
2013,NA,154,21,NA,NA,NA,NA,NA,NA,NA
2013,NA,154,22,NA,NA,NA,NA,NA,NA,NA
2013,NA,154,23,NA,NA,NA,NA,NA,NA,NA
2013,NA,154,24,NA,NA,NA,NA,NA,NA,NA
2013,NA,155,1,NA,NA,NA,NA,NA,NA,NA
2013,NA,155,2,NA,NA,NA,NA,NA,NA,NA
2013,NA,155,3,NA,NA,NA,NA,NA,NA,NA
2013,NA,155,4,NA,NA,NA,NA,NA,NA,NA
2013,NA,155,5,NA,NA,NA,NA,NA,NA,NA
2013,NA,155,6,NA,NA,NA,NA,NA,NA,NA
2013,NA,155,7,NA,NA,NA,NA,NA,NA,NA
2013,NA,155,8,NA,NA,NA,NA,NA,NA,NA
2013,NA,155,9,NA,NA,NA,NA,NA,NA,NA
2013,NA,155,10,NA,NA,NA,NA,NA,NA,NA
2013,NA,155,11,NA,NA,NA,NA,NA,NA,NA
2013,NA,155,12,NA,NA,NA,NA,NA,NA,NA
2013,NA,155,13,NA,NA,NA,NA,NA,NA,NA
2013,NA,155,14,NA,NA,NA,NA,NA,NA,NA
2013,NA,155,15,NA,NA,NA,NA,NA,NA,NA
2013,NA,155,16,NA,NA,NA,NA,NA,NA,NA
2013,NA,155,17,NA,NA,NA,NA,NA,NA,NA
2013,NA,155,18,NA,NA,NA,NA,NA,NA,NA
2013,NA,155,19,NA,NA,NA,NA,NA,NA,NA
2013,NA,155,20,NA,NA,NA,NA,NA,NA,NA
2013,NA,155,21,NA,NA,NA,NA,NA,NA,NA
2013,NA,155,22,NA,NA,NA,NA,NA,NA,NA
2013,NA,155,23,NA,NA,NA,NA,NA,NA,NA
2013,NA,155,24,NA,NA,NA,NA,NA,NA,NA
2013,NA,156,1,NA,NA,NA,NA,NA,NA,NA
2013,NA,156,2,NA,NA,NA,NA,NA,NA,NA
2013,NA,156,3,NA,NA,NA,NA,NA,NA,NA
2013,NA,156,4,NA,NA,NA,NA,NA,NA,NA
2013,NA,156,5,NA,NA,NA,NA,NA,NA,NA
2013,NA,156,6,NA,NA,NA,NA,NA,NA,NA
2013,NA,156,7,NA,NA,NA,NA,NA,NA,NA
2013,NA,156,8,NA,NA,NA,NA,NA,NA,NA
2013,NA,156,9,NA,NA,NA,NA,NA,NA,NA
2013,NA,156,10,NA,NA,NA,NA,NA,NA,NA
2013,NA,156,11,NA,NA,NA,NA,NA,NA,NA
2013,NA,156,12,NA,NA,NA,NA,NA,NA,NA
2013,NA,156,13,NA,NA,NA,NA,NA,NA,NA
2013,NA,156,14,NA,NA,NA,NA,NA,NA,NA
2013,NA,156,15,NA,NA,NA,NA,NA,NA,NA
2013,NA,156,16,NA,NA,NA,NA,NA,NA,NA
2013,NA,156,17,NA,NA,NA,NA,NA,NA,NA
2013,NA,156,18,NA,NA,NA,NA,NA,NA,NA
2013,NA,156,19,NA,NA,NA,NA,NA,NA,NA
2013,NA,156,20,NA,NA,NA,NA,NA,NA,NA
2013,NA,156,21,NA,NA,NA,NA,NA,NA,NA
2013,NA,156,22,NA,NA,NA,NA,NA,NA,NA
2013,NA,156,23,NA,NA,NA,NA,NA,NA,NA
2013,NA,156,24,NA,NA,NA,NA,NA,NA,NA
2013,NA,157,1,NA,NA,NA,NA,NA,NA,NA
2013,NA,157,2,NA,NA,NA,NA,NA,NA,NA
2013,NA,157,3,NA,NA,NA,NA,NA,NA,NA
2013,NA,157,4,NA,NA,NA,NA,NA,NA,NA
2013,NA,157,5,NA,NA,NA,NA,NA,NA,NA
2013,NA,157,6,NA,NA,NA,NA,NA,NA,NA
2013,NA,157,7,NA,NA,NA,NA,NA,NA,NA
2013,NA,157,8,NA,NA,NA,NA,NA,NA,NA
2013,NA,157,9,NA,NA,NA,NA,NA,NA,NA
2013,NA,157,10,NA,NA,NA,NA,NA,NA,NA
2013,NA,157,11,NA,NA,NA,NA,NA,NA,NA
2013,NA,157,12,NA,NA,NA,NA,NA,NA,NA
2013,NA,157,13,NA,NA,NA,NA,NA,NA,NA
2013,NA,157,14,NA,NA,NA,NA,NA,NA,NA
2013,NA,157,15,NA,NA,NA,NA,NA,NA,NA
2013,NA,157,16,NA,NA,NA,NA,NA,NA,NA
2013,NA,157,17,NA,NA,NA,NA,NA,NA,NA
2013,NA,157,18,NA,NA,NA,NA,NA,NA,NA
2013,NA,157,19,NA,NA,NA,NA,NA,NA,NA
2013,NA,157,20,NA,NA,NA,NA,NA,NA,NA
2013,NA,157,21,NA,NA,NA,NA,NA,NA,NA
2013,NA,157,22,NA,NA,NA,NA,NA,NA,NA
2013,NA,157,23,NA,NA,NA,NA,NA,NA,NA
2013,NA,157,24,NA,NA,NA,NA,NA,NA,NA
2013,NA,158,1,NA,NA,NA,NA,NA,NA,NA
2013,NA,158,2,NA,NA,NA,NA,NA,NA,NA
2013,NA,158,3,NA,NA,NA,NA,NA,NA,NA
2013,NA,158,4,NA,NA,NA,NA,NA,NA,NA
2013,NA,158,5,NA,NA,NA,NA,NA,NA,NA
2013,NA,158,6,NA,NA,NA,NA,NA,NA,NA
2013,NA,158,7,NA,NA,NA,NA,NA,NA,NA
2013,NA,158,8,NA,NA,NA,NA,NA,NA,NA
2013,NA,158,9,NA,NA,NA,NA,NA,NA,NA
2013,NA,158,10,NA,NA,NA,NA,NA,NA,NA
2013,NA,158,11,NA,NA,NA,NA,NA,NA,NA
2013,NA,158,12,NA,NA,NA,NA,NA,NA,NA
2013,NA,158,13,NA,NA,NA,NA,NA,NA,NA
2013,NA,158,14,NA,NA,NA,NA,NA,NA,NA
2013,NA,158,15,NA,NA,NA,NA,NA,NA,NA
2013,NA,158,16,NA,NA,NA,NA,NA,NA,NA
2013,NA,158,17,NA,NA,NA,NA,NA,NA,NA
2013,NA,158,18,NA,NA,NA,NA,NA,NA,NA
2013,NA,158,19,NA,NA,NA,NA,NA,NA,NA
2013,NA,158,20,NA,NA,NA,NA,NA,NA,NA
2013,NA,158,21,NA,NA,NA,NA,NA,NA,NA
2013,NA,158,22,NA,NA,NA,NA,NA,NA,NA
2013,NA,158,23,NA,NA,NA,NA,NA,NA,NA
2013,NA,158,24,NA,NA,NA,NA,NA,NA,NA
2013,NA,159,1,NA,NA,NA,NA,NA,NA,NA
2013,NA,159,2,NA,NA,NA,NA,NA,NA,NA
2013,NA,159,3,NA,NA,NA,NA,NA,NA,NA
2013,NA,159,4,NA,NA,NA,NA,NA,NA,NA
2013,NA,159,5,NA,NA,NA,NA,NA,NA,NA
2013,NA,159,6,NA,NA,NA,NA,NA,NA,NA
2013,NA,159,7,NA,NA,NA,NA,NA,NA,NA
2013,NA,159,8,NA,NA,NA,NA,NA,NA,NA
2013,NA,159,9,NA,NA,NA,NA,NA,NA,NA
2013,NA,159,10,NA,NA,NA,NA,NA,NA,NA
2013,NA,159,11,NA,NA,NA,NA,NA,NA,NA
2013,NA,159,12,NA,NA,NA,NA,NA,NA,NA
2013,NA,159,13,NA,NA,NA,NA,NA,NA,NA
2013,NA,159,14,NA,NA,NA,NA,NA,NA,NA
2013,NA,159,15,NA,NA,NA,NA,NA,NA,NA
2013,NA,159,16,NA,NA,NA,NA,NA,NA,NA
2013,NA,159,17,NA,NA,NA,NA,NA,NA,NA
2013,NA,159,18,NA,NA,NA,NA,NA,NA,NA
2013,NA,159,19,NA,NA,NA,NA,NA,NA,NA
2013,NA,159,20,NA,NA,NA,NA,NA,NA,NA
2013,NA,159,21,NA,NA,NA,NA,NA,NA,NA
2013,NA,159,22,NA,NA,NA,NA,NA,NA,NA
2013,NA,159,23,NA,NA,NA,NA,NA,NA,NA
2013,NA,159,24,NA,NA,NA,NA,NA,NA,NA
2013,NA,160,1,NA,NA,NA,NA,NA,NA,NA
2013,NA,160,2,NA,NA,NA,NA,NA,NA,NA
2013,NA,160,3,NA,NA,NA,NA,NA,NA,NA
2013,NA,160,4,NA,NA,NA,NA,NA,NA,NA
2013,NA,160,5,NA,NA,NA,NA,NA,NA,NA
2013,NA,160,6,NA,NA,NA,NA,NA,NA,NA
2013,NA,160,7,NA,NA,NA,NA,NA,NA,NA
2013,NA,160,8,NA,NA,NA,NA,NA,NA,NA
2013,NA,160,9,NA,NA,NA,NA,NA,NA,NA
2013,NA,160,10,NA,NA,NA,NA,NA,NA,NA
2013,NA,160,11,NA,NA,NA,NA,NA,NA,NA
2013,NA,160,12,NA,NA,NA,NA,NA,NA,NA
2013,NA,160,13,NA,NA,NA,NA,NA,NA,NA
2013,NA,160,14,NA,NA,NA,NA,NA,NA,NA
2013,NA,160,15,NA,NA,NA,NA,NA,NA,NA
2013,NA,160,16,NA,NA,NA,NA,NA,NA,NA
2013,NA,160,17,NA,NA,NA,NA,NA,NA,NA
2013,NA,160,18,NA,NA,NA,NA,NA,NA,NA
2013,NA,160,19,NA,NA,NA,NA,NA,NA,NA
2013,NA,160,20,NA,NA,NA,NA,NA,NA,NA
2013,NA,160,21,NA,NA,NA,NA,NA,NA,NA
2013,NA,160,22,NA,NA,NA,NA,NA,NA,NA
2013,NA,160,23,NA,NA,NA,NA,NA,NA,NA
2013,NA,160,24,NA,NA,NA,NA,NA,NA,NA
2013,NA,161,1,NA,NA,NA,NA,NA,NA,NA
2013,NA,161,2,NA,NA,NA,NA,NA,NA,NA
2013,NA,161,3,NA,NA,NA,NA,NA,NA,NA
2013,NA,161,4,NA,NA,NA,NA,NA,NA,NA
2013,NA,161,5,NA,NA,NA,NA,NA,NA,NA
2013,NA,161,6,NA,NA,NA,NA,NA,NA,NA
2013,NA,161,7,NA,NA,NA,NA,NA,NA,NA
2013,NA,161,8,NA,NA,NA,NA,NA,NA,NA
2013,NA,161,9,NA,NA,NA,NA,NA,NA,NA
2013,NA,161,10,NA,NA,NA,NA,NA,NA,NA
2013,NA,161,11,NA,NA,NA,NA,NA,NA,NA
2013,NA,161,12,NA,NA,NA,NA,NA,NA,NA
2013,NA,161,13,NA,NA,NA,NA,NA,NA,NA
2013,NA,161,14,NA,NA,NA,NA,NA,NA,NA
2013,NA,161,15,NA,NA,NA,NA,NA,NA,NA
2013,NA,161,16,NA,NA,NA,NA,NA,NA,NA
2013,NA,161,17,NA,NA,NA,NA,NA,NA,NA
2013,NA,161,18,NA,NA,NA,NA,NA,NA,NA
2013,NA,161,19,NA,NA,NA,NA,NA,NA,NA
2013,NA,161,20,NA,NA,NA,NA,NA,NA,NA
2013,NA,161,21,NA,NA,NA,NA,NA,NA,NA
2013,NA,161,22,NA,NA,NA,NA,NA,NA,NA
2013,NA,161,23,NA,NA,NA,NA,NA,NA,NA
2013,NA,161,24,NA,NA,NA,NA,NA,NA,NA
2013,NA,162,1,NA,NA,NA,NA,NA,NA,NA
2013,NA,162,2,NA,NA,NA,NA,NA,NA,NA
2013,NA,162,3,NA,NA,NA,NA,NA,NA,NA
2013,NA,162,4,NA,NA,NA,NA,NA,NA,NA
2013,NA,162,5,NA,NA,NA,NA,NA,NA,NA
2013,NA,162,6,NA,NA,NA,NA,NA,NA,NA
2013,NA,162,7,NA,NA,NA,NA,NA,NA,NA
2013,NA,162,8,NA,NA,NA,NA,NA,NA,NA
2013,NA,162,9,NA,NA,NA,NA,NA,NA,NA
2013,NA,162,10,NA,NA,NA,NA,NA,NA,NA
2013,NA,162,11,NA,NA,NA,NA,NA,NA,NA
2013,NA,162,12,NA,NA,NA,NA,NA,NA,NA
2013,NA,162,13,NA,NA,NA,NA,NA,NA,NA
2013,NA,162,14,NA,NA,NA,NA,NA,NA,NA
2013,NA,162,15,NA,NA,NA,NA,NA,NA,NA
2013,NA,162,16,NA,NA,NA,NA,NA,NA,NA
2013,NA,162,17,NA,NA,NA,NA,NA,NA,NA
2013,NA,162,18,NA,NA,NA,NA,NA,NA,NA
2013,NA,162,19,NA,NA,NA,NA,NA,NA,NA
2013,NA,162,20,NA,NA,NA,NA,NA,NA,NA
2013,NA,162,21,NA,NA,NA,NA,NA,NA,NA
2013,NA,162,22,NA,NA,NA,NA,NA,NA,NA
2013,NA,162,23,NA,NA,NA,NA,NA,NA,NA
2013,NA,162,24,NA,NA,NA,NA,NA,NA,NA
2013,6,163,1,13.557023348859564,10.7,15.51,11355,9082.700999297173,0.3694646454868768,24
2013,6,163,2,6.131716603757061,8,15.36,11195,9116.793417461995,0.370749920213572,24
2013,6,163,3,3.759849014407021,9.1,15.215,10969.999999999998,9149.943235071094,0.372002275846141,24
2013,6,163,4,8.740079643313372,8.5,15.075,10815,9182.132147935577,0.3732207880261267,24
2013,6,163,5,26.36054703815834,5.1,14.985,10720,9202.920175239904,0.3740090017178064,24
2013,6,163,6,66.53543179326665,5.8,14.885,10710,9226.105839305628,0.37488930911220225,24
2013,6,163,7,109.45307634919091,3.9,14.86,10700,9231.916760899967,0.375110131812781,24
2013,6,163,8,191.58697406085852,0.6,14.865,10750,9230.754111406677,0.3750659433453548,24
2013,6,163,9,321.4610800016067,1.2,14.905000000000001,10810,9221.461285609428,0.37471286611717514,24
2013,6,163,10,431.46152714314394,2.6,14.935,10870,9214.501418357238,0.37444855967066787,24
2013,6,163,11,616.1839828567378,4.2,15.025,10830,9193.671827103757,0.37365821071430705,24
2013,6,163,12,485.2834766551294,3.9,15.065000000000001,11015,9184.438241424486,0.37330817796111015,24
2013,6,163,13,617.4188090549948,5.3,15.14,11090,9167.164947818272,0.3726539036432482,24
2013,6,163,14,825.4731093923077,4.7,15.305,11070,9129.344975892613,0.37122379836683683,24
2013,6,163,15,785.3611321930541,6,15.445,11145,9097.449449061627,0.37002032229363174,24
2013,6,163,16,563.0157540838786,6.1,15.515,11235,9081.568078181057,0.3694219816604631,24
2013,6,163,17,487.9415948956735,6.8,15.535,11184.999999999998,9077.038640148938,0.3692514411997308,24
2013,6,163,18,367.37175646796163,6.1,15.56,11160,9071.381892593701,0.3690385237541465,24
2013,6,163,19,395.4125279474074,5,15.565000000000001,11140,9070.25121581633,0.36899597464633893,24
2013,6,163,20,238.3191394459767,5.5,15.545,11145,9074.775268154615,0.36916623982576735,24
2013,6,163,21,143.01603238674068,5.2,15.469999999999999,11110,9091.772464726522,0.3698063701038527,24
2013,6,163,22,122.17139645626496,6.1,15.41,11065.000000000002,9105.40670163703,0.37032034009078435,24
2013,6,163,23,123.68455345295142,5.8,15.295,11004.999999999998,9131.630029115253,0.37131010921965374,24
2013,6,163,24,72.94736374756266,6,15.215,10980,9149.943235071094,0.372002275846141,24
2013,6,164,1,27.69689593930213,4.9,15.135,10879.999999999998,9168.31489369799,0.3726974394568219,24
2013,6,164,2,8.664226849689305,4.2,15.059999999999999,10815,9185.59163339273,0.3733518906535887,24
2013,6,164,3,5.537602510801252,4.6,15.01,10690.000000000002,9197.138225980678,0.37378966838071775,24
2013,6,164,4,9.729306050921668,4.8,14.955,10620.000000000002,9209.866143247928,0.37427259372052535,24
2013,6,164,5,14.51980238942798,4.9,14.895,10594.999999999998,9223.783097906344,0.3748010637249449,24
2013,6,164,6,43.979125559021234,5.2,14.82,10535,9241.226339727506,0.37546407083069144,24
2013,6,164,7,55.815202925804165,4,14.765,10480,9254.051387818947,0.3759519915117261,24
2013,6,164,8,80.82779985390673,4.8,14.705,10485,9268.074630681132,0.37648593070758024,24
2013,6,164,9,151.1243444951732,5.8,14.645,10550,9282.131664072302,0.3770216106249431,24
2013,6,164,10,163.85356989264994,4.2,14.615,10559.999999999998,9289.17288629693,0.3772901054071142,24
2013,6,164,11,268.86493296281554,5.7,14.665,10625,9277.442225045368,0.3768428568337721,24
2013,6,164,12,316.9637298384552,4.2,14.645,10684.999999999998,9282.131664072302,0.3770216106249431,24
2013,6,164,13,181.69553337031817,4.5,14.645,10774.999999999998,9282.131664072302,0.3770216106249431,24
2013,6,164,14,596.3854783662102,2.7,14.754999999999999,10830,9256.386253016164,0.37604086077247806,24
2013,6,164,15,571.1710750893267,5.1,14.745000000000001,10835,9258.722054321206,0.376129778234912,24
2013,6,164,16,465.1493417885673,4.7,14.845,10890,9235.406105902537,0.3752427690571645,24
2013,6,164,17,778.31737280097,6.4,14.955,10960,9209.866143247928,0.37427259372052535,24
2013,6,164,18,488.4129515908141,8.4,15.004999999999999,10940,9198.29415388783,0.37383351131555204,24
2013,6,164,19,360.2942255245648,7.4,14.955,10960,9209.866143247928,0.37427259372052535,24
2013,6,164,20,258.68632517677355,7.2,14.85,10940.000000000002,9234.242758085626,0.37519854466492303,24
2013,6,164,21,193.0962138380284,7.7,14.79,10995.000000000002,9248.218317001685,0.375730029043576,24
2013,6,164,22,102.61540610411139,7.2,14.625,11030.000000000002,9286.824869722099,0.37720055855967566,24
2013,6,164,23,68.33986039764487,7.6,14.434999999999999,11035,9331.59896037744,0.3789102936150408,24
2013,6,164,24,34.732082364705114,6.2,14.45,10890,9328.051709950916,0.3787746718047911,24
2013,6,165,1,9.46725045131409,6.5,14.219999999999999,10825,9382.679201141802,0.38086641699428814,24
2013,6,165,2,6.74186552865845,5.5,14.175,10675,9393.426604827273,0.38127874392358696,24
2013,6,165,3,16.56860247191309,5.2,14.055,10594.999999999998,9422.182091540928,0.3823832390099804,24
2013,6,165,4,64.02996301657325,4.9,13.955,10524.999999999998,9446.251887884562,0.38330918948483556,24
2013,6,165,5,251.74643997909948,5.2,13.925,10530,9453.491861130075,0.3835879614784426,24
2013,6,165,6,155.36353255914145,4.3,13.815,10570,9480.113917030108,0.3846140418035444,24
2013,6,165,7,183.46748271144767,4.6,13.725,10625,9501.984198256689,0.3854581616198072,24
2013,6,165,8,302.03629771479694,4.6,13.665,10645,9516.608893802164,0.3860232204231722,24
2013,6,165,9,446.43898093917375,4.7,13.620000000000001,10625,9527.600864690517,0.38644823339768625,24
2013,6,165,10,664.8454222279398,6.2,13.585,10690,9536.16410644786,0.38677952344552574,24
2013,6,165,11,911.7897201717251,5.4,13.565000000000001,10665,9541.062870281907,0.38696911722276445,24
2013,6,165,12,2058.547791534617,5.8,13.620000000000001,10735,9527.600864690517,0.38644823339768625,24
2013,6,165,13,1767.1562046807458,5,13.719999999999999,10770,9503.20156058136,0.3855051790612905,24
2013,6,165,14,1186.1627433298195,4.2,13.809999999999999,10780.000000000002,9481.32683638524,0.38466082848816213,24
